시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
부산,서구,기초,남자,75-79세,53,5,*,7,19,*,0,6,*,*
부산,서구,기초,남자,80-84세,40,0,*,7,16,*,*,0,*,0
부산,서구,기초,남자,85세이상,37,*,*,7,18,*,*,0,*,0
부산,서구,기초,여자,65세미만,19,*,*,*,*,*,0,*,0,0
부산,서구,기초,여자,65-69세,66,0,*,7,14,*,*,15,7,*
부산,서구,기초,여자,70-74세,110,*,6,10,27,13,0,22,9,*
부산,서구,기초,여자,75-79세,110,*,*,18,45,*,0,16,5,*
부산,서구,기초,여자,80-84세,165,*,*,31,62,21,*,7,*,5
부산,서구,기초,여자,85세이상,194,5,10,24,104,17,*,7,5,0
부산,서구,의료,남자,65세미만,*,*,0,0,0,0,0,0,0,0
부산,서구,의료,남자,65-69세,*,0,0,0,0,0,0,*,0,0
부산,서구,의료,남자,75-79세,*,0,0,0,*,0,0,0,0,0
부산,서구,의료,남자,85세이상,*,0,*,*,0,0,0,0,0,0
부산,서구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,서구,의료,여자,65-69세,*,0,0,0,0,0,0,*,0,0
부산,서구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
부산,서구,의료,여자,75-79세,*,0,0,0,*,0,0,0,0,0
부산,서구,의료,여자,80-84세,*,0,*,*,0,0,0,0,0,0
부산,서구,의료,여자,85세이상,12,*,*,*,*,0,0,*,0,0
부산,서구,감경,남자,65세미만,11,0,*,*,*,*,0,*,0,0
부산,서구,감경,남자,65-69세,33,*,*,9,11,*,*,*,*,*
부산,서구,감경,남자,70-74세,77,*,*,22,39,6,0,*,0,0
부산,서구,감경,남자,75-79세,107,*,9,18,54,13,*,*,0,0
부산,서구,감경,남자,80-84세,114,*,9,27,46,14,*,*,*,*
부산,서구,감경,남자,85세이상,117,*,8,34,51,12,*,0,*,0
부산,서구,감경,여자,65세미만,14,*,*,*,*,0,0,0,0,0
부산,서구,감경,여자,65-69세,42,*,*,9,17,*,*,*,0,*
부산,서구,감경,여자,70-74세,108,*,10,21,47,9,*,6,0,0
부산,서구,감경,여자,75-79세,193,8,7,47,86,18,*,*,*,*
부산,서구,감경,여자,80-84세,321,6,14,70,173,31,6,*,*,0
부산,서구,감경,여자,85세이상,461,22,42,140,217,22,*,*,0,*
부산,동구,일반,남자,65세미만,17,*,*,0,*,0,0,5,*,0
부산,동구,일반,남자,65-69세,58,*,*,6,8,*,0,10,5,0
부산,동구,일반,남자,70-74세,84,*,5,15,18,*,*,8,7,*
부산,동구,일반,남자,75-79세,118,5,*,13,36,5,*,21,8,0
부산,동구,일반,남자,80-84세,129,*,*,19,46,9,*,9,7,*
부산,동구,일반,남자,85세이상,124,*,8,22,42,9,0,14,*,*
부산,동구,일반,여자,65세미만,17,*,0,*,*,*,0,5,*,*
부산,동구,일반,여자,65-69세,66,*,*,9,*,*,0,16,8,*
부산,동구,일반,여자,70-74세,107,*,*,12,20,6,0,14,10,0
부산,동구,일반,여자,75-79세,233,5,9,32,53,21,9,27,16,*
부산,동구,일반,여자,80-84세,331,6,17,62,112,21,7,29,14,*
부산,동구,일반,여자,85세이상,304,10,37,66,107,14,*,28,6,0
부산,동구,기초,남자,65세미만,55,*,5,8,8,*,*,9,*,*
부산,동구,기초,남자,65-69세,96,*,*,16,27,5,*,12,11,*
부산,동구,기초,남자,70-74세,86,*,*,10,27,8,*,*,9,0
부산,동구,기초,남자,75-79세,70,*,*,10,30,6,*,*,5,0
부산,동구,기초,남자,80-84세,56,*,*,8,21,*,*,*,*,0
부산,동구,기초,남자,85세이상,41,0,0,10,15,*,0,*,*,0
부산,동구,기초,여자,65세미만,25,*,*,*,*,*,*,*,*,*
부산,동구,기초,여자,65-69세,58,*,*,7,8,*,*,6,9,*
부산,동구,기초,여자,70-74세,109,*,6,11,31,11,5,13,10,*
부산,동구,기초,여자,75-79세,139,*,*,24,53,8,*,15,7,0
부산,동구,기초,여자,80-84세,167,*,14,30,70,16,*,7,6,0
부산,동구,기초,여자,85세이상,197,6,15,55,82,8,*,5,6,*
부산,동구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,남자,70-74세,*,0,0,*,*,0,0,0,0,0
부산,동구,의료,남자,75-79세,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,남자,80-84세,*,0,0,0,*,*,0,0,0,0
부산,동구,의료,남자,85세이상,*,0,0,*,*,0,*,0,0,0
부산,동구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,여자,65-69세,*,0,0,0,0,0,0,*,0,0
부산,동구,의료,여자,70-74세,0,0,0,0,0,0,0,0,0,0
부산,동구,의료,여자,75-79세,*,0,0,*,*,0,0,0,0,*
부산,동구,의료,여자,80-84세,*,0,0,0,*,0,0,0,0,0
부산,동구,의료,여자,85세이상,12,*,*,*,7,0,0,*,0,0
부산,동구,감경,남자,65세미만,23,*,*,5,8,*,0,0,0,0
부산,동구,감경,남자,65-69세,30,0,*,*,17,*,0,*,0,*
부산,동구,감경,남자,70-74세,65,5,*,17,26,*,*,*,0,0
부산,동구,감경,남자,75-79세,73,*,8,20,29,7,*,0,0,0
부산,동구,감경,남자,80-84세,87,*,11,26,33,6,*,*,*,0
부산,동구,감경,남자,85세이상,96,*,7,23,49,7,*,*,0,0
부산,동구,감경,여자,65세미만,15,0,*,5,*,*,0,*,0,0
부산,동구,감경,여자,65-69세,30,0,*,5,12,*,*,*,0,0
부산,동구,감경,여자,70-74세,79,*,5,20,31,5,*,*,*,0
부산,동구,감경,여자,75-79세,151,6,9,39,60,15,7,*,0,0
부산,동구,감경,여자,80-84세,279,9,19,73,126,30,7,*,*,0
부산,동구,감경,여자,85세이상,434,13,56,128,195,25,*,*,0,0
부산,영도구,일반,남자,65세미만,25,*,*,*,*,0,*,*,*,*
부산,영도구,일반,남자,65-69세,67,*,0,8,9,0,*,14,6,*
부산,영도구,일반,남자,70-74세,114,*,*,16,37,*,*,11,10,*
부산,영도구,일반,남자,75-79세,139,*,*,23,31,7,7,15,14,*
부산,영도구,일반,남자,80-84세,151,*,6,19,41,10,*,22,17,*
부산,영도구,일반,남자,85세이상,154,*,7,23,52,14,*,14,8,*
부산,영도구,일반,여자,65세미만,23,*,0,0,0,0,0,10,*,*
부산,영도구,일반,여자,65-69세,81,*,*,5,13,*,0,15,8,*
부산,영도구,일반,여자,70-74세,155,*,5,19,22,5,*,30,10,*
부산,영도구,일반,여자,75-79세,288,7,8,20,69,16,11,48,23,*
부산,영도구,일반,여자,80-84세,366,*,19,62,112,27,10,44,23,*
부산,영도구,일반,여자,85세이상,376,8,31,81,138,17,*,22,8,*
부산,영도구,기초,남자,65세미만,76,*,*,5,25,5,*,16,6,7
부산,영도구,기초,남자,65-69세,151,0,5,16,39,5,*,21,20,7
부산,영도구,기초,남자,70-74세,113,0,*,16,32,7,*,17,9,5
부산,영도구,기초,남자,75-79세,97,*,*,7,33,6,*,12,13,0
부산,영도구,기초,남자,80-84세,61,0,*,10,26,*,*,*,*,*
부산,영도구,기초,남자,85세이상,54,0,*,11,21,*,0,*,*,*
부산,영도구,기초,여자,65세미만,46,*,*,7,7,*,*,10,*,6
부산,영도구,기초,여자,65-69세,127,5,*,13,36,9,0,23,16,*
부산,영도구,기초,여자,70-74세,135,*,7,10,46,7,*,19,15,*
부산,영도구,기초,여자,75-79세,189,5,8,25,62,15,*,17,13,*
부산,영도구,기초,여자,80-84세,271,5,8,45,100,29,6,18,10,*
부산,영도구,기초,여자,85세이상,221,8,20,50,105,6,*,7,6,0
부산,영도구,의료,남자,65세미만,*,0,0,0,0,0,0,0,*,0
부산,영도구,의료,남자,65-69세,*,0,0,0,*,0,0,0,*,0
부산,영도구,의료,남자,70-74세,*,0,0,0,*,0,*,0,0,0
부산,영도구,의료,남자,75-79세,8,0,0,*,5,0,0,*,*,0
부산,영도구,의료,남자,80-84세,*,0,0,*,*,0,0,0,0,0
부산,영도구,의료,남자,85세이상,5,0,*,*,*,*,0,0,0,0
부산,영도구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,영도구,의료,여자,70-74세,6,0,*,*,*,0,0,*,0,0
부산,영도구,의료,여자,75-79세,5,0,0,0,*,0,0,*,0,0
부산,영도구,의료,여자,80-84세,6,0,0,*,*,0,0,*,0,0
부산,영도구,의료,여자,85세이상,20,*,*,8,8,0,0,0,0,0
부산,영도구,감경,남자,65세미만,22,*,*,6,6,*,0,0,0,0
부산,영도구,감경,남자,65-69세,49,0,*,14,17,5,*,*,*,0
부산,영도구,감경,남자,70-74세,70,*,*,18,31,*,*,*,0,0
부산,영도구,감경,남자,75-79세,94,0,5,27,41,12,*,0,*,0
부산,영도구,감경,남자,80-84세,123,*,7,22,57,14,10,*,0,0
부산,영도구,감경,남자,85세이상,118,*,7,32,59,12,*,0,0,0
부산,영도구,감경,여자,65세미만,16,0,*,*,10,0,0,*,0,0
부산,영도구,감경,여자,65-69세,60,*,6,13,17,*,*,*,*,0
부산,영도구,감경,여자,70-74세,119,*,7,17,47,9,9,7,*,0
부산,영도구,감경,여자,75-79세,204,*,8,33,111,21,5,5,*,0
부산,영도구,감경,여자,80-84세,368,10,25,89,162,33,9,8,6,0
부산,영도구,감경,여자,85세이상,476,21,38,151,217,24,6,*,*,0
부산,부산진구,일반,남자,65세미만,67,*,*,10,9,*,0,17,*,*
부산,부산진구,일반,남자,65-69세,198,5,11,31,55,*,*,26,12,*
부산,부산진구,일반,남자,70-74세,304,10,10,52,85,15,5,21,11,10
부산,부산진구,일반,남자,75-79세,380,6,13,83,115,30,5,21,20,6
부산,부산진구,일반,남자,80-84세,472,5,18,100,166,36,7,28,19,12
부산,부산진구,일반,남자,85세이상,443,10,25,87,201,16,*,23,7,6
부산,부산진구,일반,여자,65세미만,62,5,*,8,7,*,0,18,*,6
부산,부산진구,일반,여자,65-69세,213,9,12,30,36,5,0,28,22,6
부산,부산진구,일반,여자,70-74세,395,9,16,47,101,22,8,39,22,12
부산,부산진구,일반,여자,75-79세,795,21,32,87,260,62,12,62,42,15
부산,부산진구,일반,여자,80-84세,1127,37,36,194,401,72,19,96,41,13
부산,부산진구,일반,여자,85세이상,1124,39,82,268,459,62,9,36,20,*
부산,부산진구,기초,남자,65세미만,117,6,*,18,28,12,*,24,8,*
부산,부산진구,기초,남자,65-69세,207,5,5,20,63,18,*,21,16,16
부산,부산진구,기초,남자,70-74세,155,*,*,21,67,14,5,5,5,5
부산,부산진구,기초,남자,75-79세,116,0,7,19,42,13,*,9,6,*
부산,부산진구,기초,남자,80-84세,95,*,*,12,38,14,0,5,7,5
부산,부산진구,기초,남자,85세이상,78,*,*,14,36,8,*,*,*,0
부산,부산진구,기초,여자,65세미만,50,*,*,10,10,*,*,6,*,*
부산,부산진구,기초,여자,65-69세,160,*,9,15,52,9,*,21,10,8
부산,부산진구,기초,여자,70-74세,158,6,10,20,58,9,*,7,10,5
부산,부산진구,기초,여자,75-79세,291,*,12,34,134,22,5,23,10,*
부산,부산진구,기초,여자,80-84세,382,8,19,72,172,34,7,12,7,*
부산,부산진구,기초,여자,85세이상,396,17,33,117,167,17,*,*,*,0
부산,부산진구,의료,남자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,부산진구,의료,남자,65-69세,*,0,0,*,0,*,0,*,0,0
부산,부산진구,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
부산,부산진구,의료,남자,75-79세,12,0,0,*,5,*,0,0,0,*
부산,부산진구,의료,남자,80-84세,7,0,0,*,*,*,0,0,0,0
부산,부산진구,의료,남자,85세이상,5,0,0,*,*,*,0,0,0,0
부산,부산진구,의료,여자,65-69세,*,0,0,0,0,0,0,*,0,0
부산,부산진구,의료,여자,70-74세,6,0,*,*,*,0,0,*,0,0
부산,부산진구,의료,여자,75-79세,7,*,0,*,*,0,0,*,0,*
부산,부산진구,의료,여자,80-84세,14,0,*,*,*,*,0,0,0,0
부산,부산진구,의료,여자,85세이상,33,0,*,15,9,*,0,0,0,0
부산,부산진구,감경,남자,65세미만,51,6,*,11,14,5,*,*,0,0
부산,부산진구,감경,남자,65-69세,137,8,8,40,56,8,*,*,*,0
부산,부산진구,감경,남자,70-74세,198,10,11,58,86,17,*,0,*,*
부산,부산진구,감경,남자,75-79세,235,6,10,65,117,26,*,*,*,0
부산,부산진구,감경,남자,80-84세,286,7,19,79,127,35,6,*,*,*
부산,부산진구,감경,남자,85세이상,317,9,18,96,148,31,7,*,*,0
부산,부산진구,감경,여자,65세미만,48,6,*,15,12,*,0,*,0,*
부산,부산진구,감경,여자,65-69세,122,13,10,29,38,10,5,*,0,0
부산,부산진구,감경,여자,70-74세,246,10,14,53,120,19,5,*,6,0
부산,부산진구,감경,여자,75-79세,475,17,34,91,226,47,8,5,*,*
부산,부산진구,감경,여자,80-84세,854,24,62,213,406,83,20,*,*,0
부산,부산진구,감경,여자,85세이상,1151,45,129,338,515,69,13,*,0,0
부산,동래구,일반,남자,65세미만,65,9,*,9,8,*,0,13,*,*
부산,동래구,일반,남자,65-69세,158,8,7,15,39,*,*,21,*,*
부산,동래구,일반,남자,70-74세,248,13,8,44,75,14,*,26,8,5
부산,동래구,일반,남자,75-79세,324,6,12,68,107,24,7,23,14,*
부산,동래구,일반,남자,80-84세,409,*,15,86,154,26,6,28,8,*
부산,동래구,일반,남자,85세이상,382,12,17,81,147,35,*,18,8,6
부산,동래구,일반,여자,65세미만,57,5,*,7,10,*,*,10,5,*
부산,동래구,일반,여자,65-69세,193,6,9,12,51,*,*,29,14,*
부산,동래구,일반,여자,70-74세,341,8,14,36,110,23,6,37,19,*
부산,동래구,일반,여자,75-79세,592,15,31,81,184,43,16,48,28,6
부산,동래구,일반,여자,80-84세,882,22,46,148,356,96,14,45,13,5
부산,동래구,일반,여자,85세이상,940,35,92,222,353,58,5,25,9,*
부산,동래구,기초,남자,65세미만,69,*,5,14,20,*,*,7,*,*
부산,동래구,기초,남자,65-69세,104,*,8,13,34,5,*,11,6,5
부산,동래구,기초,남자,70-74세,95,*,*,13,35,5,*,9,7,*
부산,동래구,기초,남자,75-79세,71,*,5,7,28,5,*,6,5,*
부산,동래구,기초,남자,80-84세,66,0,6,20,26,*,0,*,*,*
부산,동래구,기초,남자,85세이상,51,*,*,10,22,*,0,*,*,0
부산,동래구,기초,여자,65세미만,47,*,*,10,14,*,*,5,0,*
부산,동래구,기초,여자,65-69세,102,*,*,20,28,8,*,14,8,*
부산,동래구,기초,여자,70-74세,127,*,13,22,31,10,*,12,5,*
부산,동래구,기초,여자,75-79세,145,*,8,25,63,8,*,8,7,*
부산,동래구,기초,여자,80-84세,251,8,18,45,115,20,5,11,*,0
부산,동래구,기초,여자,85세이상,247,13,31,62,99,10,0,8,*,0
부산,동래구,의료,남자,65세미만,*,0,0,0,0,0,0,0,0,*
부산,동래구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,동래구,의료,남자,70-74세,*,0,0,0,*,0,0,0,0,0
부산,동래구,의료,남자,75-79세,*,0,*,0,0,0,0,0,0,0
부산,동래구,의료,남자,80-84세,*,0,0,0,0,*,0,0,0,0
부산,동래구,의료,남자,85세이상,*,0,0,*,0,0,0,0,*,0
부산,동래구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,동래구,의료,여자,65-69세,*,0,0,0,0,*,0,0,0,0
부산,동래구,의료,여자,70-74세,*,0,0,*,*,0,0,0,0,0
부산,동래구,의료,여자,75-79세,*,*,0,0,0,*,0,0,0,0
부산,동래구,의료,여자,80-84세,6,*,0,*,*,0,0,0,0,0
부산,동래구,의료,여자,85세이상,23,*,5,*,10,0,0,0,0,0
부산,동래구,감경,남자,65세미만,41,7,*,10,13,*,0,*,*,0
부산,동래구,감경,남자,65-69세,88,5,7,27,34,*,0,*,0,0
부산,동래구,감경,남자,70-74세,122,*,10,30,59,9,*,*,*,0
부산,동래구,감경,남자,75-79세,159,6,12,40,73,17,*,*,*,*
부산,동래구,감경,남자,80-84세,214,5,13,42,115,25,*,*,0,0
부산,동래구,감경,남자,85세이상,186,*,10,49,98,22,0,0,0,0
부산,동래구,감경,여자,65세미만,25,*,*,9,7,*,*,0,0,0
부산,동래구,감경,여자,65-69세,79,7,*,16,38,7,0,0,0,0
부산,동래구,감경,여자,70-74세,179,11,14,29,74,21,7,*,*,0
부산,동래구,감경,여자,75-79세,310,11,29,75,125,35,5,*,0,0
부산,동래구,감경,여자,80-84세,568,25,56,136,249,63,*,*,*,0
부산,동래구,감경,여자,85세이상,845,39,107,261,375,37,*,*,*,0
부산,남구,일반,남자,65세미만,55,*,*,6,9,*,0,13,*,*
부산,남구,일반,남자,65-69세,131,*,*,20,31,*,0,24,9,*
부산,남구,일반,남자,70-74세,222,*,6,41,77,9,*,23,8,*
부산,남구,일반,남자,75-79세,302,8,12,63,93,16,*,27,17,*
부산,남구,일반,남자,80-84세,401,*,18,77,139,41,8,33,13,9
부산,남구,일반,남자,85세이상,369,6,30,86,127,25,*,23,11,6
부산,남구,일반,여자,65세미만,48,*,*,*,5,*,0,13,6,0
부산,남구,일반,여자,65-69세,205,6,7,20,48,6,*,25,18,8
부산,남구,일반,여자,70-74세,327,5,12,39,78,16,6,50,19,6
부산,남구,일반,여자,75-79세,563,11,27,78,184,34,10,70,32,10
부산,남구,일반,여자,80-84세,831,6,31,157,312,64,14,67,23,*
부산,남구,일반,여자,85세이상,846,40,63,200,319,40,5,36,19,8
부산,남구,기초,남자,65세미만,69,*,*,8,28,6,0,8,7,*
부산,남구,기초,남자,65-69세,102,*,*,15,34,8,0,7,6,9
부산,남구,기초,남자,70-74세,69,*,*,6,22,5,*,6,*,*
부산,남구,기초,남자,75-79세,46,0,*,11,14,*,0,*,*,*
부산,남구,기초,남자,80-84세,57,*,*,7,27,6,*,*,5,*
부산,남구,기초,남자,85세이상,45,*,*,7,20,6,*,*,*,*
부산,남구,기초,여자,65세미만,29,*,*,*,5,0,0,*,*,*
부산,남구,기초,여자,65-69세,79,*,*,13,22,*,*,7,*,*
부산,남구,기초,여자,70-74세,117,*,*,17,39,7,0,15,6,*
부산,남구,기초,여자,75-79세,157,*,6,27,71,10,*,11,*,*
부산,남구,기초,여자,80-84세,207,0,14,38,88,15,*,13,*,*
부산,남구,기초,여자,85세이상,281,8,25,72,124,19,*,7,5,*
부산,남구,의료,남자,65-69세,*,0,0,*,0,0,0,0,0,0
부산,남구,의료,남자,70-74세,*,0,0,*,0,0,0,0,0,0
부산,남구,의료,남자,75-79세,*,0,0,*,*,0,0,0,0,0
부산,남구,의료,남자,80-84세,*,0,0,0,*,0,0,0,0,0
부산,남구,의료,남자,85세이상,*,0,*,*,*,0,0,0,0,0
부산,남구,의료,여자,65세미만,0,0,0,0,0,0,0,0,0,0
부산,남구,의료,여자,65-69세,*,0,0,0,*,0,0,0,0,0
부산,남구,의료,여자,70-74세,*,0,0,0,*,0,0,0,0,0
부산,남구,의료,여자,75-79세,*,0,0,0,*,0,0,*,0,0
부산,남구,의료,여자,80-84세,8,0,*,*,*,0,0,*,0,0
부산,남구,의료,여자,85세이상,28,*,*,9,11,*,0,0,*,0
부산,남구,감경,남자,65세미만,44,*,*,9,21,*,*,0,*,0
부산,남구,감경,남자,65-69세,91,*,*,25,33,8,*,5,*,0
부산,남구,감경,남자,70-74세,157,*,14,44,71,12,*,*,0,0
부산,남구,감경,남자,75-79세,208,6,14,63,92,18,*,*,*,*
부산,남구,감경,남자,80-84세,218,7,15,45,114,23,*,*,*,0
부산,남구,감경,남자,85세이상,203,7,16,52,97,21,5,0,0,0
부산,남구,감경,여자,65세미만,25,*,*,*,13,*,0,0,*,0
부산,남구,감경,여자,65-69세,92,*,*,24,37,7,*,*,*,*
부산,남구,감경,여자,70-74세,170,*,13,43,71,13,*,5,*,0
부산,남구,감경,여자,75-79세,331,9,13,78,171,27,7,5,*,0
부산,남구,감경,여자,80-84세,562,12,36,146,285,42,10,*,*,0
부산,남구,감경,여자,85세이상,768,35,76,226,362,45,6,*,*,*
부산,북구,일반,남자,65세미만,49,*,0,*,11,*,*,15,6,*
부산,북구,일반,남자,65-69세,167,*,*,22,29,8,*,35,13,8
부산,북구,일반,남자,70-74세,186,*,5,25,43,12,*,29,14,10
부산,북구,일반,남자,75-79세,250,5,7,37,70,13,6,32,12,11
부산,북구,일반,남자,80-84세,272,*,8,60,76,26,7,35,13,*
부산,북구,일반,남자,85세이상,283,*,13,57,108,23,*,20,11,5
부산,북구,일반,여자,65세미만,52,*,5,8,8,*,*,9,5,*
부산,북구,일반,여자,65-69세,152,*,*,16,24,*,*,25,17,5
부산,북구,일반,여자,70-74세,293,7,9,32,48,17,5,42,23,10
부산,북구,일반,여자,75-79세,523,9,16,71,145,49,8,51,34,9
부산,북구,일반,여자,80-84세,678,20,38,112,193,50,11,66,27,7
부산,북구,일반,여자,85세이상,707,31,48,158,261,54,8,40,14,*
부산,북구,기초,남자,65세미만,148,*,9,16,38,13,*,29,6,10
부산,북구,기초,남자,65-69세,280,5,10,29,75,16,*,47,30,21
부산,북구,기초,남자,70-74세,188,*,6,19,66,18,*,23,14,10
부산,북구,기초,남자,75-79세,143,*,6,16,59,6,9,9,8,8
부산,북구,기초,남자,80-84세,127,*,7,17,56,16,*,5,9,*
부산,북구,기초,남자,85세이상,93,0,10,17,39,6,*,6,*,0
부산,북구,기초,여자,65세미만,98,5,5,16,22,13,*,12,8,5
부산,북구,기초,여자,65-69세,181,5,5,23,58,15,7,11,12,7
부산,북구,기초,여자,70-74세,221,0,6,32,73,20,7,20,12,10
부산,북구,기초,여자,75-79세,301,5,9,41,100,32,*,28,20,9
부산,북구,기초,여자,80-84세,435,8,18,64,190,51,12,25,12,7
부산,북구,기초,여자,85세이상,482,11,38,99,220,43,5,14,10,6
부산,북구,의료,남자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,북구,의료,남자,70-74세,*,0,0,*,*,0,0,0,0,0
부산,북구,의료,남자,75-79세,*,0,0,*,0,*,0,0,0,0
부산,북구,의료,남자,80-84세,7,0,0,*,*,0,*,*,0,0
부산,북구,의료,남자,85세이상,6,0,0,*,*,0,0,0,*,0
부산,북구,의료,여자,65세미만,*,0,0,0,0,0,0,0,0,*
부산,북구,의료,여자,65-69세,0,0,0,0,0,0,0,0,0,0
부산,북구,의료,여자,70-74세,5,*,0,*,*,0,0,0,0,0
부산,북구,의료,여자,75-79세,13,0,0,*,*,*,0,0,*,0
부산,북구,의료,여자,80-84세,15,0,0,*,7,*,0,*,*,0
부산,북구,의료,여자,85세이상,31,*,*,5,15,*,0,*,*,0
부산,북구,감경,남자,65세미만,39,0,*,13,17,*,0,0,0,*
부산,북구,감경,남자,65-69세,122,10,5,38,47,10,*,*,*,0
부산,북구,감경,남자,70-74세,134,9,8,36,59,19,0,*,0,0
부산,북구,감경,남자,75-79세,156,*,11,44,71,14,6,0,0,0
부산,북구,감경,남자,80-84세,191,0,9,42,95,28,8,*,0,*
부산,북구,감경,남자,85세이상,171,*,14,37,83,22,*,*,*,0
부산,북구,감경,여자,65세미만,48,*,*,9,18,7,*,*,*,0
부산,북구,감경,여자,65-69세,79,5,6,19,31,6,*,0,0,*
부산,북구,감경,여자,70-74세,187,10,10,42,74,18,7,*,*,0
부산,북구,감경,여자,75-79세,307,8,15,69,145,37,6,5,*,0
부산,북구,감경,여자,80-84세,621,22,48,141,285,65,16,6,*,0
부산,북구,감경,여자,85세이상,852,41,87,251,386,53,6,*,*,0
부산,해운대구,일반,남자,65세미만,85,*,*,10,12,0,*,20,7,8
부산,해운대구,일반,남자,65-69세,209,10,13,43,45,5,*,26,9,5
부산,해운대구,일반,남자,70-74세,311,12,15,40,105,9,*,42,16,5
부산,해운대구,일반,남자,75-79세,396,14,18,70,131,24,*,35,12,9
부산,해운대구,일반,남자,80-84세,503,9,33,99,185,35,12,40,23,*
부산,해운대구,일반,남자,85세이상,549,12,28,136,229,30,9,24,19,6
부산,해운대구,일반,여자,65세미만,77,8,7,7,11,0,0,23,5,*
부산,해운대구,일반,여자,65-69세,281,*,10,30,66,10,0,32,15,7
부산,해운대구,일반,여자,70-74세,468,17,21,55,116,27,11,48,17,15
부산,해운대구,일반,여자,75-79세,736,20,36,100,239,40,14,70,39,11
부산,해운대구,일반,여자,80-84세,1182,40,42,203,487,86,24,80,28,11
부산,해운대구,일반,여자,85세이상,1335,56,109,345,537,92,15,41,15,6
부산,해운대구,기초,남자,65세미만,120,*,5,16,34,6,0,20,9,8
부산,해운대구,기초,남자,65-69세,216,5,6,30,79,14,0,18,22,13
부산,해운대구,기초,남자,70-74세,138,*,*,19,60,7,*,8,10,*
