장기요양기관코드,장기요양기관이름,우편번호,시도코드,시군구코드,법정동코드,시도 시군구 법정동명,지정일자,설치신고일자
11138000271,참좋은요양원,03452,11,380,109,서울특별시 은평구 신사동,2016-02-05,2016-02-05
11138000280,주안요양원,03410,11,380,105,서울특별시 은평구 구산동,2016-05-02,2016-05-02
11138000355,은평실버랜드요양원,03335,11,380,104,서울특별시 은평구 갈현동,2019-06-04,2019-06-04
11138000379,실비아요양원,03447,11,380,109,서울특별시 은평구 신사동,2020-01-06,2020-01-06
11138000397,갈현효요양원,03329,11,380,104,서울특별시 은평구 갈현동,2020-11-01,2020-11-01
11138000402,백련실버케어,03452,11,380,109,서울특별시 은평구 신사동,2021-01-01,2021-01-01
11138000430,사랑가득요양원1호,03502,11,380,101,서울특별시 은평구 수색동,2022-04-01,2022-04-01
11138000431,사랑가득요양원2호,03502,11,380,101,서울특별시 은평구 수색동,2022-04-01,2022-04-01
11141000021,중앙소규모요양시설,03741,11,410,103,서울특별시 서대문구 합동,2008-06-27,2008-06-27
11141000023,효림노인요양센터,03746,11,410,102,서울특별시 서대문구 충정로3가,2008-06-27,2008-06-27
11141000073,구립서대문노인전문요양센터,03608,11,410,118,서울특별시 서대문구 홍은동,2009-08-18,2009-08-18
11141000097,서대문노인복지관요양센터,03745,11,410,106,서울특별시 서대문구 천연동,2010-03-01,2010-03-01
11141000098,홍은노인요양시설,03602,11,410,118,서울특별시 서대문구 홍은동,2010-03-01,2010-03-01
11141000133,연궁너싱홈,03702,11,410,117,서울특별시 서대문구 연희동,2011-03-04,2011-03-04
11141000149,연희시니어스,03696,11,410,117,서울특별시 서대문구 연희동,2012-09-27,2012-09-27
11141000170,중앙실버노인요양공동생활가정,03741,11,410,102,서울특별시 서대문구 충정로3가,2014-01-03,2014-01-03
11141000210,효드림요양원,03691,11,410,119,서울특별시 서대문구 북가좌동,2016-07-06,2016-07-06
11141000224,행복가득요양원,03681,11,410,119,서울특별시 서대문구 북가좌동,2017-11-01,2017-11-01
11141000292,해든케어스요양원,03660,11,410,117,서울특별시 서대문구 연희동,2021-11-19,2021-11-19
11144000012,시립서부노인전문요양센터,03937,11,440,125,서울특별시 마포구 성산동,2008-06-04,2008-06-04
11144000211,노아 케어링하우스,04135,11,440,109,서울특별시 마포구 염리동,2021-07-01,2021-07-01
11144000219,서울특별시립마포실버케어센터,04147,11,440,102,서울특별시 마포구 공덕동,2022-04-28,2022-04-28
11147000005,두엄자리,07952,11,470,102,서울특별시 양천구 목동,2008-06-03,2005-07-28
11147000013,양천사랑마루,07925,11,470,103,서울특별시 양천구 신월동,2008-06-24,2008-02-18
11147000076,신목동 노인복지센터,08026,11,470,101,서울특별시 양천구 신정동,2009-07-13,2009-07-13
11147000093,나이팅게일 너싱홈,08029,11,470,103,서울특별시 양천구 신월동,2009-09-01,2009-09-01
11147000121,신목행복자리어르신요양센터,08008,11,470,101,서울특별시 양천구 신정동,2010-03-01,2010-03-01
11147000124,나눔의집,07938,11,470,101,서울특별시 양천구 신정동,2010-03-01,2010-03-01
11147000126,보람의집,07938,11,470,101,서울특별시 양천구 신정동,2010-01-28,2010-01-28
11147000136,양천어르신종합복지관 병설양천어르신요양센터,08098,11,470,101,서울특별시 양천구 신정동,2010-03-01,2010-03-01
11147000183,구립양천어르신요양센터,08051,11,470,101,서울특별시 양천구 신정동,2011-04-01,2011-04-01
11147000221,정다운요양원,08021,11,470,101,서울특별시 양천구 신정동,2012-05-25,2012-05-25
11147000294,목동조은요양원,08026,11,470,101,서울특별시 양천구 신정동,2015-06-01,2015-06-01
11147000322,신월실버요양원,07925,11,470,103,서울특별시 양천구 신월동,2016-09-01,2016-09-01
11147000330,실버캐슬요양타운,08044,11,470,103,서울특별시 양천구 신월동,2017-03-01,2017-03-01
11147000350,올리사랑 요양원,08030,11,470,103,서울특별시 양천구 신월동,2018-03-01,2018-03-01
11147000362,하늘정원 요양원,07965,11,470,102,서울특별시 양천구 목동,2018-10-01,2018-10-01
11147000366,목동평강 요양원,08086,11,470,101,서울특별시 양천구 신정동,2018-11-01,2018-11-01
11147000383,늘푸른 소망요양원,08042,11,470,103,서울특별시 양천구 신월동,2019-04-11,2019-04-11
11147000473,사랑초 요양원,08033,11,470,103,서울특별시 양천구 신월동,2022-07-01,2022-07-01
11150000002,행복한집,07504,11,500,110,서울특별시 강서구 개화동,2006-06-27,2006-06-27
11150000003,호선실버센터,07636,11,500,106,서울특별시 강서구 내발산동,2008-06-13,2008-02-28
11150000004,천사노인요양원,07704,11,500,103,서울특별시 강서구 화곡동,2008-06-20,1986-07-01
11150000008,시니어스너싱홈,07550,11,500,102,서울특별시 강서구 등촌동,2008-06-27,2008-05-07
11150000068,한마음노인전문요양원,07722,11,500,103,서울특별시 강서구 화곡동,2009-01-15,2009-01-07
11150000154,봄날서울요양원,07516,11,500,109,서울특별시 강서구 방화동,2010-05-07,2010-05-07
11150000195,온누리요양원,07776,11,500,103,서울특별시 강서구 화곡동,2011-06-10,2011-06-10
11150000238,요안나요양원,07678,11,500,103,서울특별시 강서구 화곡동,2013-07-01,2013-07-01
11150000249,봄날강서요양원,07516,11,500,109,서울특별시 강서구 방화동,2013-10-15,2013-10-15
11150000257,선화요양원,07668,11,500,102,서울특별시 강서구 등촌동,2013-11-25,2013-11-25
11150000336,강서사랑요양원,07772,11,500,103,서울특별시 강서구 화곡동,2016-02-01,2016-02-01
11150000339,참사랑실버케어,07674,11,500,103,서울특별시 강서구 화곡동,2016-03-16,2016-03-16
11150000340,햇살요양원,07587,11,500,102,서울특별시 강서구 등촌동,2016-03-18,2016-03-18
11150000376,한가람요양원,07668,11,500,102,서울특별시 강서구 등촌동,2017-02-13,2017-02-13
11150000391,행복마지요양원,07760,11,500,103,서울특별시 강서구 화곡동,2017-06-09,2017-06-09
11150000399,푸른솔요양원,07770,11,500,103,서울특별시 강서구 화곡동,2017-08-28,2017-08-28
11150000400,푸른요양원,07770,11,500,103,서울특별시 강서구 화곡동,2017-08-28,2017-08-28
11150000401,솔요양원,07770,11,500,103,서울특별시 강서구 화곡동,2017-08-28,2017-08-28
11150000429,가족사랑노인요양원,07773,11,500,103,서울특별시 강서구 화곡동,2018-11-05,2018-11-05
11150000437,늘푸른요양원,07635,11,500,106,서울특별시 강서구 내발산동,2019-02-01,2019-02-01
11150000468,봄날실버센터,07608,11,500,109,서울특별시 강서구 방화동,2019-10-02,2019-10-02
11150000518,백영실버스테이,07510,11,500,109,서울특별시 강서구 방화동,2021-01-01,2021-01-01
11150000532,다복요양원,07695,11,500,103,서울특별시 강서구 화곡동,2021-06-01,2021-06-01
11150000553,한솔요양원,07635,11,500,106,서울특별시 강서구 내발산동,2022-02-14,2022-02-14
11150000554,밝은햇살요양원,07716,11,500,103,서울특별시 강서구 화곡동,2022-03-01,2022-03-01
11150000560,맑은요양원,07695,11,500,103,서울특별시 강서구 화곡동,2022-07-01,2022-07-01
11150000561,나오미요양원,07510,11,500,109,서울특별시 강서구 방화동,2022-07-01,2022-07-01
11150000568,경희요양원,07635,11,500,106,서울특별시 강서구 내발산동,2022-10-01,2022-10-01
11150000570,강서중앙요양원,07593,11,500,109,서울특별시 강서구 방화동,2022-12-01,2022-12-01
11150000571,수명산요양원,07641,11,500,106,서울특별시 강서구 내발산동,2022-12-01,2022-12-01
11150000573,88소망요양원,07695,11,500,103,서울특별시 강서구 화곡동,2023-01-01,2023-01-01
11150000582,세반요양원,07573,11,500,104,서울특별시 강서구 가양동,2023-06-01,2023-06-01
11153000103,행복요양원,08268,11,530,108,서울특별시 구로구 오류동,2009-11-06,2009-11-06
11153000130,효효마을,08241,11,530,106,서울특별시 구로구 고척동,2010-05-07,2010-05-07
11153000136,효도로 노인전문요양원,08227,11,530,106,서울특별시 구로구 고척동,2010-07-01,2010-07-01
11153000208,미소들실버케어센터,08250,11,530,107,서울특별시 구로구 개봉동,2014-04-01,2014-04-01
11153000210,구로푸른요양원,08353,11,530,107,서울특별시 구로구 개봉동,2014-04-15,2014-04-15
11153000215,삼농실버마을,08344,11,530,108,서울특별시 구로구 오류동,2014-05-01,2014-05-01
11153000234,휴림실버요양센터,08385,11,530,103,서울특별시 구로구 가리봉동,2015-06-12,2015-06-12
11153000246,구로 미가 요양원,08365,11,530,111,서울특별시 구로구 천왕동,2015-12-30,2015-12-30
11153000267,늘봄시니어케어센터,08292,11,530,102,서울특별시 구로구 구로동,2016-11-16,2016-11-16
11153000309,그린케어요양센터,08223,11,530,106,서울특별시 구로구 고척동,2018-07-01,2018-07-01
11153000320,소망요양원1,08306,11,530,102,서울특별시 구로구 구로동,2019-01-29,2019-01-29
11153000321,소망요양원2,08306,11,530,102,서울특별시 구로구 구로동,2019-01-29,2019-01-29
11153000336,강이보이는요양원,08334,11,530,107,서울특별시 구로구 개봉동,2019-10-01,2019-10-01
11153000356,보라매요양원,08218,11,530,106,서울특별시 구로구 고척동,2020-01-03,2020-01-03
11153000358,메디치피아요양센터,08223,11,530,106,서울특별시 구로구 고척동,2020-03-04,2020-03-04
11153000390,우리함께요양원 서울본점,08255,11,530,108,서울특별시 구로구 오류동,2023-02-07,2023-02-07
11154500002,남부실버요양원,08602,11,545,102,서울특별시 금천구 독산동,2008-05-06,2005-12-06
11154500008,노인요양센터 인영실버,08632,11,545,103,서울특별시 금천구 시흥동,2008-06-13,2003-12-23
11154500029,남부실버요양센터 다솔관,08602,11,545,102,서울특별시 금천구 독산동,2008-07-31,2008-07-29
11154500096,로뎀복지요양원,08632,11,545,103,서울특별시 금천구 시흥동,2010-02-25,2010-02-25
11154500098,나눔노인복지센터,08628,11,545,103,서울특별시 금천구 시흥동,2010-03-01,2010-03-01
11154500157,임원요양원,08537,11,545,102,서울특별시 금천구 독산동,2014-09-01,2010-03-01
11154500164,대한실버하우스,08557,11,545,102,서울특별시 금천구 독산동,2014-10-22,2014-10-22
11154500170,금천구립사랑채요양원,08645,11,545,103,서울특별시 금천구 시흥동,2015-03-01,2015-03-01
11154500184,주은요양원,08530,11,545,102,서울특별시 금천구 독산동,2015-12-01,2015-12-01
11154500190,실버캐슬요양원,08534,11,545,102,서울특별시 금천구 독산동,2016-08-01,2016-08-01
11154500200,가족사랑요양원,08628,11,545,103,서울특별시 금천구 시흥동,2017-05-26,2017-05-26
11154500209,하나요양원,08532,11,545,101,서울특별시 금천구 가산동,2018-03-01,2018-03-01
11154500213,금천햇살요양원,08530,11,545,102,서울특별시 금천구 독산동,2018-08-01,2018-08-01
11154500241,섬기는요양원,08628,11,545,103,서울특별시 금천구 시흥동,2020-10-15,2020-10-15
11154500251,이삭요양원,08628,11,545,103,서울특별시 금천구 시흥동,2021-12-01,2021-12-01
11154500252,강남가정요양원 3,08554,11,545,102,서울특별시 금천구 독산동,2022-05-01,2022-05-01
11154500253,강남가정요양원 4,08554,11,545,102,서울특별시 금천구 독산동,2022-05-01,2022-05-01
11154500268,금천에이스요양원,08629,11,545,103,서울특별시 금천구 시흥동,2022-11-30,2022-11-30
11154500269,시니어실버타운2,08617,11,545,102,서울특별시 금천구 독산동,2023-02-01,2023-02-01
11154500283,사랑가득요양원,08562,11,545,102,서울특별시 금천구 독산동,2023-06-01,2023-06-01
11154500285,서울조은요양원,08536,11,545,102,서울특별시 금천구 독산동,2023-08-01,2023-08-01
11154500289,샘물요양원,08617,11,545,102,서울특별시 금천구 독산동,2024-01-01,2024-01-01
11156000001,서울성모원 노인요양공동생활가정,07438,11,560,133,서울특별시 영등포구 대림동,2008-05-21,2008-03-24
11156000018,서울특별시립 남부노인전문요양원,15820,41,410,104,경기도 군포시 산본동,2008-06-18,2005-03-24
11156000023,구립영등포노인케어센터,07296,11,560,121,서울특별시 영등포구 문래동3가,2008-06-25,2008-06-18
11156000049,참노인요양원(공동생활가정),07381,11,560,133,서울특별시 영등포구 대림동,2008-10-24,2008-10-24
11156000057,주현노인요양원(공동생활가정),07381,11,560,133,서울특별시 영등포구 대림동,2009-01-21,2009-01-06
11156000148,미래요양원,07438,11,560,133,서울특별시 영등포구 대림동,2010-12-30,2010-12-30
11156000150,미래요양원2,07438,11,560,133,서울특별시 영등포구 대림동,2011-01-12,2011-01-12
11156000190,가족사랑2,07348,11,560,132,서울특별시 영등포구 신길동,2013-10-01,2013-10-01
11156000191,가족사랑1,07348,11,560,132,서울특별시 영등포구 신길동,2013-10-01,2013-10-01
11156000193,대림실버1 노인요양공동생활가정,07438,11,560,133,서울특별시 영등포구 대림동,2014-02-20,2014-02-20
11156000194,대림실버2 노인요양공동생활가정,07438,11,560,133,서울특별시 영등포구 대림동,2014-02-20,2014-02-20
11156000213,21세기요양원 노인요양공동생활가정,07374,11,560,118,서울특별시 영등포구 도림동,2015-07-14,2015-07-14
11156000264,은빛사랑1,07438,11,560,133,서울특별시 영등포구 대림동,2018-09-10,2018-09-10
11156000265,은빛사랑2,07438,11,560,133,서울특별시 영등포구 대림동,2018-09-10,2018-09-10
11156000266,은빛사랑3,07438,11,560,133,서울특별시 영등포구 대림동,2018-09-10,2018-09-10
11156000287,어버이사랑노인의료실버타운,07380,11,560,132,서울특별시 영등포구 신길동,2019-11-14,2019-11-14
11156000295,어버이사랑노인의료복지센터1,07382,11,560,132,서울특별시 영등포구 신길동,2019-12-02,2019-12-02
11156000296,어버이사랑노인의료복지센터2,07382,11,560,132,서울특별시 영등포구 신길동,2019-12-02,2019-12-02
11156000297,어버이사랑노인의료복지센터3,07382,11,560,132,서울특별시 영등포구 신길동,2019-12-02,2019-12-02
11159000002,청남노인요양공동생활가정,06912,11,590,103,서울특별시 동작구 상도1동,2008-05-22,2008-05-06
11159000004,청운노인복지센터,07043,11,590,102,서울특별시 동작구 상도동,2008-06-19,2003-06-03
11159000054,정성요양원,07060,11,590,109,서울특별시 동작구 신대방동,2009-08-06,2009-08-06
11159000060,정성노인요양원,07060,11,590,109,서울특별시 동작구 신대방동,2009-10-08,2009-10-08
11159000110,동작실버센터,06908,11,590,104,서울특별시 동작구 본동,2011-10-01,2011-10-01
11159000178,서울시립 영보노인요양원,17132,41,461,330,경기도 용인시 처인구 이동면,2016-02-13,2016-02-13
11159000189,나이팅게일 너싱홈,07021,11,590,107,서울특별시 동작구 사당동,2016-11-07,2016-11-07
11159000214,신상도요양원,07038,11,590,102,서울특별시 동작구 상도동,2019-01-02,2019-01-02
11159000264,동작요양원,07059,11,590,109,서울특별시 동작구 신대방동,2021-06-01,2021-06-01
11159000281,은미요양원,07040,11,590,102,서울특별시 동작구 상도동,2022-05-09,2022-05-09
11159000289,보라매실버홈,07071,11,590,109,서울특별시 동작구 신대방동,2023-04-28,2023-04-28
11162000002,동명노인복지센타,08718,11,620,101,서울특별시 관악구 봉천동,2008-06-04,2002-01-29
