"연도","성별","연령대","응시지역","합격여부","학교소재지","응시자수"
"2025","여","40","대전충청","결시","경기도(수원)","3"
"2025","여","40","대전충청","결시","대전광역시","11"
"2025","여","40","대전충청","결시","서울특별시","1"
"2025","여","40","대전충청","결시","충청남도","22"
"2025","여","40","대전충청","결시","충청북도","22"
"2025","여","40","대전충청","불합격","경기도(수원)","7"
"2025","여","40","대전충청","불합격","경상남도","3"
"2025","여","40","대전충청","불합격","대전광역시","37"
"2025","여","40","대전충청","불합격","서울특별시","2"
"2025","여","40","대전충청","불합격","세종특별자치시","10"
"2025","여","40","대전충청","불합격","충청남도","58"
"2025","여","40","대전충청","불합격","충청북도","29"
"2025","여","40","대전충청","합격","경기도(수원)","80"
"2025","여","40","대전충청","합격","경기도(의정부)","9"
"2025","여","40","대전충청","합격","경상남도","21"
"2025","여","40","대전충청","합격","경상북도","79"
"2025","여","40","대전충청","합격","광주광역시","1"
"2025","여","40","대전충청","합격","대구광역시","1"
"2025","여","40","대전충청","합격","대전광역시","743"
"2025","여","40","대전충청","합격","서울특별시","7"
"2025","여","40","대전충청","합격","세종특별자치시","178"
"2025","여","40","대전충청","합격","울산광역시","1"
"2025","여","40","대전충청","합격","전라남도","21"
"2025","여","40","대전충청","합격","충청남도","813"
"2025","여","40","대전충청","합격","충청북도","442"
"2025","여","50","대전충청","결시","경기도(수원)","3"
"2025","여","50","대전충청","결시","경상남도","1"
"2025","여","50","대전충청","결시","경상북도","4"
"2025","여","50","대전충청","결시","광주광역시","2"
"2025","여","50","대전충청","결시","대전광역시","17"
"2025","여","50","대전충청","결시","세종특별자치시","2"
"2025","여","50","대전충청","결시","전라남도","3"
"2025","여","50","대전충청","결시","충청남도","34"
"2025","여","50","대전충청","결시","충청북도","19"
"2025","여","50","대전충청","불합격","경기도(수원)","13"
"2025","여","50","대전충청","불합격","경상남도","6"
"2025","여","50","대전충청","불합격","경상북도","7"
"2025","여","50","대전충청","불합격","대전광역시","87"
"2025","여","50","대전충청","불합격","서울특별시","4"
"2025","여","50","대전충청","불합격","세종특별자치시","5"
"2025","여","50","대전충청","불합격","인천광역시","2"
"2025","여","50","대전충청","불합격","전라남도","4"
"2025","여","50","대전충청","불합격","충청남도","74"
"2025","여","50","대전충청","불합격","충청북도","53"
"2025","여","50","대전충청","응시결격","충청남도","2"
"2025","여","50","대전충청","합격","강원특별자치도","1"
"2025","여","50","대전충청","합격","경기도(수원)","140"
"2025","여","50","대전충청","합격","경기도(의정부)","4"
"2025","여","50","대전충청","합격","경상남도","40"
"2025","여","50","대전충청","합격","경상북도","140"
"2025","여","50","대전충청","합격","광주광역시","5"
"2025","여","50","대전충청","합격","대구광역시","5"
"2025","여","50","대전충청","합격","대전광역시","1434"
"2025","여","50","대전충청","합격","서울특별시","13"
"2025","여","50","대전충청","합격","세종특별자치시","242"
"2025","여","50","대전충청","합격","울산광역시","2"
"2025","여","50","대전충청","합격","인천광역시","2"
"2025","여","50","대전충청","합격","전라남도","25"
"2025","여","50","대전충청","합격","전북특별자치도","3"
"2025","여","50","대전충청","합격","충청남도","1545"
"2025","여","50","대전충청","합격","충청북도","1101"
"2025","여","60","대전충청","결시","경기도(수원)","3"
"2025","여","60","대전충청","결시","경상남도","2"
"2025","여","60","대전충청","결시","경상북도","2"
"2025","여","60","대전충청","결시","대전광역시","13"
"2025","여","60","대전충청","결시","세종특별자치시","3"
"2025","여","60","대전충청","결시","전라남도","2"
"2025","여","60","대전충청","결시","충청남도","40"
"2025","여","60","대전충청","결시","충청북도","25"
"2025","여","60","대전충청","불합격","강원특별자치도","1"
"2025","여","60","대전충청","불합격","경기도(수원)","16"
"2025","여","60","대전충청","불합격","경기도(의정부)","1"
"2025","여","60","대전충청","불합격","경상남도","9"
"2025","여","60","대전충청","불합격","경상북도","12"
"2025","여","60","대전충청","불합격","광주광역시","1"
"2025","여","60","대전충청","불합격","대구광역시","2"
"2025","여","60","대전충청","불합격","대전광역시","157"
"2025","여","60","대전충청","불합격","세종특별자치시","40"
"2025","여","60","대전충청","불합격","전라남도","1"
"2025","여","60","대전충청","불합격","충청남도","260"
"2025","여","60","대전충청","불합격","충청북도","156"
"2025","여","60","대전충청","합격","경기도(수원)","107"
"2025","여","60","대전충청","합격","경기도(의정부)","1"
"2025","여","60","대전충청","합격","경상남도","34"
"2025","여","60","대전충청","합격","경상북도","124"
"2025","여","60","대전충청","합격","광주광역시","1"
"2025","여","60","대전충청","합격","대구광역시","1"
"2025","여","60","대전충청","합격","대전광역시","1104"
"2025","여","60","대전충청","합격","서울특별시","7"
"2025","여","60","대전충청","합격","세종특별자치시","187"
"2025","여","60","대전충청","합격","인천광역시","2"
"2025","여","60","대전충청","합격","전라남도","17"
"2025","여","60","대전충청","합격","전북특별자치도","2"
"2025","여","60","대전충청","합격","충청남도","1314"
"2025","여","60","대전충청","합격","충청북도","932"
"2025","여","70","대전충청","결시","대전광역시","11"
"2025","여","70","대전충청","결시","서울특별시","1"
"2025","여","70","대전충청","결시","충청남도","18"
"2025","여","70","대전충청","결시","충청북도","13"
"2025","여","70","대전충청","불합격","경기도(수원)","3"
"2025","여","70","대전충청","불합격","경상남도","2"
"2025","여","70","대전충청","불합격","경상북도","5"
"2025","여","70","대전충청","불합격","대전광역시","93"
"2025","여","70","대전충청","불합격","세종특별자치시","15"
"2025","여","70","대전충청","불합격","전북특별자치도","1"
"2025","여","70","대전충청","불합격","충청남도","122"
"2025","여","70","대전충청","불합격","충청북도","75"
"2025","여","70","대전충청","응시결격","충청남도","1"
"2025","여","70","대전충청","합격","경기도(수원)","25"
"2025","여","70","대전충청","합격","경상남도","4"
"2025","여","70","대전충청","합격","경상북도","29"
"2025","여","70","대전충청","합격","대전광역시","264"
"2025","여","70","대전충청","합격","세종특별자치시","51"
"2025","여","70","대전충청","합격","전라남도","2"
"2025","여","70","대전충청","합격","충청남도","267"
"2025","여","70","대전충청","합격","충청북도","181"
"2025","여","80","대전충청","결시","대전광역시","1"
"2025","여","80","대전충청","결시","충청남도","2"
"2025","여","80","대전충청","불합격","경상북도","2"
"2025","여","80","대전충청","불합격","대전광역시","13"
"2025","여","80","대전충청","불합격","세종특별자치시","1"
"2025","여","80","대전충청","불합격","충청남도","13"
"2025","여","80","대전충청","불합격","충청북도","3"
"2025","여","80","대전충청","합격","경상남도","1"
"2025","여","80","대전충청","합격","경상북도","1"
"2025","여","80","대전충청","합격","대전광역시","11"
"2025","여","80","대전충청","합격","세종특별자치시","3"
"2025","여","80","대전충청","합격","충청남도","7"
"2025","여","80","대전충청","합격","충청북도","1"
"2025","남","20","부산경남","결시","경상남도","5"
"2025","남","20","부산경남","결시","기타","1"
"2025","남","20","부산경남","결시","부산광역시","7"
"2025","남","20","부산경남","불합격","경상남도","38"
"2025","남","20","부산경남","불합격","경상북도","1"
"2025","남","20","부산경남","불합격","부산광역시","14"
"2025","남","20","부산경남","불합격","울산광역시","6"
"2025","남","20","부산경남","합격","경상남도","36"
"2025","남","20","부산경남","합격","경상북도","1"
"2025","남","20","부산경남","합격","부산광역시","27"
"2025","남","20","부산경남","합격","울산광역시","5"
"2025","남","30","부산경남","결시","경상남도","4"
"2025","남","30","부산경남","결시","부산광역시","3"
"2025","남","30","부산경남","결시","서울특별시","1"
"2025","남","30","부산경남","결시","울산광역시","2"
"2025","남","30","부산경남","불합격","경상남도","16"
"2025","남","30","부산경남","불합격","부산광역시","14"
"2025","남","30","부산경남","불합격","울산광역시","10"
"2025","남","30","부산경남","합격","강원특별자치도","1"
"2025","남","30","부산경남","합격","경기도(의정부)","1"
"2025","남","30","부산경남","합격","경상남도","73"
"2025","남","30","부산경남","합격","경상북도","1"
"2025","남","30","부산경남","합격","부산광역시","75"
"2025","남","30","부산경남","합격","울산광역시","20"
"2025","남","40","부산경남","결시","경상남도","5"
"2025","남","40","부산경남","결시","부산광역시","2"
"2025","남","40","부산경남","결시","전라남도","1"
"2025","남","40","부산경남","불합격","경상남도","17"
"2025","남","40","부산경남","불합격","부산광역시","9"
"2025","남","40","부산경남","불합격","울산광역시","3"
"2025","남","40","부산경남","합격","경기도(수원)","2"
"2025","남","40","부산경남","합격","경상남도","149"
"2025","남","40","부산경남","합격","경상북도","1"
"2025","남","40","부산경남","합격","부산광역시","145"
"2025","남","40","부산경남","합격","울산광역시","29"
"2025","남","40","부산경남","합격","전라남도","1"
"2025","남","50","부산경남","결시","경상남도","21"
"2025","남","50","부산경남","결시","경상북도","1"
"2025","남","50","부산경남","결시","부산광역시","8"
"2025","남","50","부산경남","결시","울산광역시","1"
"2025","남","50","부산경남","결시","충청북도","1"
"2025","남","50","부산경남","불합격","경기도(의정부)","3"
"2025","남","50","부산경남","불합격","경상남도","63"
"2025","남","50","부산경남","불합격","경상북도","1"
"2025","남","50","부산경남","불합격","대구광역시","2"
"2025","남","50","부산경남","불합격","부산광역시","21"
"2025","남","50","부산경남","불합격","울산광역시","4"
"2025","남","50","부산경남","합격","경기도(수원)","1"
"2025","남","50","부산경남","합격","경기도(의정부)","1"
"2025","남","50","부산경남","합격","경상남도","383"
"2025","남","50","부산경남","합격","경상북도","7"
"2025","남","50","부산경남","합격","대구광역시","7"
"2025","남","50","부산경남","합격","부산광역시","337"
"2025","남","50","부산경남","합격","서울특별시","1"
"2025","남","50","부산경남","합격","울산광역시","45"
"2025","남","50","부산경남","합격","전라남도","4"
"2025","남","60","부산경남","결시","경기도(의정부)","1"
"2025","남","60","부산경남","결시","경상남도","32"
"2025","남","60","부산경남","결시","경상북도","1"
"2025","남","60","부산경남","결시","부산광역시","9"
"2025","남","60","부산경남","결시","울산광역시","7"
"2025","남","60","부산경남","결시","충청북도","2"
"2025","남","60","부산경남","불합격","경상남도","81"
"2025","남","60","부산경남","불합격","경상북도","1"
"2025","남","60","부산경남","불합격","대구광역시","1"
"2025","남","60","부산경남","불합격","부산광역시","49"
"2025","남","60","부산경남","불합격","울산광역시","16"
"2025","남","60","부산경남","합격","경기도(수원)","5"
"2025","남","60","부산경남","합격","경상남도","881"
"2025","남","60","부산경남","합격","경상북도","8"
"2025","남","60","부산경남","합격","대구광역시","1"
"2025","남","60","부산경남","합격","부산광역시","606"
"2025","남","60","부산경남","합격","서울특별시","2"
"2025","남","60","부산경남","합격","울산광역시","247"
"2025","남","60","부산경남","합격","전라남도","5"
"2025","남","60","부산경남","합격","충청북도","1"
"2025","남","70","부산경남","결시","경상남도","12"
"2025","남","70","부산경남","결시","부산광역시","12"
"2025","남","70","부산경남","불합격","경상남도","59"
"2025","남","70","부산경남","불합격","경상북도","1"
"2025","남","70","부산경남","불합격","대구광역시","1"
"2025","남","70","부산경남","불합격","부산광역시","100"
"2025","남","70","부산경남","불합격","울산광역시","11"
"2025","남","70","부산경남","합격","경상남도","326"
"2025","남","70","부산경남","합격","경상북도","2"
"2025","남","70","부산경남","합격","대구광역시","1"
"2025","남","70","부산경남","합격","부산광역시","354"
"2025","남","70","부산경남","합격","울산광역시","82"
"2025","남","80","부산경남","결시","경상남도","2"
"2025","남","80","부산경남","결시","부산광역시","1"
"2025","남","80","부산경남","불합격","경상남도","27"
"2025","남","80","부산경남","불합격","부산광역시","20"
"2025","남","80","부산경남","합격","경상남도","31"
"2025","남","80","부산경남","합격","경상북도","1"
"2025","남","80","부산경남","합격","부산광역시","50"
"2025","남","80","부산경남","합격","울산광역시","5"
"2025","여","10","부산경남","합격","경상남도","1"
"2025","여","10","부산경남","합격","울산광역시","1"
"2025","여","20","부산경남","결시","경상남도","11"
"2025","여","20","부산경남","결시","부산광역시","3"
"2025","여","20","부산경남","결시","전라남도","1"
"2025","여","20","부산경남","불합격","경상남도","18"
"2025","여","20","부산경남","불합격","부산광역시","16"
"2025","여","20","부산경남","불합격","울산광역시","11"
"2025","여","20","부산경남","합격","경상남도","117"
"2025","여","20","부산경남","합격","경상북도","1"
"2025","여","20","부산경남","합격","대구광역시","1"
"2025","여","20","부산경남","합격","부산광역시","71"
"2025","여","20","부산경남","합격","울산광역시","35"
"2025","여","20","부산경남","합격","전라남도","2"
"2025","여","30","부산경남","결시","경기도(수원)","1"
"2025","여","30","부산경남","결시","경상남도","33"
"2025","여","30","부산경남","결시","부산광역시","5"
"2025","여","30","부산경남","결시","울산광역시","3"
"2025","여","30","부산경남","불합격","경상남도","69"
"2025","여","30","부산경남","불합격","부산광역시","26"
"2025","여","30","부산경남","불합격","울산광역시","24"
"2025","여","30","부산경남","합격","경기도(수원)","4"
"2025","여","30","부산경남","합격","경상남도","554"
"2025","여","30","부산경남","합격","경상북도","1"
"2025","여","30","부산경남","합격","부산광역시","432"
"2025","여","30","부산경남","합격","서울특별시","4"
"2025","여","30","부산경남","합격","울산광역시","135"
"2025","여","30","부산경남","합격","전라남도","7"
"2025","여","30","부산경남","합격","충청남도","1"
"2025","여","40","부산경남","결시","경상남도","99"
"2025","여","40","부산경남","결시","부산광역시","31"
"2025","여","40","부산경남","결시","울산광역시","7"
"2025","여","40","부산경남","결시","전라남도","1"
"2025","여","40","부산경남","불합격","경상남도","128"
"2025","여","40","부산경남","불합격","경상북도","1"
"2025","여","40","부산경남","불합격","부산광역시","81"
"2025","여","40","부산경남","불합격","울산광역시","18"
"2025","여","40","부산경남","응시결격","경상남도","1"
"2025","여","40","부산경남","합격","경기도(수원)","4"
"2025","여","40","부산경남","합격","경기도(의정부)","5"
"2025","여","40","부산경남","합격","경상남도","1969"
"2025","여","40","부산경남","합격","경상북도","27"
"2025","여","40","부산경남","합격","대구광역시","2"
"2025","여","40","부산경남","합격","대전광역시","1"
"2025","여","40","부산경남","합격","부산광역시","1571"
"2025","여","40","부산경남","합격","서울특별시","3"
"2025","여","40","부산경남","합격","울산광역시","538"
"2025","여","40","부산경남","합격","전라남도","24"
"2025","여","50","부산경남","결시","경기도(수원)","1"
"2025","여","50","부산경남","결시","경상남도","174"
"2025","여","50","부산경남","결시","경상북도","3"
"2025","여","50","부산경남","결시","대구광역시","1"
"2025","여","50","부산경남","결시","부산광역시","35"
"2025","여","50","부산경남","결시","울산광역시","18"
"2025","여","50","부산경남","결시","전라남도","1"
"2025","여","50","부산경남","불합격","경기도(수원)","1"
"2025","여","50","부산경남","불합격","경상남도","236"
"2025","여","50","부산경남","불합격","경상북도","2"
"2025","여","50","부산경남","불합격","대구광역시","3"
"2025","여","50","부산경남","불합격","부산광역시","92"
"2025","여","50","부산경남","불합격","울산광역시","57"
"2025","여","50","부산경남","불합격","전라남도","2"
"2025","여","50","부산경남","응시결격","경상남도","1"
"2025","여","50","부산경남","합격","강원특별자치도","1"
"2025","여","50","부산경남","합격","경기도(수원)","5"
"2025","여","50","부산경남","합격","경기도(의정부)","2"
"2025","여","50","부산경남","합격","경상남도","3768"
"2025","여","50","부산경남","합격","경상북도","54"
"2025","여","50","부산경남","합격","광주광역시","5"
"2025","여","50","부산경남","합격","대구광역시","20"
"2025","여","50","부산경남","합격","부산광역시","3030"
"2025","여","50","부산경남","합격","서울특별시","7"
"2025","여","50","부산경남","합격","울산광역시","922"
"2025","여","50","부산경남","합격","전라남도","23"
"2025","여","60","부산경남","결시","경기도(의정부)","2"
"2025","여","60","부산경남","결시","경상남도","126"
"2025","여","60","부산경남","결시","부산광역시","26"
"2025","여","60","부산경남","결시","울산광역시","11"
"2025","여","60","부산경남","결시","전라남도","1"
"2025","여","60","부산경남","불합격","경상남도","466"
"2025","여","60","부산경남","불합격","경상북도","3"
"2025","여","60","부산경남","불합격","대구광역시","1"
"2025","여","60","부산경남","불합격","부산광역시","408"
"2025","여","60","부산경남","불합격","울산광역시","61"
"2025","여","60","부산경남","불합격","전라남도","7"
"2025","여","60","부산경남","합격","경기도(수원)","3"
"2025","여","60","부산경남","합격","경기도(의정부)","1"
"2025","여","60","부산경남","합격","경상남도","3019"
"2025","여","60","부산경남","합격","경상북도","31"
"2025","여","60","부산경남","합격","광주광역시","1"
"2025","여","60","부산경남","합격","대구광역시","19"
"2025","여","60","부산경남","합격","부산광역시","2832"
"2025","여","60","부산경남","합격","서울특별시","2"
"2025","여","60","부산경남","합격","울산광역시","665"
"2025","여","60","부산경남","합격","전라남도","17"
"2025","여","60","부산경남","합격","전북특별자치도","1"
"2025","여","70","부산경남","결시","경상남도","35"
"2025","여","70","부산경남","결시","부산광역시","12"
"2025","여","70","부산경남","결시","서울특별시","1"
"2025","여","70","부산경남","결시","울산광역시","5"
"2025","여","70","부산경남","불합격","경상남도","291"
"2025","여","70","부산경남","불합격","경상북도","4"
"2025","여","70","부산경남","불합격","부산광역시","245"
"2025","여","70","부산경남","불합격","울산광역시","40"
"2025","여","70","부산경남","불합격","전라남도","3"
"2025","여","70","부산경남","응시결격","부산광역시","1"
"2025","여","70","부산경남","합격","경기도(수원)","2"
"2025","여","70","부산경남","합격","경상남도","593"
"2025","여","70","부산경남","합격","경상북도","7"
"2025","여","70","부산경남","합격","대구광역시","1"
"2025","여","70","부산경남","합격","부산광역시","693"
"2025","여","70","부산경남","합격","울산광역시","110"
"2025","여","70","부산경남","합격","전라남도","2"
"2025","여","80","부산경남","결시","경상남도","2"
"2025","여","80","부산경남","결시","부산광역시","1"
"2025","여","80","부산경남","불합격","경상남도","14"
"2025","여","80","부산경남","불합격","경상북도","2"
"2025","여","80","부산경남","불합격","부산광역시","12"
"2025","여","80","부산경남","불합격","울산광역시","13"
"2025","여","80","부산경남","합격","경상남도","15"
"2025","여","80","부산경남","합격","부산광역시","18"
"2025","여","80","부산경남","합격","울산광역시","4"
"2025","남","10","서울구로","합격","서울특별시","1"
"2025","남","10","서울구로","합격","인천광역시","1"
"2025","남","20","서울구로","결시","경기도(수원)","2"
"2025","남","20","서울구로","결시","경기도(의정부)","1"
"2025","남","20","서울구로","결시","기타","2"
"2025","남","20","서울구로","결시","서울특별시","3"
"2025","남","20","서울구로","불합격","경기도(수원)","24"
"2025","남","20","서울구로","불합격","경기도(의정부)","12"
"2025","남","20","서울구로","불합격","서울특별시","45"
"2025","남","20","서울구로","불합격","인천광역시","6"
"2025","남","20","서울구로","응시결격","인천광역시","1"
"2025","남","20","서울구로","합격","경기도(수원)","28"
"2025","남","20","서울구로","합격","경기도(의정부)","20"
"2025","남","20","서울구로","합격","경상북도","1"
"2025","남","20","서울구로","합격","서울특별시","64"
"2025","남","20","서울구로","합격","인천광역시","18"
"2025","남","20","서울구로","합격","전라남도","2"
"2025","남","20","서울구로","합격","충청남도","1"
"2025","남","30","서울구로","결시","경기도(수원)","3"
"2025","남","30","서울구로","결시","경기도(의정부)","5"
"2025","남","30","서울구로","결시","기타","1"
"2025","남","30","서울구로","결시","서울특별시","11"
"2025","남","30","서울구로","결시","인천광역시","1"
"2025","남","30","서울구로","불합격","경기도(수원)","15"
"2025","남","30","서울구로","불합격","경기도(의정부)","13"
"2025","남","30","서울구로","불합격","경상남도","1"
"2025","남","30","서울구로","불합격","서울특별시","43"
"2025","남","30","서울구로","불합격","인천광역시","20"
"2025","남","30","서울구로","합격","경기도(수원)","57"
"2025","남","30","서울구로","합격","경기도(의정부)","40"
"2025","남","30","서울구로","합격","경상남도","2"
"2025","남","30","서울구로","합격","광주광역시","1"
"2025","남","30","서울구로","합격","서울특별시","136"
"2025","남","30","서울구로","합격","인천광역시","50"
"2025","남","30","서울구로","합격","전라남도","2"
"2025","남","30","서울구로","합격","충청북도","1"
"2025","남","40","서울구로","결시","강원특별자치도","1"
"2025","남","40","서울구로","결시","경기도(수원)","5"
"2025","남","40","서울구로","결시","경기도(의정부)","5"
"2025","남","40","서울구로","결시","경상남도","1"
"2025","남","40","서울구로","결시","서울특별시","16"
"2025","남","40","서울구로","결시","인천광역시","3"
"2025","남","40","서울구로","불합격","경기도(수원)","27"
"2025","남","40","서울구로","불합격","경기도(의정부)","16"
"2025","남","40","서울구로","불합격","경상남도","1"
"2025","남","40","서울구로","불합격","서울특별시","30"
"2025","남","40","서울구로","불합격","인천광역시","19"
"2025","남","40","서울구로","불합격","전라남도","1"
"2025","남","40","서울구로","합격","경기도(수원)","113"
"2025","남","40","서울구로","합격","경기도(의정부)","69"
"2025","남","40","서울구로","합격","경상남도","3"
"2025","남","40","서울구로","합격","서울특별시","265"
"2025","남","40","서울구로","합격","인천광역시","90"
"2025","남","40","서울구로","합격","전라남도","5"
"2025","남","40","서울구로","합격","충청남도","1"
"2025","남","40","서울구로","합격","충청북도","1"
"2025","남","50","서울구로","결시","강원특별자치도","1"
"2025","남","50","서울구로","결시","경기도(수원)","11"
"2025","남","50","서울구로","결시","경기도(의정부)","5"
"2025","남","50","서울구로","결시","경상남도","1"
"2025","남","50","서울구로","결시","서울특별시","24"
"2025","남","50","서울구로","결시","인천광역시","5"
"2025","남","50","서울구로","불합격","경기도(수원)","29"
"2025","남","50","서울구로","불합격","경기도(의정부)","16"
"2025","남","50","서울구로","불합격","경상남도","1"
"2025","남","50","서울구로","불합격","서울특별시","75"
"2025","남","50","서울구로","불합격","인천광역시","17"
"2025","남","50","서울구로","불합격","전라남도","1"
"2025","남","50","서울구로","합격","경기도(수원)","251"
"2025","남","50","서울구로","합격","경기도(의정부)","225"
"2025","남","50","서울구로","합격","경상남도","5"
"2025","남","50","서울구로","합격","서울특별시","760"
"2025","남","50","서울구로","합격","인천광역시","200"
"2025","남","50","서울구로","합격","전라남도","10"
"2025","남","50","서울구로","합격","충청남도","1"
"2025","남","60","서울구로","결시","경기도(수원)","17"
"2025","남","60","서울구로","결시","경기도(의정부)","11"
"2025","남","60","서울구로","결시","서울특별시","27"
"2025","남","60","서울구로","결시","인천광역시","10"
"2025","남","60","서울구로","결시","전라남도","2"
"2025","남","60","서울구로","불합격","강원특별자치도","1"
"2025","남","60","서울구로","불합격","경기도(수원)","74"
"2025","남","60","서울구로","불합격","경기도(의정부)","28"
"2025","남","60","서울구로","불합격","경상남도","1"
"2025","남","60","서울구로","불합격","서울특별시","117"
"2025","남","60","서울구로","불합격","인천광역시","68"
"2025","남","60","서울구로","불합격","전라남도","1"
"2025","남","60","서울구로","합격","경기도(수원)","609"
"2025","남","60","서울구로","합격","경기도(의정부)","441"
"2025","남","60","서울구로","합격","경상남도","7"
"2025","남","60","서울구로","합격","광주광역시","2"
"2025","남","60","서울구로","합격","대구광역시","1"
"2025","남","60","서울구로","합격","서울특별시","1380"
"2025","남","60","서울구로","합격","인천광역시","633"
"2025","남","60","서울구로","합격","전라남도","13"
"2025","남","60","서울구로","합격","전북특별자치도","1"
"2025","남","60","서울구로","합격","충청남도","4"
"2025","남","60","서울구로","합격","충청북도","1"
"2025","남","70","서울구로","결시","경기도(수원)","4"
"2025","남","70","서울구로","결시","경기도(의정부)","2"
"2025","남","70","서울구로","결시","서울특별시","8"
"2025","남","70","서울구로","결시","인천광역시","3"
"2025","남","70","서울구로","결시","전라남도","2"
"2025","남","70","서울구로","불합격","경기도(수원)","30"
"2025","남","70","서울구로","불합격","경기도(의정부)","28"
"2025","남","70","서울구로","불합격","경상남도","1"
"2025","남","70","서울구로","불합격","서울특별시","112"
"2025","남","70","서울구로","불합격","인천광역시","55"
"2025","남","70","서울구로","불합격","전라남도","1"
"2025","남","70","서울구로","응시결격","경기도(수원)","1"
"2025","남","70","서울구로","합격","강원특별자치도","1"
"2025","남","70","서울구로","합격","경기도(수원)","239"
"2025","남","70","서울구로","합격","경기도(의정부)","141"
"2025","남","70","서울구로","합격","경상남도","2"
"2025","남","70","서울구로","합격","경상북도","1"
"2025","남","70","서울구로","합격","서울특별시","549"
"2025","남","70","서울구로","합격","인천광역시","200"
"2025","남","70","서울구로","합격","전라남도","4"
"2025","남","80","서울구로","결시","경기도(수원)","4"
"2025","남","80","서울구로","결시","경기도(의정부)","1"
"2025","남","80","서울구로","결시","서울특별시","3"
"2025","남","80","서울구로","불합격","경기도(수원)","18"
"2025","남","80","서울구로","불합격","경기도(의정부)","20"
"2025","남","80","서울구로","불합격","서울특별시","55"
"2025","남","80","서울구로","불합격","인천광역시","50"
"2025","남","80","서울구로","합격","경기도(수원)","34"
"2025","남","80","서울구로","합격","경기도(의정부)","24"
"2025","남","80","서울구로","합격","서울특별시","82"
"2025","남","80","서울구로","합격","인천광역시","26"
"2025","남","90","서울구로","결시","서울특별시","1"
"2025","남","90","서울구로","불합격","경기도(수원)","1"
"2025","남","90","서울구로","불합격","서울특별시","4"
"2025","남","90","서울구로","합격","서울특별시","1"
"2025","여","20","서울구로","결시","경기도(수원)","6"
"2025","여","20","서울구로","결시","경기도(의정부)","2"
"2025","여","20","서울구로","결시","서울특별시","9"
"2025","여","20","서울구로","결시","인천광역시","2"
"2025","여","20","서울구로","결시","전라남도","1"
"2025","여","20","서울구로","불합격","경기도(수원)","15"
"2025","여","20","서울구로","불합격","경기도(의정부)","21"
"2025","여","20","서울구로","불합격","서울특별시","27"
"2025","여","20","서울구로","불합격","인천광역시","2"
"2025","여","20","서울구로","합격","강원특별자치도","3"
"2025","여","20","서울구로","합격","경기도(수원)","59"
"2025","여","20","서울구로","합격","경기도(의정부)","50"
"2025","여","20","서울구로","합격","경상남도","2"
"2025","여","20","서울구로","합격","서울특별시","173"
"2025","여","20","서울구로","합격","인천광역시","52"
"2025","여","20","서울구로","합격","전라남도","5"
"2025","여","20","서울구로","합격","충청남도","6"
"2025","여","30","서울구로","결시","경기도(수원)","19"
"2025","여","30","서울구로","결시","경기도(의정부)","10"
"2025","여","30","서울구로","결시","경상남도","1"
"2025","여","30","서울구로","결시","서울특별시","36"
"2025","여","30","서울구로","결시","인천광역시","12"
"2025","여","30","서울구로","불합격","경기도(수원)","30"
"2025","여","30","서울구로","불합격","경기도(의정부)","38"
"2025","여","30","서울구로","불합격","경상남도","2"
"2025","여","30","서울구로","불합격","서울특별시","83"
"2025","여","30","서울구로","불합격","인천광역시","52"
"2025","여","30","서울구로","불합격","충청북도","1"
"2025","여","30","서울구로","응시결격","경기도(수원)","1"
"2025","여","30","서울구로","합격","강원특별자치도","7"
"2025","여","30","서울구로","합격","경기도(수원)","292"
"2025","여","30","서울구로","합격","경기도(의정부)","223"
"2025","여","30","서울구로","합격","경상남도","7"
"2025","여","30","서울구로","합격","광주광역시","1"
"2025","여","30","서울구로","합격","서울특별시","646"
"2025","여","30","서울구로","합격","인천광역시","244"
"2025","여","30","서울구로","합격","전라남도","12"
"2025","여","30","서울구로","합격","충청남도","2"
"2025","여","40","서울구로","결시","경기도(수원)","47"
"2025","여","40","서울구로","결시","경기도(의정부)","15"
"2025","여","40","서울구로","결시","경상남도","1"
"2025","여","40","서울구로","결시","서울특별시","69"
"2025","여","40","서울구로","결시","인천광역시","27"
"2025","여","40","서울구로","결시","전라남도","7"
"2025","여","40","서울구로","결시","전북특별자치도","1"
"2025","여","40","서울구로","결시","충청남도","1"
"2025","여","40","서울구로","불합격","강원특별자치도","1"
"2025","여","40","서울구로","불합격","경기도(수원)","84"
"2025","여","40","서울구로","불합격","경기도(의정부)","35"
"2025","여","40","서울구로","불합격","경상남도","1"
"2025","여","40","서울구로","불합격","서울특별시","135"
"2025","여","40","서울구로","불합격","인천광역시","53"
"2025","여","40","서울구로","불합격","전라남도","2"
"2025","여","40","서울구로","불합격","충청남도","1"
"2025","여","40","서울구로","응시결격","인천광역시","2"
"2025","여","40","서울구로","합격","강원특별자치도","6"
"2025","여","40","서울구로","합격","경기도(수원)","1200"
"2025","여","40","서울구로","합격","경기도(의정부)","745"
"2025","여","40","서울구로","합격","경상남도","12"
"2025","여","40","서울구로","합격","경상북도","1"
"2025","여","40","서울구로","합격","광주광역시","2"
"2025","여","40","서울구로","합격","서울특별시","2193"
"2025","여","40","서울구로","합격","울산광역시","1"
"2025","여","40","서울구로","합격","인천광역시","974"
"2025","여","40","서울구로","합격","전라남도","44"
"2025","여","40","서울구로","합격","충청남도","16"
"2025","여","40","서울구로","합격","충청북도","1"
