시설_지역코드,기관유형코드,시도명,시군구명,기관유형명,기관수,현원확인기관수,현원결측행수,정원합계_현원확인기관,현원합계,원자료_현원정원비,가동률,가동률해석가능,지표해석,정원초과행수,자료기준,용도
51770,C01,강원특별자치도,정선군,재가장기요양기관 방문요양,3,3,0,30.0,113,3.7666666666666666,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,C02,강원특별자치도,정선군,재가장기요양기관 방문목욕,2,2,0,30.0,47,1.5666666666666667,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G31,강원특별자치도,정선군,치매전담실가형1실,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G32,강원특별자치도,정선군,치매전담실가형2실,1,1,0,9.0,8,0.8888888888888888,0.8888888888888888,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G33,강원특별자치도,정선군,치매전담실가형3실,1,1,0,9.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G34,강원특별자치도,정선군,치매전담실가형4실,1,1,0,9.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G35,강원특별자치도,정선군,치매전담실가형5실,1,1,0,9.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51770,G36,강원특별자치도,정선군,치매전담실가형6실,1,1,0,9.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,A03,강원특별자치도,철원군,노인요양시설(개정법),5,5,0,203.0,123,0.6059113300492611,0.6059113300492611,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,A04,강원특별자치도,철원군,노인요양공동생활가정,2,2,0,18.0,18,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,B01,강원특별자치도,철원군,재가노인복지시설 방문요양,6,6,0,10.0,159,15.9,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,B02,강원특별자치도,철원군,재가노인복지시설 방문목욕,2,2,0,10.0,10,1.0,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,B03,강원특별자치도,철원군,재가노인복지시설 주야간보호,5,5,0,207.0,189,0.9130434782608695,0.9130434782608695,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,C01,강원특별자치도,철원군,재가장기요양기관 방문요양,5,5,0,0.0,179,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,C02,강원특별자치도,철원군,재가장기요양기관 방문목욕,4,4,0,0.0,6,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,C03,강원특별자치도,철원군,재가장기요양기관 주야간보호,1,1,0,20.0,20,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,M31,강원특별자치도,철원군,치매전담실나형1실,1,1,0,12.0,10,0.8333333333333334,0.8333333333333334,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51780,M32,강원특별자치도,철원군,치매전담실나형2실,1,1,0,12.0,10,0.8333333333333334,0.8333333333333334,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,A03,강원특별자치도,화천군,노인요양시설(개정법),3,3,0,115.0,83,0.7217391304347827,0.7217391304347827,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,A04,강원특별자치도,화천군,노인요양공동생활가정,3,3,0,27.0,23,0.8518518518518519,0.8518518518518519,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,B01,강원특별자치도,화천군,재가노인복지시설 방문요양,3,3,0,42.0,144,3.4285714285714284,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,B02,강원특별자치도,화천군,재가노인복지시설 방문목욕,1,1,0,0.0,34,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,B03,강원특별자치도,화천군,재가노인복지시설 주야간보호,1,1,0,16.0,16,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,B05,강원특별자치도,화천군,재가노인복지시설 방문간호,1,1,0,11.0,8,0.7272727272727273,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51790,C01,강원특별자치도,화천군,재가장기요양기관 방문요양,1,1,0,36.0,30,0.8333333333333334,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51800,A03,강원특별자치도,양구군,노인요양시설(개정법),4,4,0,158.0,137,0.8670886075949367,0.8670886075949367,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51800,A04,강원특별자치도,양구군,노인요양공동생활가정,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51800,B01,강원특별자치도,양구군,재가노인복지시설 방문요양,1,1,0,100.0,58,0.58,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51800,B02,강원특별자치도,양구군,재가노인복지시설 방문목욕,1,1,0,100.0,0,0.0,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51800,B03,강원특별자치도,양구군,재가노인복지시설 주야간보호,2,2,0,53.0,55,1.0377358490566038,1.0377358490566038,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,A03,강원특별자치도,인제군,노인요양시설(개정법),2,2,0,127.0,87,0.6850393700787402,0.6850393700787402,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,B01,강원특별자치도,인제군,재가노인복지시설 방문요양,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,B02,강원특별자치도,인제군,재가노인복지시설 방문목욕,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,B03,강원특별자치도,인제군,재가노인복지시설 주야간보호,1,1,0,49.0,38,0.7755102040816326,0.7755102040816326,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,B05,강원특별자치도,인제군,재가노인복지시설 방문간호,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,C01,강원특별자치도,인제군,재가장기요양기관 방문요양,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,C02,강원특별자치도,인제군,재가장기요양기관 방문목욕,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51810,G31,강원특별자치도,인제군,치매전담실가형1실,1,1,0,16.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51820,A03,강원특별자치도,고성군,노인요양시설(개정법),3,3,0,249.0,130,0.5220883534136547,0.5220883534136547,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51820,B01,강원특별자치도,고성군,재가노인복지시설 방문요양,3,3,0,0.0,74,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51820,B02,강원특별자치도,고성군,재가노인복지시설 방문목욕,3,3,0,0.0,45,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51820,B03,강원특별자치도,고성군,재가노인복지시설 주야간보호,2,2,0,47.0,47,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51820,C03,강원특별자치도,고성군,재가장기요양기관 주야간보호,1,1,0,20.0,18,0.9,0.9,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,A03,강원특별자치도,양양군,노인요양시설(개정법),5,5,0,276.0,212,0.7681159420289855,0.7681159420289855,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,A04,강원특별자치도,양양군,노인요양공동생활가정,2,2,0,18.0,11,0.6111111111111112,0.6111111111111112,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,B01,강원특별자치도,양양군,재가노인복지시설 방문요양,4,4,0,0.0,465,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,B02,강원특별자치도,양양군,재가노인복지시설 방문목욕,2,2,0,0.0,440,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,B03,강원특별자치도,양양군,재가노인복지시설 주야간보호,5,5,0,80.0,76,0.95,0.95,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
51830,C03,강원특별자치도,양양군,재가장기요양기관 주야간보호,1,1,0,19.0,15,0.7894736842105263,0.7894736842105263,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,A03,전북특별자치도,전주시 완산구,노인요양시설(개정법),27,27,0,1236.0,995,0.8050161812297735,0.8050161812297735,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,A04,전북특별자치도,전주시 완산구,노인요양공동생활가정,5,5,0,44.0,26,0.5909090909090909,0.5909090909090909,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,B01,전북특별자치도,전주시 완산구,재가노인복지시설 방문요양,59,59,0,0.0,1336,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,B02,전북특별자치도,전주시 완산구,재가노인복지시설 방문목욕,42,42,0,0.0,490,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,B03,전북특별자치도,전주시 완산구,재가노인복지시설 주야간보호,25,25,0,1305.0,834,0.639080459770115,0.639080459770115,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,B05,전북특별자치도,전주시 완산구,재가노인복지시설 방문간호,6,6,0,0.0,42,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,B06,전북특별자치도,전주시 완산구,재가노인복지시설 복지용구,2,2,0,0.0,180,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,C01,전북특별자치도,전주시 완산구,재가장기요양기관 방문요양,54,54,0,0.0,1776,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,C02,전북특별자치도,전주시 완산구,재가장기요양기관 방문목욕,42,42,0,0.0,460,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,C03,전북특별자치도,전주시 완산구,재가장기요양기관 주야간보호,24,24,0,1254.0,1005,0.8014354066985646,0.8014354066985646,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,C06,전북특별자치도,전주시 완산구,재가장기요양기관 복지용구,2,2,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,G31,전북특별자치도,전주시 완산구,치매전담실가형1실,2,2,0,27.0,23,0.8518518518518519,0.8518518518518519,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,G32,전북특별자치도,전주시 완산구,치매전담실가형2실,1,1,0,12.0,11,0.9166666666666666,0.9166666666666666,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52111,M31,전북특별자치도,전주시 완산구,치매전담실나형1실,1,1,0,16.0,12,0.75,0.75,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,A03,전북특별자치도,전주시 덕진구,노인요양시설(개정법),14,14,0,803.0,648,0.8069738480697385,0.8069738480697385,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,A04,전북특별자치도,전주시 덕진구,노인요양공동생활가정,4,4,0,33.0,25,0.7575757575757576,0.7575757575757576,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,B01,전북특별자치도,전주시 덕진구,재가노인복지시설 방문요양,39,39,0,0.0,649,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,B02,전북특별자치도,전주시 덕진구,재가노인복지시설 방문목욕,31,31,0,0.0,147,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,B03,전북특별자치도,전주시 덕진구,재가노인복지시설 주야간보호,22,22,0,1019.0,676,0.6633954857703631,0.6633954857703631,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,B06,전북특별자치도,전주시 덕진구,재가노인복지시설 복지용구,2,2,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,C01,전북특별자치도,전주시 덕진구,재가장기요양기관 방문요양,50,50,0,0.0,1554,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,C02,전북특별자치도,전주시 덕진구,재가장기요양기관 방문목욕,42,42,0,0.0,579,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,C03,전북특별자치도,전주시 덕진구,재가장기요양기관 주야간보호,19,19,0,1030.0,828,0.8038834951456311,0.8038834951456311,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,C05,전북특별자치도,전주시 덕진구,재가장기요양기관 방문간호,2,2,0,0.0,24,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,C06,전북특별자치도,전주시 덕진구,재가장기요양기관 복지용구,2,2,0,0.0,1,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,G31,전북특별자치도,전주시 덕진구,치매전담실가형1실,1,1,0,16.0,16,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,G32,전북특별자치도,전주시 덕진구,치매전담실가형2실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,G33,전북특별자치도,전주시 덕진구,치매전담실가형3실,1,1,0,16.0,15,0.9375,0.9375,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52113,G34,전북특별자치도,전주시 덕진구,치매전담실가형4실,1,1,0,16.0,16,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,A03,전북특별자치도,군산시,노인요양시설(개정법),28,28,0,1300.0,1094,0.8415384615384616,0.8415384615384616,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,A04,전북특별자치도,군산시,노인요양공동생활가정,1,1,0,6.0,6,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,B01,전북특별자치도,군산시,재가노인복지시설 방문요양,47,47,0,0.0,867,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,B02,전북특별자치도,군산시,재가노인복지시설 방문목욕,21,21,0,0.0,10,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,B03,전북특별자치도,군산시,재가노인복지시설 주야간보호,45,45,0,1957.0,1228,0.627491057741441,0.627491057741441,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,B05,전북특별자치도,군산시,재가노인복지시설 방문간호,4,4,0,0.0,87,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,B06,전북특별자치도,군산시,재가노인복지시설 복지용구,4,4,0,0.0,488,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,C01,전북특별자치도,군산시,재가장기요양기관 방문요양,40,40,0,41.0,1237,30.170731707317074,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,C02,전북특별자치도,군산시,재가장기요양기관 방문목욕,23,23,0,0.0,220,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,C03,전북특별자치도,군산시,재가장기요양기관 주야간보호,9,9,0,451.0,345,0.7649667405764967,0.7649667405764967,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,C05,전북특별자치도,군산시,재가장기요양기관 방문간호,2,2,0,0.0,39,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,C06,전북특별자치도,군산시,재가장기요양기관 복지용구,5,5,0,0.0,22,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,G31,전북특별자치도,군산시,치매전담실가형1실,2,2,0,26.0,24,0.9230769230769231,0.9230769230769231,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,G32,전북특별자치도,군산시,치매전담실가형2실,2,2,0,24.0,24,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,G33,전북특별자치도,군산시,치매전담실가형3실,1,1,0,14.0,14,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,G34,전북특별자치도,군산시,치매전담실가형4실,1,1,0,8.0,8,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52130,H31,전북특별자치도,군산시,주야간보호내치매전담1실,1,1,0,8.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,A03,전북특별자치도,익산시,노인요양시설(개정법),39,39,0,1671.0,1339,0.8013165769000599,0.8013165769000599,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,A04,전북특별자치도,익산시,노인요양공동생활가정,16,16,0,139.0,85,0.6115107913669064,0.6115107913669064,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,B01,전북특별자치도,익산시,재가노인복지시설 방문요양,42,42,0,55.0,728,13.236363636363636,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,B02,전북특별자치도,익산시,재가노인복지시설 방문목욕,26,26,0,15.0,174,11.6,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,B03,전북특별자치도,익산시,재가노인복지시설 주야간보호,40,40,0,1558.0,1054,0.6765083440308087,0.6765083440308087,True,정원 대비 현원 가동률,2.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,B06,전북특별자치도,익산시,재가노인복지시설 복지용구,4,4,0,0.0,317,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,C01,전북특별자치도,익산시,재가장기요양기관 방문요양,51,51,0,0.0,1853,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,C02,전북특별자치도,익산시,재가장기요양기관 방문목욕,38,38,0,0.0,823,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,C03,전북특별자치도,익산시,재가장기요양기관 주야간보호,24,24,0,1083.0,793,0.7322253000923361,0.7322253000923361,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,C05,전북특별자치도,익산시,재가장기요양기관 방문간호,2,2,0,0.0,45,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,C06,전북특별자치도,익산시,재가장기요양기관 복지용구,2,2,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,G31,전북특별자치도,익산시,치매전담실가형1실,1,1,0,16.0,16,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52140,S41,전북특별자치도,익산시,치매전담형노인요양공동생활가정,1,1,0,9.0,0,0.0,0.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,A03,전북특별자치도,정읍시,노인요양시설(개정법),16,16,0,481.0,378,0.7858627858627859,0.7858627858627859,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,A04,전북특별자치도,정읍시,노인요양공동생활가정,8,8,0,72.0,59,0.8194444444444444,0.8194444444444444,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,B01,전북특별자치도,정읍시,재가노인복지시설 방문요양,31,31,0,44.0,533,12.113636363636363,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,B02,전북특별자치도,정읍시,재가노인복지시설 방문목욕,27,27,0,0.0,254,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,B03,전북특별자치도,정읍시,재가노인복지시설 주야간보호,16,16,0,499.0,276,0.5531062124248497,0.5531062124248497,True,정원 대비 현원 가동률,1.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,B05,전북특별자치도,정읍시,재가노인복지시설 방문간호,2,2,0,0.0,20,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,B06,전북특별자치도,정읍시,재가노인복지시설 복지용구,1,1,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,C01,전북특별자치도,정읍시,재가장기요양기관 방문요양,46,46,0,39.0,1837,47.1025641025641,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,C02,전북특별자치도,정읍시,재가장기요양기관 방문목욕,30,30,0,0.0,805,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,C03,전북특별자치도,정읍시,재가장기요양기관 주야간보호,17,17,0,718.0,610,0.8495821727019499,0.8495821727019499,True,정원 대비 현원 가동률,3.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,C05,전북특별자치도,정읍시,재가장기요양기관 방문간호,4,4,0,0.0,66,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,C06,전북특별자치도,정읍시,재가장기요양기관 복지용구,4,4,0,0.0,0,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,G31,전북특별자치도,정읍시,치매전담실가형1실,1,1,0,16.0,13,0.8125,0.8125,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52180,G32,전북특별자치도,정읍시,치매전담실가형2실,1,1,0,12.0,12,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52190,A03,전북특별자치도,남원시,노인요양시설(개정법),10,10,0,571.0,447,0.7828371278458844,0.7828371278458844,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52190,A04,전북특별자치도,남원시,노인요양공동생활가정,1,1,0,9.0,9,1.0,1.0,True,정원 대비 현원 가동률,0.0,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
52190,B01,전북특별자치도,남원시,재가노인복지시설 방문요양,20,20,0,0.0,477,,,False,방문형·복지용구는 정원 대비 비율 해석 금지,,2025-04-01,2026년 현재값이 아닌 과거 가동률 민감도 기준
