장기요양기관코드,기관유형코드,기관유형명,정원,현원
24817000428,B01,재가노인복지시설 방문요양,0
24817000432,B01,재가노인복지시설 방문요양,0,12
24817000433,B03,재가노인복지시설 주야간보호,38,39
24817000435,B03,재가노인복지시설 주야간보호,50,25
24817000435,B01,재가노인복지시설 방문요양,0
24817000436,B01,재가노인복지시설 방문요양,0,52
24817000437,B02,재가노인복지시설 방문목욕,0,0
24817000437,B01,재가노인복지시설 방문요양,0,0
24817000438,B01,재가노인복지시설 방문요양,0,16
24817000440,B03,재가노인복지시설 주야간보호,55,21
24817000441,B01,재가노인복지시설 방문요양,0
24817000441,B02,재가노인복지시설 방문목욕,0
24817000442,B01,재가노인복지시설 방문요양,0
24817000444,B03,재가노인복지시설 주야간보호,34,26
24817000445,B02,재가노인복지시설 방문목욕,0
24817000445,B01,재가노인복지시설 방문요양,0,28
24817000445,B03,재가노인복지시설 주야간보호,56,13
24817000446,B01,재가노인복지시설 방문요양,14,12
24817000446,B02,재가노인복지시설 방문목욕,14
24817000449,B01,재가노인복지시설 방문요양,0,17
24817000451,B01,재가노인복지시설 방문요양,0,13
24817000452,B01,재가노인복지시설 방문요양,0
24817000452,B02,재가노인복지시설 방문목욕,0
24817000453,B01,재가노인복지시설 방문요양,0
24817000455,B01,재가노인복지시설 방문요양,0,49
24817000455,B02,재가노인복지시설 방문목욕,0,0
24817000456,B01,재가노인복지시설 방문요양,0,0
24817000456,B02,재가노인복지시설 방문목욕,0,0
24817000457,B01,재가노인복지시설 방문요양,0,12
24817000460,B01,재가노인복지시설 방문요양,14
24817000462,B02,재가노인복지시설 방문목욕,0
24817000462,B01,재가노인복지시설 방문요양,0,0
24817000462,B03,재가노인복지시설 주야간보호,9,4
24817000465,B02,재가노인복지시설 방문목욕,0,0
24817000465,B01,재가노인복지시설 방문요양,0,4
24817000466,B01,재가노인복지시설 방문요양,0,14
24817000466,B02,재가노인복지시설 방문목욕,0,14
24817000470,B03,재가노인복지시설 주야간보호,24,21
24817000471,B02,재가노인복지시설 방문목욕,0
24817000471,B01,재가노인복지시설 방문요양,0
24819000018,B01,재가노인복지시설 방문요양,80,0
24819000018,B03,재가노인복지시설 주야간보호,9,7
24819000021,B01,재가노인복지시설 방문요양,80,28
24819000021,B03,재가노인복지시설 주야간보호,38,30
24819000041,B03,재가노인복지시설 주야간보호,9,0
24822000003,B03,재가노인복지시설 주야간보호,9,7
24822000004,B03,재가노인복지시설 주야간보호,9,7
24822000008,B03,재가노인복지시설 주야간보호,24,18
24822000008,B04,재가노인복지시설 단기보호,23,22
24822000008,B02,재가노인복지시설 방문목욕,0,0
24822000008,B01,재가노인복지시설 방문요양,0,0
24822000024,B01,재가노인복지시설 방문요양,0,25
24822000024,B03,재가노인복지시설 주야간보호,9,0
24822000024,B02,재가노인복지시설 방문목욕,0,0
24822000039,B03,재가노인복지시설 주야간보호,9,2
24822000048,B03,재가노인복지시설 주야간보호,69,60
24822000048,B01,재가노인복지시설 방문요양,0,0
24822000048,B02,재가노인복지시설 방문목욕,0,0
24822000054,B01,재가노인복지시설 방문요양,0,94
24822000054,B02,재가노인복지시설 방문목욕,0,0
24822000065,B03,재가노인복지시설 주야간보호,46,40
24822000071,H31,주야간보호내치매전담1실,20,4
24822000071,B01,재가노인복지시설 방문요양,0,6
24822000071,B03,재가노인복지시설 주야간보호,25,2
24822000073,B02,재가노인복지시설 방문목욕,0,43
24822000073,B01,재가노인복지시설 방문요양,0,75
24822000075,B03,재가노인복지시설 주야간보호,43,42
24822000075,B01,재가노인복지시설 방문요양,0,1
24822000076,B01,재가노인복지시설 방문요양,0
24822000076,B02,재가노인복지시설 방문목욕,0
24822000076,B03,재가노인복지시설 주야간보호,52,29
24822000077,B03,재가노인복지시설 주야간보호,45,6
24822000078,B01,재가노인복지시설 방문요양,0,2
24822000078,B03,재가노인복지시설 주야간보호,25,25
24822000080,B01,재가노인복지시설 방문요양,0,28
24822000080,B02,재가노인복지시설 방문목욕,0,0
24822000081,B02,재가노인복지시설 방문목욕,0
24822000081,B01,재가노인복지시설 방문요양,0
24822000082,B01,재가노인복지시설 방문요양,0
24822000084,B01,재가노인복지시설 방문요양,0,17
24822000084,B02,재가노인복지시설 방문목욕,0,0
24822000084,B05,재가노인복지시설 방문간호,0,28
24822000085,B02,재가노인복지시설 방문목욕,0
24822000085,B01,재가노인복지시설 방문요양,0
24822000088,B01,재가노인복지시설 방문요양,0
24822000088,B02,재가노인복지시설 방문목욕,0
24822000091,B01,재가노인복지시설 방문요양,0,7
24822000095,B01,재가노인복지시설 방문요양,0,49
24822000098,B03,재가노인복지시설 주야간보호,27
24822000099,B03,재가노인복지시설 주야간보호,75,5
24824000006,B02,재가노인복지시설 방문목욕,100,0
24824000006,H31,주야간보호내치매전담1실,25,23
24824000006,B04,재가노인복지시설 단기보호,1,0
24824000006,B01,재가노인복지시설 방문요양,100,22
24824000006,B03,재가노인복지시설 주야간보호,17,13
24824000007,B03,재가노인복지시설 주야간보호,13,27
24824000008,B04,재가노인복지시설 단기보호,12,12
24824000041,B01,재가노인복지시설 방문요양,0,6
24824000041,B03,재가노인복지시설 주야간보호,20,19
24824000041,B02,재가노인복지시설 방문목욕,0,0
24824000048,B03,재가노인복지시설 주야간보호,9,0
24824000056,B03,재가노인복지시설 주야간보호,22,0
24824000061,B01,재가노인복지시설 방문요양,0,5
24824000061,B03,재가노인복지시설 주야간보호,9,8
24824000064,B03,재가노인복지시설 주야간보호,9,0
24824000066,B03,재가노인복지시설 주야간보호,9,0
24824000066,B01,재가노인복지시설 방문요양,0,33
24824000069,B01,재가노인복지시설 방문요양,0,21
24824000069,B03,재가노인복지시설 주야간보호,40,27
24824000069,B02,재가노인복지시설 방문목욕,0
24824000073,B03,재가노인복지시설 주야간보호,24,21
24824000083,B01,재가노인복지시설 방문요양,0
24824000083,B03,재가노인복지시설 주야간보호,19,14
24824000083,B02,재가노인복지시설 방문목욕,0
24824000088,B03,재가노인복지시설 주야간보호,24,11
24824000088,B01,재가노인복지시설 방문요양,0,0
24824000101,B03,재가노인복지시설 주야간보호,28,18
24824000115,B03,재가노인복지시설 주야간보호,21,9
24824000127,B03,재가노인복지시설 주야간보호,24,21
24824000130,B03,재가노인복지시설 주야간보호,9,0
24824000131,B03,재가노인복지시설 주야간보호,9,9
24824000132,B03,재가노인복지시설 주야간보호,9,1
24824000132,B01,재가노인복지시설 방문요양,0
24824000132,B02,재가노인복지시설 방문목욕,0
24824000133,B02,재가노인복지시설 방문목욕,0
24824000133,B03,재가노인복지시설 주야간보호,28,28
24824000133,B01,재가노인복지시설 방문요양,0,15
24824000133,H31,주야간보호내치매전담1실,24,22
24824000141,B01,재가노인복지시설 방문요양,0
24824000141,B03,재가노인복지시설 주야간보호,45,25
24824000141,B04,재가노인복지시설 단기보호,9
24824000156,B03,재가노인복지시설 주야간보호,9,0
24824000157,B03,재가노인복지시설 주야간보호,22,20
24824000158,B03,재가노인복지시설 주야간보호,38,28
24824000162,B03,재가노인복지시설 주야간보호,64,68
24824000163,B03,재가노인복지시설 주야간보호,39,39
24824000169,B01,재가노인복지시설 방문요양,0,5
24824000169,B03,재가노인복지시설 주야간보호,45,45
24824000173,B03,재가노인복지시설 주야간보호,44,44
24824000173,B01,재가노인복지시설 방문요양,0
24824000176,B02,재가노인복지시설 방문목욕,0
24824000176,B01,재가노인복지시설 방문요양,0
24824000177,B01,재가노인복지시설 방문요양,0
24824000177,B02,재가노인복지시설 방문목욕,0
24824000179,B01,재가노인복지시설 방문요양,0,0
24824000179,B02,재가노인복지시설 방문목욕,0,0
24824000181,B03,재가노인복지시설 주야간보호,28,19
24824000182,B02,재가노인복지시설 방문목욕,0,0
24824000182,B01,재가노인복지시설 방문요양,0,27
24824000183,B01,재가노인복지시설 방문요양,0,10
24824000183,B02,재가노인복지시설 방문목욕,0
24824000184,B01,재가노인복지시설 방문요양,0,10
24824000184,B02,재가노인복지시설 방문목욕,0,24
24824000186,B02,재가노인복지시설 방문목욕,0,0
24824000186,B01,재가노인복지시설 방문요양,0,10
24824000189,B02,재가노인복지시설 방문목욕,0
24824000189,B01,재가노인복지시설 방문요양,0
24824000191,B03,재가노인복지시설 주야간보호,31,30
24824000192,B01,재가노인복지시설 방문요양,0
24824000192,B02,재가노인복지시설 방문목욕,0
24824000196,B01,재가노인복지시설 방문요양,0,34
24824000196,B02,재가노인복지시설 방문목욕,0,0
24824000198,B01,재가노인복지시설 방문요양,0,3
24824000198,B02,재가노인복지시설 방문목욕,0
24824000199,B02,재가노인복지시설 방문목욕,0,35
24824000199,B01,재가노인복지시설 방문요양,0,42
24824000201,B03,재가노인복지시설 주야간보호,32,22
24824000203,B01,재가노인복지시설 방문요양,0,2
24824000204,B01,재가노인복지시설 방문요양,0,6
24824000205,B02,재가노인복지시설 방문목욕,0
24824000205,B01,재가노인복지시설 방문요양,0
24824000207,B03,재가노인복지시설 주야간보호,14,7
24824000208,B01,재가노인복지시설 방문요양,0,15
24824000209,B03,재가노인복지시설 주야간보호,9,8
24824000210,B03,재가노인복지시설 주야간보호,40,19
24824000211,B03,재가노인복지시설 주야간보호,9,4
24824000213,B01,재가노인복지시설 방문요양,0
24824000214,B03,재가노인복지시설 주야간보호,9,6
24825000003,B03,재가노인복지시설 주야간보호,14,12
24825000006,B03,재가노인복지시설 주야간보호,21,10
24825000008,B03,재가노인복지시설 주야간보호,24,15
24825000009,B03,재가노인복지시설 주야간보호,20,17
24825000010,B03,재가노인복지시설 주야간보호,24,20
24825000013,B03,재가노인복지시설 주야간보호,24,21
24825000087,B04,재가노인복지시설 단기보호,10,10
24825000180,B03,재가노인복지시설 주야간보호,22,17
24825000190,B01,재가노인복지시설 방문요양,0,5
24825000220,B03,재가노인복지시설 주야간보호,24,24
24825000224,B03,재가노인복지시설 주야간보호,24,15
24825000292,B03,재가노인복지시설 주야간보호,17,17
24825000296,B03,재가노인복지시설 주야간보호,45,32
24825000318,B03,재가노인복지시설 주야간보호,43,40
24825000339,B02,재가노인복지시설 방문목욕,20
24825000339,B03,재가노인복지시설 주야간보호,76,46
24825000339,B01,재가노인복지시설 방문요양,20
24825000355,B01,재가노인복지시설 방문요양,0,1
24825000355,B03,재가노인복지시설 주야간보호,42,30
24825000358,B03,재가노인복지시설 주야간보호,9,0
24825000361,B01,재가노인복지시설 방문요양,0
24825000361,B03,재가노인복지시설 주야간보호,20,16
24825000362,B03,재가노인복지시설 주야간보호,36,36
24825000362,B01,재가노인복지시설 방문요양,0
24825000364,B03,재가노인복지시설 주야간보호,55,31
24825000367,B01,재가노인복지시설 방문요양,0
24825000368,B03,재가노인복지시설 주야간보호,28,10
24825000369,B01,재가노인복지시설 방문요양,0,23
24825000369,B03,재가노인복지시설 주야간보호,82,62
24825000370,B01,재가노인복지시설 방문요양,0
24825000370,B03,재가노인복지시설 주야간보호,43,44
24825000371,B01,재가노인복지시설 방문요양,0,4
24825000371,B03,재가노인복지시설 주야간보호,48,43
24825000373,B03,재가노인복지시설 주야간보호,33
24825000376,B02,재가노인복지시설 방문목욕,0
24825000376,B01,재가노인복지시설 방문요양,0,19
24825000377,B01,재가노인복지시설 방문요양,0,6
24825000377,B02,재가노인복지시설 방문목욕,0
24825000377,B03,재가노인복지시설 주야간보호,20,18
24825000379,B01,재가노인복지시설 방문요양,0
24825000380,B01,재가노인복지시설 방문요양,0,30
24825000382,B01,재가노인복지시설 방문요양,0,28
24825000383,B02,재가노인복지시설 방문목욕,0
24825000383,B01,재가노인복지시설 방문요양,0,6
24825000386,B01,재가노인복지시설 방문요양,0,14
24825000387,B01,재가노인복지시설 방문요양,0,33
