longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,adminPttnCd,fmNowPer,fmRsvPer,longTermAdminSym,maNowPer,maRsvPer,totPer
34513000026,C05,52,130,정성방문간호센터,00,NORMAL SERVICE.,C05,,,34513000026,,,
34513000063,C05,52,130,가정노인복지센터,00,NORMAL SERVICE.,C05,,,34513000063,,,
34511000003,C06,52,113,예찬365일데이케어,00,NORMAL SERVICE.,C06,,,34511000003,,,
34511000008,C06,52,111,대성의료기,00,NORMAL SERVICE.,C06,,,34511000008,,,
34511000087,C06,52,111,백제의료기,00,NORMAL SERVICE.,C06,,,34511000087,,,0
34511000088,C06,52,111,건강우리의료기,00,NORMAL SERVICE.,C06,,,34511000088,,,0
34511000120,C06,52,113,상아의료기,00,NORMAL SERVICE.,C06,,,34511000120,,,0
34511000132,C06,52,111,연세물산,00,NORMAL SERVICE.,C06,,,34511000132,,,
14511000002,G31,52,113,전주요양원,00,NORMAL SERVICE.,G31,15,,14511000002,1,,16
14511000718,G31,52,111,전주보훈요양원,00,NORMAL SERVICE.,G31,7,,14511000718,3,,12
14513000001,G31,52,130,시온의집,00,NORMAL SERVICE.,G31,11,,14513000001,5,,16
14513000009,G31,52,130,군산행복한집,00,NORMAL SERVICE.,G31,10,5,14513000009,0,2,10
14514000005,G31,52,140,백향노인전문요양원,00,NORMAL SERVICE.,G31,16,,14514000005,,,16
14514000455,G31,52,140,사랑방요양원,00,NORMAL SERVICE.,G31,12,,14514000455,4,,16
14511000002,G32,52,113,전주요양원,00,NORMAL SERVICE.,G32,8,,14511000002,4,,12
14511000718,G32,52,111,전주보훈요양원,00,NORMAL SERVICE.,G32,12,,14511000718,0,,12
14513000001,G32,52,130,시온의집,00,NORMAL SERVICE.,G32,16,,14513000001,0,,16
14513000009,G32,52,130,군산행복한집,00,NORMAL SERVICE.,G32,8,,14513000009,0,0,8
14514000005,G32,52,140,백향노인전문요양원,00,NORMAL SERVICE.,G32,13,,14514000005,1,,14
14518000021,G32,52,180,크로바실버빌,00,NORMAL SERVICE.,G32,7,,14518000021,3,,12
14511000002,G33,52,113,전주요양원,00,NORMAL SERVICE.,G33,15,,14511000002,0,,16
14513000009,G33,52,130,군산행복한집,00,NORMAL SERVICE.,G33,14,,14513000009,0,,14
14511000002,G34,52,113,전주요양원,00,NORMAL SERVICE.,G34,12,,14511000002,4,,16
14513000009,G34,52,130,군산행복한집,00,NORMAL SERVICE.,G34,8,,14513000009,0,,8
24511000576,H31,52,111,전주 재활전문 주간보호센터,00,NORMAL SERVICE.,H31,,,24511000576,0,,25
24513000149,H31,52,130,씨앗노인복지센터,00,NORMAL SERVICE.,H31,0,,24513000149,0,,8
24519000023,H31,52,190,지리산주간보호센터,00,NORMAL SERVICE.,H31,20,1,24519000023,5,0,25
24521000010,H31,52,210,김제노인복지센터,00,NORMAL SERVICE.,H31,14,0,24521000010,0,0,18
24571000009,H31,52,710,예은노인복지센터,00,NORMAL SERVICE.,H31,12,1,24571000009,6,,25
24572000046,H31,52,720,믿음의집 병설 밀알재가노인복지센터,00,NORMAL SERVICE.,H31,14,,24572000046,2,,25
34519000115,I31,52,190,이웃사랑노인주간보호센터,00,NORMAL SERVICE.,I31,14,,34519000115,2,,19
34579000039,I31,52,790,원광 재활전문 주야간보호센터,00,NORMAL SERVICE.,I31,7,,34579000039,4,,12
14511000026,M31,52,111,서전주요양원,00,NORMAL SERVICE.,M31,0,,14511000026,0,,16
