longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,BDongCd,HDongCd,adminFdatType,adminNm,adminPttnCd,detailAddr,fl,gunmulMlno,gunmulSlno,hmPostNo,locTelNo_1,locTelNo_2,locTelNo_3,longTermAdminSym,longTermPeribRgtDt,riCd,roadNmCd,siDoCd,siGunGuCd,stpRptDt
24812000624,B05,48,121,행복한재가방문요양센터,00,NORMAL SERVICE.,250,250,4,행복한재가방문요양센터,B05,,,875,0,51132,055,285,6394,24812000624,20201015,32,481212019001,48,121,20201006
24812000633,B05,48,127,백세행복노인복지센터 내서점,00,NORMAL SERVICE.,250,250,4,백세행복노인복지센터 내서점,B05,,,90,0,51240,055,232,1015,24812000633,20201215,29,481273330003,48,127,20201215
24812000768,B05,48,127,참방문간호요양센터,00,NORMAL SERVICE.,250,250,4,참방문간호요양센터,B05,,,66,10,51224,055,232,9818,24812000768,20230310,28,481273330009,48,127,20230216
24812000847,B05,48,121,창원 효사랑주간보호센터,00,NORMAL SERVICE.,127,540,3,창원 효사랑주간보호센터,B05,,,5,0,51176,055,265,7772,24812000847,20240422,00,481214781469,48,121,20240422
24812000850,B05,48,123,창원 효 방문간호재가센터,00,NORMAL SERVICE.,136,515,4,창원 효 방문간호재가센터,B05,,,55,0,51441,055,607,4902,24812000850,20240422,00,481233327031,48,123,20240422
24812000589,B06,48,121,우리복지의료기,00,NORMAL SERVICE.,103,510,4,우리복지의료기,B06,,,57,0,51195,055,261,5803,24812000589,20200320,00,481213327027,48,121,20200210
24812000611,B06,48,121,돌봄의료기복지용구,00,NORMAL SERVICE.,320,320,4,돌봄의료기복지용구,B06,,,581,0,51124,010,6383,0545,24812000611,20200615,24,481213327045,48,121,20200528
24812000636,B06,48,127,해피케어,00,NORMAL SERVICE.,104,545,4,해피케어,B06,,,6,0,51302,055,297,9016,24812000636,20210120,00,481273330007,48,127,20210106
24812000640,B06,48,121,세종메디,00,NORMAL SERVICE.,104,510,4,세종메디,B06,,1,25,0,51201,055,253,0107,24812000640,20210120,00,481214781535,48,121,20210120
24812000739,B06,48,127,해피한 복지용구사업소,00,NORMAL SERVICE.,101,600,4,해피한 복지용구사업소,B06,,,39,0,51204,010,2852,2000,24812000739,20220920,00,481274790047,48,127,20220920
24812000767,B06,48,125,효담 재가노인복지센터,00,NORMAL SERVICE.,117,630,4,효담 재가노인복지센터,B06,,1,73,0,51282,055,247,5060,24812000767,20230313,00,481254787196,48,125,20230313
34811000001,C01,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,105,530,3,설암재가노인복지센터,C01,,,8,0,51165,055,276,5060,34811000001,20080523,00,481214781119,48,121,20080522
34811000048,C01,48,123,은광재가복지센터,00,NORMAL SERVICE.,111,520,4,은광재가복지센터,C01,,,32,0,51527,055,275,9307,34811000048,20080725,00,481234784176,48,123,20080725
34811000051,C01,48,123,새경남노인복지센터,00,NORMAL SERVICE.,136,515,4,새경남노인복지센터,C01,,4,42,0,51442,055,261,2980,34811000051,20080821,00,481233327032,48,123,20080820
34811000056,C01,48,121,예명 재가복지센터,00,NORMAL SERVICE.,105,530,4,예명 재가복지센터,C01,,,20,22,51167,055,238,0191,34811000056,20080916,00,481214781476,48,121,20080909
34811000067,C01,48,125,늘돌봄터,00,NORMAL SERVICE.,128,570,4,늘돌봄터,C01,117번지 6호,,11,0,51251,055,261,2004,34811000067,20090219,00,481254787548,48,125,20090213
34811000071,C01,48,123,영남방문요양센터,00,NORMAL SERVICE.,108,560,4,영남방문요양센터,C01,,,48,0,51545,055,274,3004,34811000071,20090305,00,481234784162,48,123,20090302
34811000001,C02,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,105,530,3,설암재가노인복지센터,C02,,,8,0,51165,055,276,5060,34811000001,20080523,00,481214781119,48,121,20080522
34811000048,C02,48,123,은광재가복지센터,00,NORMAL SERVICE.,111,520,4,은광재가복지센터,C02,,,32,0,51527,055,275,9307,34811000048,20080725,00,481234784176,48,123,20080725
34811000051,C02,48,123,새경남노인복지센터,00,NORMAL SERVICE.,136,515,4,새경남노인복지센터,C02,,4,42,0,51442,055,261,2980,34811000051,20080821,00,481233327032,48,123,20080820
34811000056,C02,48,121,예명 재가복지센터,00,NORMAL SERVICE.,105,530,4,예명 재가복지센터,C02,,,20,22,51167,055,238,0191,34811000056,20080916,00,481214781476,48,121,20080909
34811000067,C02,48,125,늘돌봄터,00,NORMAL SERVICE.,128,570,4,늘돌봄터,C02,117번지 6호,,11,0,51251,055,261,2004,34811000067,20090219,00,481254787548,48,125,20090213
34811000071,C02,48,123,영남방문요양센터,00,NORMAL SERVICE.,108,560,4,영남방문요양센터,C02,,,48,0,51545,055,274,3004,34811000071,20090305,00,481234784162,48,123,20090302
34812000150,C03,48,125,경남다올노인복지센터,00,NORMAL SERVICE.,150,630,4,경남다올노인복지센터,C03,,5,5,0,51282,055,222,2909,34812000150,20100726,00,481253330034,48,125,20100726
34812000233,C03,48,121,소답노인장기요양센터,00,NORMAL SERVICE.,104,510,4,소답노인장기요양센터,C03,,,27,2,51197,055,261,9941,34812000233,20130601,00,481214781517,48,121,20130601
34812000260,C03,48,121,예본노인복지센터,00,NORMAL SERVICE.,105,530,4,예본노인복지센터,C03,,,13,0,51168,055,265,4274,34812000260,20140801,00,481214781741,48,121,20140801
34812000331,C03,48,129,사랑방 주.야간복지센터,00,NORMAL SERVICE.,142,600,4,사랑방 주.야간복지센터,C03,,,3,0,51637,055,603,6601,34812000331,20160922,00,481294793404,48,129,20160919
34812000358,C03,48,121,행복나눔재가장기요양기관,00,NORMAL SERVICE.,125,540,4,행복나눔재가장기요양기관,C03,,,4,9,51142,055,275,8222,34812000358,20170719,00,481214781303,48,121,20170719
34812000375,C03,48,125,한울노인복지기관,00,NORMAL SERVICE.,330,330,4,한울노인복지기관,C03,,,48,0,51794,055,271,6655,34812000375,20180302,21,481254787729,48,125,20180302
34825000252,C04,48,250,가나안노인복지센터,00,NORMAL SERVICE.,107,550,3,가나안노인복지센터,C04,,"5,6",27,0,50902,055,313,5242,34825000252,20170413,00,482504805863,48,250,20170413
34811000001,C05,48,121,설암재가노인복지센터,00,NORMAL SERVICE.,105,530,3,설암재가노인복지센터,C05,,,8,0,51165,055,276,5060,34811000001,20080523,00,481214781119,48,121,20080522
34812000263,C05,48,129,웅동방문간호요양센터,00,NORMAL SERVICE.,158,640,4,웅동방문간호요양센터,C05,,,12,0,51598,055,541,6600,34812000263,20140827,00,481294793333,48,129,20140827
34812000328,C05,48,127,푸른방문간호요양센터,00,NORMAL SERVICE.,250,250,4,푸른방문간호요양센터,C05,,,359,0,51214,055,231,1028,34812000328,20160822,23,481273330038,48,127,20160822
34812000573,C05,48,121,누림재가복지센터,00,NORMAL SERVICE.,105,530,4,누림재가복지센터,C05,,3,27,0,51163,055,282,7878,34812000573,20191216,00,481214781802,48,121,20191211
34816000145,C05,48,125,재가장기요양기관 새론,00,NORMAL SERVICE.,140,580,4,재가장기요양기관 새론,C05,,,416,0,51252,055,245,6699,34816000145,20100601,00,481253329011,48,125,20100601
34811000043,C06,48,121,정우의료기,00,NORMAL SERVICE.,129,520,4,정우의료기,C06,33번지 7호,,34,0,51393,055,288,8088,34811000043,20080702,00,481214781647,48,121,20080702
34811000084,C06,48,121,(주)한국메디칼,00,NORMAL SERVICE.,129,520,3,(주)한국메디칼,C06,136번지 11호,,20,0,51377,055,253,5071,34811000084,20090421,00,481214781767,48,121,20090421
34811000085,C06,48,121,국제의료기,00,NORMAL SERVICE.,127,540,4,국제의료기,C06,,,283,0,51176,055,288,4600,34811000085,20090421,00,481212327001,48,121,20090420
34811000105,C06,48,121,정동통상의료기,00,NORMAL SERVICE.,125,540,4,정동통상의료기,C06,,,10,9,51143,055,264,6999,34811000105,20090916,00,481214781297,48,121,20090916
34812000170,C06,48,127,(주)하울,00,NORMAL SERVICE.,104,540,3,(주)하울,C06,,,7,0,51304,070,8221,8250,34812000170,20110411,00,481274790165,48,127,20110411
14812000478,G31,48,129,효림요양원,00,NORMAL SERVICE.,157,640,3,효림요양원,G31,,,60,0,51615,055,547,6006,14812000478,20190601,00,481294793031,48,129,20190601
14812000781,G31,48,125,새론케어,00,NORMAL SERVICE.,140,580,4,새론케어,G31,,,416,0,51252,055,245,6696,14812000781,20230418,00,481253329011,48,125,20230418
14816000037,G31,48,127,창원삼계요양원,00,NORMAL SERVICE.,250,250,3,창원삼계요양원,G31,,,105,0,51220,055,232,6268,14816000037,20080710,28,481273330015,48,127,20080710
14817000013,G31,48,170,공덕의집 노인요양원,00,NORMAL SERVICE.,420,420,3,공덕의집 노인요양원,G31,,,241,5,52639,055,744,3800,14817000013,20080528,23,481703332057,48,170,20080527
14817000138,G31,48,170,반도노인요양원,00,NORMAL SERVICE.,430,430,3,반도노인요양원,G31,322번지,,644,14,52602,055,744,9191,14817000138,20100928,21,481703332041,48,170,20100928
14812000478,G32,48,129,효림요양원,00,NORMAL SERVICE.,157,640,3,효림요양원,G32,,,60,0,51615,055,547,6006,14812000478,20190601,00,481294793031,48,129,20190601
14816000037,G32,48,127,창원삼계요양원,00,NORMAL SERVICE.,250,250,3,창원삼계요양원,G32,,,105,0,51220,055,232,6268,14816000037,20080710,28,481273330015,48,127,20080710
14817000138,G32,48,170,반도노인요양원,00,NORMAL SERVICE.,430,430,3,반도노인요양원,G32,322번지,,644,14,52602,055,744,9191,14817000138,20100928,21,481703332041,48,170,20100928
14824000004,G32,48,240,사천노인전문요양원,00,NORMAL SERVICE.,127,595,3,사천노인전문요양원,G32,986번지,,150,0,52546,055,833,8829,14824000004,20080630,00,482404802647,48,240,20080630
14824000059,G32,48,240,사천행복요양원,00,NORMAL SERVICE.,122,595,3,사천행복요양원,G32,461번지 1호,,16,0,52547,055,835,4070,14824000059,20100301,00,482404802263,48,240,20100301
14816000037,G33,48,127,창원삼계요양원,00,NORMAL SERVICE.,250,250,3,창원삼계요양원,G33,,,105,0,51220,055,232,6268,14816000037,20080710,28,481273330015,48,127,20080710
24812000761,H31,48,121,희연치매전담형주간보호,00,NORMAL SERVICE.,105,530,3,희연치매전담형주간보호,H31,,,15,0,51165,055,270,9650,24812000761,20230113,00,481214781112,48,121,20230113
24822000113,H31,48,220,백세시대 청춘실버케어센터,00,NORMAL SERVICE.,340,340,3,백세시대 청춘실버케어센터,H31,,"2, 3",52,0,53014,055,648,4810,24822000113,20251024,24,482203333032,48,220,20251016
24824000006,H31,48,240,사천노인복지센터,00,NORMAL SERVICE.,122,595,3,사천노인복지센터,H31,461번지 1호,,16,0,52547,055,835,4070,24824000006,20080630,00,482404802263,48,240,20080630
24824000133,H31,48,240,사천기억학교,00,NORMAL SERVICE.,310,310,3,사천기억학교,H31,,,88,0,52523,055,854,5002,24824000133,20171205,24,482404802704,48,240,20171205
24825000536,H31,48,250,㈜케어링 주간보호센터 김해점,00,NORMAL SERVICE.,104,520,3,㈜케어링 주간보호센터 김해점,H31,,"2,3",44,25,50940,055,337,6585,24825000536,20230901,00,482504854522,48,250,20230721
24812000761,H32,48,121,희연치매전담형주간보호,00,NORMAL SERVICE.,105,530,3,희연치매전담형주간보호,H32,,,15,0,51165,055,270,9650,24812000761,20230113,00,481214781112,48,121,20230113
24822000113,H32,48,220,백세시대 청춘실버케어센터,00,NORMAL SERVICE.,340,340,3,백세시대 청춘실버케어센터,H32,,"2, 3",52,0,53014,055,648,4810,24822000113,20251024,24,482203333032,48,220,20251016
24833000238,H32,48,330,양산도우누리치매전문센터,00,NORMAL SERVICE.,104,510,3,양산도우누리치매전문센터,H32,,2,150,0,50616,055,384,6400,24833000238,20190904,00,483303338075,48,330,20190904
34817000220,I31,48,170,태성데이케어센터,00,NORMAL SERVICE.,128,720,4,태성데이케어센터,I31,4통 5반,,72,16,52654,055,743,5588,34817000220,20150902,00,481703332010,48,170,20150902
34827000171,I31,48,270,오이주간보호센터,00,NORMAL SERVICE.,340,340,4,오이주간보호센터,I31,,,1052,0,50415,055,355,7080,34827000171,20190605,28,482703336029,48,270,20190605
14887000034,M31,48,870,연꽃노인요양원,00,NORMAL SERVICE.,250,250,3,연꽃노인요양원,M31,143번지 7호,,983,17,50044,055,964,5577,14887000034,20090612,28,488703346025,48,870,20090612
14888000099,M31,48,880,거창시니어카운티,00,NORMAL SERVICE.,390,390,2,거창시니어카운티,M31,,,2997,0,50153,055,943,7779,14888000099,20240807,26,488803019076,48,880,20240729
14811000081,S41,48,121,그린힐 치매전문요양센터,00,NORMAL SERVICE.,320,320,3,그린힐 치매전문요양센터,S41,199번지,,24,0,51125,055,299,8955,14811000081,20090416,29,481214781257,48,121,20090416
14817000162,S41,48,170,효원실버그룹홈,00,NORMAL SERVICE.,440,440,4,효원실버그룹홈,S41,66번지,,779,9,52641,055,746,4041,14817000162,20110929,25,481703332005,48,170,20110929
14817000180,S41,48,170,효원실버그룹홈2호,00,NORMAL SERVICE.,440,440,4,효원실버그룹홈2호,S41,,,779,7,52641,055,742,8898,14817000180,20130430,25,481703332005,48,170,20130430
14817000233,S41,48,170,효원실버그룹홈3호,00,NORMAL SERVICE.,440,440,4,효원실버그룹홈3호,S41,,,779,5,52641,055,742,8891,14817000233,20160104,25,481703332005,48,170,20160104
14833000226,S41,48,330,풀꽃사랑채,00,NORMAL SERVICE.,121,570,4,풀꽃사랑채,S41,,,227,1,50540,055,365,2720,14833000226,20190409,00,483303338020,48,330,20190409
15011000001,A03,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,310,310,3,한경원광소규모요양시설,A03,,,33,0,63008,064,772,5857,15011000001,20080509,23,501104847082,50,110,20070615
15011000005,A03,50,110,제주요양원,00,NORMAL SERVICE.,138,670,3,제주요양원,A03,,,68,1,63076,064,747,8338,15011000005,20080602,00,501104848623,50,110,19920301
15011000006,A03,50,110,주사랑요양원,00,NORMAL SERVICE.,253,253,3,주사랑요양원,A03,,,76,26,63044,064,799,9889,15011000006,20080602,00,501103349127,50,110,20040504
15011000010,A03,50,110,성이시돌요양원,00,NORMAL SERVICE.,250,250,3,성이시돌요양원,A03,,,60,0,63021,064,796,0037,15011000010,20080603,25,501103020010,50,110,20030630
15011000011,A03,50,110,소망요양원,00,NORMAL SERVICE.,256,256,3,소망요양원,A03,,,150,0,63348,064,782,0555,15011000011,20080603,00,501104847578,50,110,20040504
15011000012,A03,50,110,세화요양원,00,NORMAL SERVICE.,256,256,3,세화요양원,A03,,,7,1,63361,064,782,1595,15011000012,20080603,00,501104848021,50,110,20050728
15011000013,A03,50,110,보은의집,00,NORMAL SERVICE.,120,640,3,보은의집,A03,,,46,80,63144,064,713,0461,15011000013,20080603,00,501103349145,50,110,20040426
15011000015,A03,50,110,제주태고원,00,NORMAL SERVICE.,112,600,3,제주태고원,A03,,,55,0,63305,064,726,5225,15011000015,20080604,00,501104847328,50,110,20050126
15011000163,A04,50,110,서부요양원,00,NORMAL SERVICE.,250,250,3,서부요양원,A04,4556번지 1호,,285,0,63022,064,796,6780,15011000163,20111018,29,501103349210,50,110,20111018
15011000165,A04,50,110,서부노인요양원,00,NORMAL SERVICE.,250,250,3,서부노인요양원,A04,,,285,0,63022,064,796,6780,15011000165,20111121,29,501103349210,50,110,20111121
15011000200,A04,50,110,아름마을 요양원,00,NORMAL SERVICE.,120,640,4,아름마을 요양원,A04,,,22,0,63145,064,900,3224,15011000200,20130524,00,501104848269,50,110,20130524
15011000202,A04,50,110,둥지노인요양공동생활가정,00,NORMAL SERVICE.,101,510,4,둥지노인요양공동생활가정,A04,,2,19,1,63278,064,757,5347,15011000202,20130708,00,501103349056,50,110,20130708
15011000256,A04,50,110,동문요양원,00,NORMAL SERVICE.,101,510,4,동문요양원,A04,,3층,19,1,63278,064,757,5348,15011000256,20151120,00,501103349056,50,110,20151120
15011000264,A04,50,110,낭그늘요양원,00,NORMAL SERVICE.,101,510,4,낭그늘요양원,A04,,4,19,1,63278,064,702,6860,15011000264,20160920,00,501103349056,50,110,20160920
15011000320,A04,50,110,신촌실버복지센터,00,NORMAL SERVICE.,259,259,4,신촌실버복지센터,A04,,,8,0,63337,064,783,2928,15011000320,20210512,21,501104848170,50,110,20210325
15011000422,A04,50,110,어르신요양가정 효누리,00,NORMAL SERVICE.,310,310,4,어르신요양가정 효누리,A04,,,740,0,63005,064,773,1082,15011000422,20251224,30,501103349150,50,110,20251128
25011000003,B01,50,110,동제주노인복지센터,00,NORMAL SERVICE.,256,256,3,동제주노인복지센터,B01,,,15,0,63360,064,782,8353,25011000003,20080526,33,501104848918,50,110,20060106
25011000004,B01,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,259,259,3,은빛마을노인복지센터,B01,,,42,0,63333,064,784,3999,25011000004,20080529,24,501104849044,50,110,20060601
25011000008,B01,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,253,253,3,제주원광재가노인복지센터,B01,,,19,0,63051,064,799,7785,25011000008,20080602,41,501104848967,50,110,19960906
25011000026,B01,50,110,제주노인복지센터,00,NORMAL SERVICE.,138,670,3,제주노인복지센터,B01,,,68,1,63076,064,746,8336,25011000026,20080619,00,501104848623,50,110,20040915
25011000082,B01,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,253,253,3,주사랑소규모요양원,B01,,,76,26,63044,064,799,0855,25011000082,20090205,00,501103349127,50,110,20090205
25011000087,B01,50,110,성안노인복지센터,00,NORMAL SERVICE.,117,630,3,성안노인복지센터,B01,2349번지 1호,,470,0,63236,064,724,1282,25011000087,20090401,00,501103349184,50,110,20090401
25011000124,B01,50,110,전원요양원,00,NORMAL SERVICE.,118,630,3,전원요양원,B01,1565번지 3호,,20,16,63246,064,758,5788,25011000124,20100323,00,501104847334,50,110,20100323
25011000298,B01,50,110,한림주간보호센터,00,NORMAL SERVICE.,250,250,3,한림주간보호센터,B01,,,55,0,63014,064,796,0930,25011000298,20190509,26,501104847629,50,110,20190509
25011000002,B02,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,310,310,3,한경원광소규모요양시설,B02,,,33,0,63008,064,772,5857,25011000002,20080509,23,501104847082,50,110,20070615
25011000003,B02,50,110,동제주노인복지센터,00,NORMAL SERVICE.,256,256,3,동제주노인복지센터,B02,,,15,0,63360,064,782,8353,25011000003,20080526,33,501104848918,50,110,20060106
25011000004,B02,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,259,259,3,은빛마을노인복지센터,B02,,,42,0,63333,064,784,3999,25011000004,20080529,24,501104849044,50,110,20060601
25011000008,B02,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,253,253,3,제주원광재가노인복지센터,B02,,,19,0,63051,064,799,7785,25011000008,20080602,41,501104848967,50,110,19960906
25011000026,B02,50,110,제주노인복지센터,00,NORMAL SERVICE.,138,670,3,제주노인복지센터,B02,,,68,1,63076,064,746,8336,25011000026,20080619,00,501104848623,50,110,20040915
25011000082,B02,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,253,253,3,주사랑소규모요양원,B02,,,76,26,63044,064,799,0855,25011000082,20090205,00,501103349127,50,110,20090205
25011000087,B02,50,110,성안노인복지센터,00,NORMAL SERVICE.,117,630,3,성안노인복지센터,B02,2349번지 1호,,470,0,63236,064,724,1282,25011000087,20090401,00,501103349184,50,110,20090401
25011000124,B02,50,110,전원요양원,00,NORMAL SERVICE.,118,630,3,전원요양원,B02,1565번지 3호,,20,16,63246,064,758,5788,25011000124,20100323,00,501104847334,50,110,20100323
25011000002,B03,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,310,310,3,한경원광소규모요양시설,B03,,,33,0,63008,064,772,5857,25011000002,20080509,23,501104847082,50,110,20070615
25011000004,B03,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,259,259,3,은빛마을노인복지센터,B03,,,42,0,63333,064,784,3999,25011000004,20080529,24,501104849044,50,110,20060601
25011000008,B03,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,253,253,3,제주원광재가노인복지센터,B03,,,19,0,63051,064,799,7785,25011000008,20080602,41,501104848967,50,110,19960906
25011000036,B03,50,110,삼양소규모노인종합센터,00,NORMAL SERVICE.,113,610,3,삼양소규모노인종합센터,B03,,,56,0,63314,064,900,7700,25011000036,20080624,00,501104847946,50,110,20071011
25011000080,B03,50,110,제광원소규모요양시설,00,NORMAL SERVICE.,120,640,3,제광원소규모요양시설,B03,269번지,,57,10,63144,064,749,0856,25011000080,20090114,00,501103349145,50,110,20090114
25011000082,B03,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,253,253,3,주사랑소규모요양원,B03,,,76,26,63044,064,799,0855,25011000082,20090205,00,501103349127,50,110,20090205
25011000091,B03,50,110,노인복지센터 연화원,00,NORMAL SERVICE.,120,640,3,노인복지센터 연화원,B03,2071번지,,17,6,63145,064,747,2681,25011000091,20090422,00,501104848269,50,110,20090422
25011000124,B03,50,110,전원요양원,00,NORMAL SERVICE.,118,630,3,전원요양원,B03,1565번지 3호,,20,16,63246,064,758,5788,25011000124,20100323,00,501104847334,50,110,20100323
25013000127,B04,50,130,서귀포공립요양원 주간보호센터,00,NORMAL SERVICE.,253,253,2,서귀포공립요양원 주간보호센터,B04,,,7166,1,63619,064,764,1777,25013000127,20220302,21,501303349235,50,130,20220222
25011000314,B05,50,110,한울재가복지센터,00,NORMAL SERVICE.,137,650,4,한울재가복지센터,B05,,,34,0,63118,064,712,0608,25011000314,20200521,00,501103349137,50,110,20200504
25011000342,B05,50,110,올레재가복지센터,00,NORMAL SERVICE.,108,570,4,올레재가복지센터,B05,,지하1,120,0,63174,064,702,8421,25011000342,20220331,00,501103349152,50,110,20220218
25011000356,B05,50,110,제주두성통합재가센터,00,NORMAL SERVICE.,105,550,4,제주두성통합재가센터,B05,,2,44,0,63176,064,901,4077,25011000356,20221031,00,501103349176,50,110,20220923
25011000396,B05,50,110,이웃집재가복지센터,00,NORMAL SERVICE.,259,259,4,이웃집재가복지센터,B05,,,255,0,63331,064,723,0421,25011000396,20240718,23,501103349112,50,110,20240531
25011000398,B05,50,110,나무재가복지센터,00,NORMAL SERVICE.,250,250,4,나무재가복지센터,B05,,,389,0,63011,064,796,0401,25011000398,20241226,31,501103349208,50,110,20240822
25011000402,B05,50,110,돌담재가노인복지센터,00,NORMAL SERVICE.,125,680,4,돌담재가노인복지센터,B05,,1,15,0,63108,064,748,7245,25011000402,20250513,00,501104847704,50,110,20250311
25011000405,B05,50,110,수호통합재가복지센터,00,NORMAL SERVICE.,250,250,4,수호통합재가복지센터,B05,,,100,0,63032,064,805,0013,25011000405,20250513,24,501103349209,50,110,20250401
25011000334,B06,50,110,한라복지용구센터,00,NORMAL SERVICE.,113,610,4,한라복지용구센터,B06,,1,20,1,63316,064,757,6700,25011000334,20211102,00,501103349163,50,110,20210901
25011000346,B06,50,110,설문대 복지용구,00,NORMAL SERVICE.,108,570,4,설문대 복지용구,B06,,1,6,1,63175,064,721,7282,25011000346,20220429,00,501103349176,50,110,20220419
25011000348,B06,50,110,나눔복지용구센터,00,NORMAL SERVICE.,102,520,4,나눔복지용구센터,B06,,,535,0,63259,064,900,6332,25011000348,20220530,00,501103349137,50,110,20220429
25011000353,B06,50,110,하나노인복지센터,00,NORMAL SERVICE.,104,540,4,하나노인복지센터,B06,,1,37,0,63216,064,900,3384,25011000353,20220923,00,501103349001,50,110,20220824
25011000360,B06,50,110,중앙로복지용구센터,00,NORMAL SERVICE.,103,530,4,중앙로복지용구센터,B06,,1,91,0,63192,064,723,5011,25011000360,20230227,00,501103349184,50,110,20230202
25011000372,B06,50,110,그린메디복지용구,00,NORMAL SERVICE.,122,660,4,그린메디복지용구,B06,,1,5,0,63105,064,805,7555,25011000372,20230609,00,501104847218,50,110,20230504
25011000383,B06,50,110,제주케어메디칼,00,NORMAL SERVICE.,102,520,4,제주케어메디칼,B06,,1,28,0,63268,064,757,7927,25011000383,20230922,00,501104847840,50,110,20230830
25011000391,B06,50,110,제주 진심돌봄 통합재가복지센터,00,NORMAL SERVICE.,117,630,4,제주 진심돌봄 통합재가복지센터,B06,,1,21,0,63248,064,726,9088,25011000391,20231222,00,501104848610,50,110,20231121
35011000017,C01,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,259,259,4,세모바퀴재가장기요양기관,C01,,,262,0,63331,064,783,3393,35011000017,20080611,23,501103349112,50,110,20080611
35011000019,C01,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,259,259,3,엔젤방문요양지원센터,C01,,,87,0,63334,064,784,5064,35011000019,20080612,24,501103349216,50,110,20080603
35011000031,C01,50,110,제주방문간호센터,00,NORMAL SERVICE.,104,540,4,제주방문간호센터,C01,,3,417,0,63210,064,723,1096,35011000031,20080623,00,501103349137,50,110,20080623
35011000051,C01,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,111,600,4,힘찬노인복지센터,C01,,,50,0,63290,064,721,0691,35011000051,20080704,00,501103349185,50,110,20080704
35011000062,C01,50,110,참사랑재가장기요양기관,00,NORMAL SERVICE.,102,520,4,참사랑재가장기요양기관,C01,409번지 8호,,105,0,63255,064,757,8106,35011000062,20080811,00,501103349007,50,110,20080811
35011000067,C01,50,110,진영노인복지센터,00,NORMAL SERVICE.,259,259,4,진영노인복지센터,C01,,1,3,0,63333,064,784,0955,35011000067,20080916,24,501104849056,50,110,20080911
35011000073,C01,50,110,행복한재가요양기관,00,NORMAL SERVICE.,103,530,4,행복한재가요양기관,C01,,,17,0,63193,064,721,0650,35011000073,20081027,00,501104848770,50,110,20081027
35011000098,C01,50,110,효심노인복지센터,00,NORMAL SERVICE.,107,590,4,효심노인복지센터,C01,670번지 19호,,20,0,63283,064,756,9300,35011000098,20090515,00,501104847787,50,110,20090515
35011000017,C02,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,259,259,4,세모바퀴재가장기요양기관,C02,,,262,0,63331,064,783,3393,35011000017,20080611,23,501103349112,50,110,20080611
35011000019,C02,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,259,259,3,엔젤방문요양지원센터,C02,,,87,0,63334,064,784,5064,35011000019,20080612,24,501103349216,50,110,20080603
35011000031,C02,50,110,제주방문간호센터,00,NORMAL SERVICE.,104,540,4,제주방문간호센터,C02,,3,417,0,63210,064,723,1096,35011000031,20080623,00,501103349137,50,110,20080623
35011000051,C02,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,111,600,4,힘찬노인복지센터,C02,,,50,0,63290,064,721,0691,35011000051,20080704,00,501103349185,50,110,20080704
35011000098,C02,50,110,효심노인복지센터,00,NORMAL SERVICE.,107,590,4,효심노인복지센터,C02,670번지 19호,,20,0,63283,064,756,9300,35011000098,20090515,00,501104847787,50,110,20090515
35011000099,C02,50,110,참된장기요양기관,00,NORMAL SERVICE.,102,520,3,참된장기요양기관,C02,,2,44,0,63272,064,723,1326,35011000099,20090518,00,501103349007,50,110,20090518
35011000136,C02,50,110,탐라노인복지센터,00,NORMAL SERVICE.,253,253,4,탐라노인복지센터,C02,,,18,0,63051,064,748,0003,35011000136,20100803,41,501104847448,50,110,20100803
35011000140,C02,50,110,한마음복지센터,00,NORMAL SERVICE.,117,630,4,한마음복지센터,C02,,,1,0,63248,064,724,9963,35011000140,20100930,00,501104848603,50,110,20100930
35011000096,C03,50,110,저청노인복지센터,00,NORMAL SERVICE.,310,310,3,저청노인복지센터,C03,425번지 5호,,3577,0,63006,064,773,2010,35011000096,20090501,21,501103349239,50,110,20090501
35011000098,C03,50,110,효심노인복지센터,00,NORMAL SERVICE.,107,590,4,효심노인복지센터,C03,670번지 19호,,20,0,63283,064,756,9300,35011000098,20090515,00,501104847787,50,110,20090515
