"facility_code","facility_name","facility_type_code","facility_type_name","certification_flag","facility_status_code"
"A0762","이동농협노인복지센터","010401","재가노인복지시설","","1"
"A0763","은빛사랑채 용인시 이동농협주간보호센터","010401","재가노인복지시설","","1"
"A0765","두엄자리","010201","노인의료복지시설","","1"
"A0767","샤미나드의 집","010201","노인의료복지시설","","1"
"A0768","성지요양원","010201","노인의료복지시설","","1"
"A0772","하나재가노인통합지원센터","010401","재가노인복지시설","","1"
"A0773","서울시용산구재가노인복지기관","010401","재가노인복지시설","","1"
"A0775","관인노인복지센터","010401","재가노인복지시설","","1"
"A0782","순창노인복지센터","010401","재가노인복지시설","","1"
"A0784","평화노인복지센터","010401","재가노인복지시설","","1"
"A0786","인창실버웰","010201","노인의료복지시설","","1"
"A0787","보은군노인복지관","010301","노인여가복지시설","","1"
"A0788","인보노인복지센터","010401","재가노인복지시설","","1"
"A0789","길음데이케어센터","010401","재가노인복지시설","","1"
"A0791","신광노인복지센터","010401","재가노인복지시설","","1"
"A0794","실버힐하우스","010201","노인의료복지시설","","1"
"A0795","꽃밭정이노인복지관","010301","노인여가복지시설","","1"
"A0802","신흥전문요양원","010201","노인의료복지시설","","1"
"A0805","나누리노인통합지원센터","010401","재가노인복지시설","","1"
"A0809","장선실버벨재가복지센터","010401","재가노인복지시설","","1"
"A0811","김천노인요양원","010201","노인의료복지시설","","1"
"A0812","아가페노인전문요양원","010201","노인의료복지시설","","1"
"A0814","아름다운 은빛농장","010103","노인주거복지시설","","1"
"A0816","아우내은빛복지관","010301","노인여가복지시설","","1"
"A0817","은빛마을노인복지센터(입소시설)","010201","노인의료복지시설","","1"
"A0819","부산광역시중부노인보호전문기관","010501","노인보호전문기관","","1"
"A0820","보강노인돌봄지원플랫폼","010401","재가노인복지시설","","1"
"A0821","안동효마을","010201","노인의료복지시설","","1"
"A0824","성안노인복지센터","010401","재가노인복지시설","","1"
"A0825","대한어머니회재가노인지원서비스센터","010401","재가노인복지시설","","1"
"A0827","마산원광 보은의 집","010201","노인의료복지시설","","1"
"A0828","광주중앙노인복지센터","010401","재가노인복지시설","","1"
"A0829","강남노인복지센터","010401","재가노인복지시설","","1"
"A0831","유경노인복지센터","010401","재가노인복지시설","","1"
"A0832","무량수전 노인전문요양원","010201","노인의료복지시설","","1"
"A0835","송탄노인복지센터","010401","재가노인복지시설","","1"
"A0839","남산실버복지센터","010401","재가노인복지시설","","1"
"A0840","어르신마을 노인복지센터","010401","재가노인복지시설","","1"
"A0844","청람노인복지센터","010401","재가노인복지시설","","1"
"A0846","예천재가노인통합지원센터","010401","재가노인복지시설","","1"
"A0849","여수시노인복지관","010301","노인여가복지시설","","1"
"A0852","전북특별자치도 노인복지관","010301","노인여가복지시설","","1"
"A0856","무안군 노인전문요양원","010201","노인의료복지시설","","1"
"A0857","섬김노인돌봄지원플랫폼","010401","재가노인복지시설","","1"
"A0858","들꽃마을","010201","노인의료복지시설","","1"
"A0859","우리노인복지센터","010401","재가노인복지시설","","1"
"A0860","영도구노인복지관","010301","노인여가복지시설","","1"
"A0861","YWCA은학의 집 주간보호센터","010401","재가노인복지시설","","1"
"A0865","늘푸른집","010201","노인의료복지시설","","1"
"A0866","김제노인복지센터","010401","재가노인복지시설","","1"
"A0869","울산중구노인돌봄지원플랫폼","010401","재가노인복지시설","","1"
"A0873","예은노인복지센터","010401","재가노인복지시설","","1"
"A0875","예천군노인복지관","010301","노인여가복지시설","","1"
"A0877","행복창조노인복지센터","010401","재가노인복지시설","","1"
"A0882","원광실버의집","010201","노인의료복지시설","","1"
"A0884","옥천요양원","010201","노인의료복지시설","","1"
"A0885","민들레 노인복지센터","010401","재가노인복지시설","","1"
"A0886","요한나주간보호센터","010401","재가노인복지시설","","1"
"A0887","와치노인복지센터","010401","재가노인복지시설","","1"
"A0891","요안나의 집","010201","노인의료복지시설","","1"
"A0894","용진노인복지센터","010401","재가노인복지시설","","1"
"A0896","영천기독교청년회(YMCA)영천노인복지센터","010401","재가노인복지시설","","1"
"A0898","마한노인복지센터","010401","재가노인복지시설","","1"
"A0900","동구노인복지관부설 동울산노인복지센터","010401","재가노인복지시설","","1"
"A0903","운주노인복지센터","010401","재가노인복지시설","","1"
"A0904","남구노인돌봄지원플랫폼","010401","재가노인복지시설","","1"
"A0905","여주중앙노인주간보호센터","010401","재가노인복지시설","","1"
"A0906","광주시노인복지관","010301","노인여가복지시설","","1"
"A0909","서해구재가노인지원서비스센터","010401","재가노인복지시설","","1"
"A0910","북구재가노인지원서비스센터","010401","재가노인복지시설","","1"
"A0912","대신재가노인지원센터","010401","재가노인복지시설","","1"
"A0917","고창원광노인복지센터","010401","재가노인복지시설","","1"
"A0918","좋은이웃재가노인통합지원센터","010401","재가노인복지시설","","1"
"A0920","밀양노인통합지원센터","010401","재가노인복지시설","","1"
"A0922","강서구립봉제산노인복지센터","010301","노인여가복지시설","","1"
"A0924","행복한원주노인복지센터","010401","재가노인복지시설","","1"
"A0925","가평군노인복지관","010301","노인여가복지시설","","1"
"A0926","천사노인요양원","010201","노인의료복지시설","","1"
"A0928","원주노인복지센터","010401","재가노인복지시설","","1"
"A0933","완주시니어클럽","010701","노인일자리지원기관","","1"
"A0934","월성재가노인돌봄센터","010401","재가노인복지시설","","1"
"A0935","인천광역시노인보호전문기관","010501","노인보호전문기관","","1"
"A0936","유성노인복지센터","010401","재가노인복지시설","","1"
"A0937","청운실버센터","010202","노인의료복지시설","","1"
"A0938","참좋은집","010201","노인의료복지시설","","1"
"A0940","부민노인복지관","010301","노인여가복지시설","","1"
"A0943","봉생노인복지센터","010401","재가노인복지시설","","1"
"A0944","봉생중구노인복지센터","010401","재가노인복지시설","","1"
"A0946","옥포종합사회복지관노인복지센터","010401","재가노인복지시설","","1"
"A0948","반월노인사랑의집","010201","노인의료복지시설","","1"
"A0951","음성군노인복지관","010301","노인여가복지시설","","1"
"A0952","의성노인복지센터","010401","재가노인복지시설","","1"
"A0953","의성노인복지관","010301","노인여가복지시설","","1"
"A0955","의정부노인종합복지관","010301","노인여가복지시설","","1"
"A0956","이웃사랑재가노인지원서비스센터","010401","재가노인복지시설","","1"
"A0959","구례재가사랑노인복지센터","010401","재가노인복지시설","","1"
"A0961","가남반석재가노인지원서비스센터","010401","재가노인복지시설","","1"
"A0963","인창노인복지센터","010401","재가노인복지시설","","1"
"A0964","해피빌요양원","010201","노인의료복지시설","","1"
"A0965","인창동구노인복지센터","010401","재가노인복지시설","","1"
"A0966","계양구노인복지관","010301","노인여가복지시설","","1"
"A0967","울산광역시노인복지관","010301","노인여가복지시설","","1"
"A0968","진천군노인복지관","010301","노인여가복지시설","","1"
"A0970","부여노인요양원","010201","노인의료복지시설","","1"
"A0973","다비다노인요양원","010201","노인의료복지시설","","1"
"A0974","시립중계노인전문요양원","010201","노인의료복지시설","","1"
"A0975","경북작은자의집","010201","노인의료복지시설","","1"
"A0977","동명전문요양원","010201","노인의료복지시설","","1"
"A0979","풀꽃세상","010201","노인의료복지시설","","1"
"A0980","송도노인복지센터","010401","재가노인복지시설","","1"
"A0983","성모의집","010201","노인의료복지시설","","1"
"A0985","익산원광요양원","010201","노인의료복지시설","","1"
"A0986","남원행복의집","010201","노인의료복지시설","","1"
"A0987","실로암 천사의 쉼터","010101","노인주거복지시설","","1"
"A0990","성산노인종합복지관","010301","노인여가복지시설","","1"
