법정동코드,기준연월,시도명,시군구명,읍면동명,리명,전체세대수,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인이상세대
2771026228,2026-06-30,대구광역시,달성군,옥포읍,김흥리,261,143,83,23,7,5,0,0,0,0,0
2771026229,2026-06-30,대구광역시,달성군,옥포읍,본리리,2535,938,839,440,258,45,14,1,0,0,0
2771026521,2026-06-30,대구광역시,달성군,현풍읍,상리,759,541,107,72,30,7,2,0,0,0,0
2771026522,2026-06-30,대구광역시,달성군,현풍읍,중리,7268,4163,1304,957,666,146,30,2,0,0,0
2771026523,2026-06-30,대구광역시,달성군,현풍읍,부리,1053,683,228,94,39,7,2,0,0,0,0
2771026524,2026-06-30,대구광역시,달성군,현풍읍,하리,305,219,50,23,8,5,0,0,0,0,0
2771026525,2026-06-30,대구광역시,달성군,현풍읍,성하리,255,112,93,35,7,7,1,0,0,0,0
2771026526,2026-06-30,대구광역시,달성군,현풍읍,원교리,582,360,146,59,10,5,2,0,0,0,0
2771026527,2026-06-30,대구광역시,달성군,현풍읍,자모리,74,50,19,3,1,0,0,0,0,0,1
2771026528,2026-06-30,대구광역시,달성군,현풍읍,오산리,74,36,28,8,2,0,0,0,0,0,0
2771026529,2026-06-30,대구광역시,달성군,현풍읍,지리,138,80,43,12,1,2,0,0,0,0,0
2771026530,2026-06-30,대구광역시,달성군,현풍읍,대리,1134,395,298,223,175,37,6,0,0,0,0
2771026531,2026-06-30,대구광역시,달성군,현풍읍,신기리,57,35,12,6,4,0,0,0,0,0,0
2771031021,2026-06-30,대구광역시,달성군,가창면,용계리,1431,622,473,187,111,30,5,0,0,0,3
2771031022,2026-06-30,대구광역시,달성군,가창면,오리,149,83,43,14,5,4,0,0,0,0,0
2771031023,2026-06-30,대구광역시,달성군,가창면,정대리,152,88,44,11,5,4,0,0,0,0,0
2771031024,2026-06-30,대구광역시,달성군,가창면,냉천리,193,86,59,16,24,6,1,0,0,0,1
2771031025,2026-06-30,대구광역시,달성군,가창면,행정리,211,90,77,26,11,3,1,3,0,0,0
2771031026,2026-06-30,대구광역시,달성군,가창면,상원리,170,66,64,22,13,3,2,0,0,0,0
2771031027,2026-06-30,대구광역시,달성군,가창면,단산리,168,66,56,17,18,9,1,0,1,0,0
2771031028,2026-06-30,대구광역시,달성군,가창면,대일리,211,79,79,37,13,3,0,0,0,0,0
2771031029,2026-06-30,대구광역시,달성군,가창면,주리,144,71,38,20,3,6,3,0,1,0,2
2771031030,2026-06-30,대구광역시,달성군,가창면,옥분리,148,87,43,11,5,1,0,1,0,0,0
2771031031,2026-06-30,대구광역시,달성군,가창면,삼산리,269,140,79,30,14,6,0,0,0,0,0
2771031032,2026-06-30,대구광역시,달성군,가창면,우록리,278,133,97,28,12,6,1,1,0,0,0
2771033021,2026-06-30,대구광역시,달성군,하빈면,하산리,319,189,78,39,9,3,1,0,0,0,0
2771033022,2026-06-30,대구광역시,달성군,하빈면,묘리,161,79,56,20,4,2,0,0,0,0,0
2771033023,2026-06-30,대구광역시,달성군,하빈면,기곡리,141,91,30,13,5,0,2,0,0,0,0
2771033024,2026-06-30,대구광역시,달성군,하빈면,대평리,180,94,57,19,7,3,0,0,0,0,0
2771033025,2026-06-30,대구광역시,달성군,하빈면,무등리,133,72,42,11,7,0,1,0,0,0,0
2771033026,2026-06-30,대구광역시,달성군,하빈면,현내리,242,143,66,21,8,3,0,0,1,0,0
2771033027,2026-06-30,대구광역시,달성군,하빈면,감문리,153,101,33,15,2,2,0,0,0,0,0
2771033028,2026-06-30,대구광역시,달성군,하빈면,동곡리,220,112,73,20,12,2,1,0,0,0,0
2771033029,2026-06-30,대구광역시,달성군,하빈면,봉촌리,332,182,100,32,12,4,2,0,0,0,0
2771038021,2026-06-30,대구광역시,달성군,구지면,창리,2908,1038,741,636,395,85,10,2,1,0,0
2771038022,2026-06-30,대구광역시,달성군,구지면,응암리,4186,1775,965,742,543,139,17,4,0,1,0
2771038023,2026-06-30,대구광역시,달성군,구지면,고봉리,105,56,30,14,3,1,1,0,0,0,0
2771038024,2026-06-30,대구광역시,달성군,구지면,가천리,79,52,17,6,2,1,0,1,0,0,0
2771038025,2026-06-30,대구광역시,달성군,구지면,평촌리,126,73,46,5,2,0,0,0,0,0,0
2771038026,2026-06-30,대구광역시,달성군,구지면,예현리,82,63,14,3,2,0,0,0,0,0,0
2771038027,2026-06-30,대구광역시,달성군,구지면,유산리,26,16,9,1,0,0,0,0,0,0,0
2771038028,2026-06-30,대구광역시,달성군,구지면,목단리,67,40,22,4,0,1,0,0,0,0,0
2771038029,2026-06-30,대구광역시,달성군,구지면,대암리,65,32,25,3,3,1,1,0,0,0,0
2771038030,2026-06-30,대구광역시,달성군,구지면,내리,305,286,17,1,1,0,0,0,0,0,0
2771038031,2026-06-30,대구광역시,달성군,구지면,화산리,788,271,238,170,86,21,2,0,0,0,0
2771038032,2026-06-30,대구광역시,달성군,구지면,수리리,113,60,41,11,1,0,0,0,0,0,0
2771038033,2026-06-30,대구광역시,달성군,구지면,징리,62,39,17,5,0,1,0,0,0,0,0
2771038034,2026-06-30,대구광역시,달성군,구지면,오설리,65,41,16,6,1,1,0,0,0,0,0
2771038035,2026-06-30,대구광역시,달성군,구지면,도동리,80,50,26,3,0,1,0,0,0,0,0
2772025021,2026-06-30,대구광역시,군위군,군위읍,동부리,748,365,185,93,69,30,5,1,0,0,0
2772025022,2026-06-30,대구광역시,군위군,군위읍,서부리,1358,603,409,192,111,34,7,1,1,0,0
2772025023,2026-06-30,대구광역시,군위군,군위읍,금구리,178,94,54,19,10,1,0,0,0,0,0
2772025024,2026-06-30,대구광역시,군위군,군위읍,무성리,214,101,83,13,12,3,2,0,0,0,0
2772025025,2026-06-30,대구광역시,군위군,군위읍,수서리,223,139,62,13,7,1,1,0,0,0,0
2772025026,2026-06-30,대구광역시,군위군,군위읍,사직리,118,62,42,6,6,2,0,0,0,0,0
2772025027,2026-06-30,대구광역시,군위군,군위읍,내량리,201,95,65,29,7,4,1,0,0,0,0
2772025028,2026-06-30,대구광역시,군위군,군위읍,외량리,169,109,42,14,3,0,1,0,0,0,0
2772025029,2026-06-30,대구광역시,군위군,군위읍,삽령리,66,30,20,11,3,1,0,0,1,0,0
2772025030,2026-06-30,대구광역시,군위군,군위읍,대북리,144,74,45,15,4,4,1,0,0,0,1
2772025031,2026-06-30,대구광역시,군위군,군위읍,오곡리,78,42,25,6,3,2,0,0,0,0,0
2772025032,2026-06-30,대구광역시,군위군,군위읍,정리,250,119,85,24,17,3,1,1,0,0,0
2772025033,2026-06-30,대구광역시,군위군,군위읍,하곡리,111,56,33,15,3,4,0,0,0,0,0
2772025034,2026-06-30,대구광역시,군위군,군위읍,용대리,75,39,27,6,3,0,0,0,0,0,0
2772025035,2026-06-30,대구광역시,군위군,군위읍,상곡리,93,44,37,7,2,2,0,1,0,0,0
2772025036,2026-06-30,대구광역시,군위군,군위읍,광현리,156,83,58,12,0,1,2,0,0,0,0
2772025037,2026-06-30,대구광역시,군위군,군위읍,대흥리,115,58,41,12,4,0,0,0,0,0,0
2772031021,2026-06-30,대구광역시,군위군,소보면,사리리,78,50,19,7,2,0,0,0,0,0,0
2772031022,2026-06-30,대구광역시,군위군,소보면,보현리,74,41,23,5,4,0,1,0,0,0,0
2772031023,2026-06-30,대구광역시,군위군,소보면,복성리,86,59,23,1,2,1,0,0,0,0,0
2772031024,2026-06-30,대구광역시,군위군,소보면,위성리,143,90,43,7,3,0,0,0,0,0,0
2772031025,2026-06-30,대구광역시,군위군,소보면,달산리,150,81,56,7,5,1,0,0,0,0,0
2772031026,2026-06-30,대구광역시,군위군,소보면,송원리,202,130,51,15,3,2,1,0,0,0,0
2772031027,2026-06-30,대구광역시,군위군,소보면,신계리,53,29,19,5,0,0,0,0,0,0,0
2772031028,2026-06-30,대구광역시,군위군,소보면,도산리,132,73,47,10,0,1,1,0,0,0,0
2772031029,2026-06-30,대구광역시,군위군,소보면,서경리,81,49,28,3,0,1,0,0,0,0,0
2772031030,2026-06-30,대구광역시,군위군,소보면,평호리,60,26,25,7,1,0,1,0,0,0,0
2772031031,2026-06-30,대구광역시,군위군,소보면,산법리,38,28,7,3,0,0,0,0,0,0,0
2772031032,2026-06-30,대구광역시,군위군,소보면,내의리,157,75,55,20,4,2,1,0,0,0,0
2772031033,2026-06-30,대구광역시,군위군,소보면,봉황리,119,67,38,11,2,1,0,0,0,0,0
2772031034,2026-06-30,대구광역시,군위군,소보면,봉소리,53,33,15,4,1,0,0,0,0,0,0
2772032021,2026-06-30,대구광역시,군위군,효령면,노행리,123,60,46,12,5,0,0,0,0,0,0
2772032022,2026-06-30,대구광역시,군위군,효령면,오천리,51,25,17,7,1,1,0,0,0,0,0
2772032023,2026-06-30,대구광역시,군위군,효령면,성리,133,76,39,12,4,2,0,0,0,0,0
2772032024,2026-06-30,대구광역시,군위군,효령면,병수리,134,76,42,6,6,4,0,0,0,0,0
2772032025,2026-06-30,대구광역시,군위군,효령면,불로리,63,36,19,6,1,1,0,0,0,0,0
2772032026,2026-06-30,대구광역시,군위군,효령면,내리리,63,33,24,4,1,1,0,0,0,0,0
2772032027,2026-06-30,대구광역시,군위군,효령면,중구리,206,103,73,16,8,4,2,0,0,0,0
2772032028,2026-06-30,대구광역시,군위군,효령면,거매리,92,49,31,10,1,1,0,0,0,0,0
2772032029,2026-06-30,대구광역시,군위군,효령면,장군리,226,93,103,16,10,3,1,0,0,0,0
2772032030,2026-06-30,대구광역시,군위군,효령면,장기리,171,87,64,12,7,1,0,0,0,0,0
2772032031,2026-06-30,대구광역시,군위군,효령면,금매리,141,78,49,9,3,1,1,0,0,0,0
2772032032,2026-06-30,대구광역시,군위군,효령면,화계리,125,74,37,12,2,0,0,0,0,0,0
2772032033,2026-06-30,대구광역시,군위군,효령면,마시리,199,108,63,21,4,2,1,0,0,0,0
2772032034,2026-06-30,대구광역시,군위군,효령면,매곡리,173,102,48,16,3,4,0,0,0,0,0
2772032035,2026-06-30,대구광역시,군위군,효령면,고곡리,276,150,76,21,20,6,3,0,0,0,0
2772033021,2026-06-30,대구광역시,군위군,부계면,창평리,268,161,80,24,3,0,0,0,0,0,0
2772033022,2026-06-30,대구광역시,군위군,부계면,가호리,124,69,39,10,4,0,0,0,0,0,2
2772033023,2026-06-30,대구광역시,군위군,부계면,춘산리,86,57,20,8,1,0,0,0,0,0,0
2772033024,2026-06-30,대구광역시,군위군,부계면,대율리,275,155,84,24,5,4,2,1,0,0,0
2772033025,2026-06-30,대구광역시,군위군,부계면,동산리,164,76,72,13,3,0,0,0,0,0,0
2772033026,2026-06-30,대구광역시,군위군,부계면,남산리,243,134,77,27,4,1,0,0,0,0,0
2772033027,2026-06-30,대구광역시,군위군,부계면,명산리,45,26,15,4,0,0,0,0,0,0,0
2772033028,2026-06-30,대구광역시,군위군,부계면,신화리,98,60,29,5,4,0,0,0,0,0,0
2772034021,2026-06-30,대구광역시,군위군,우보면,나호리,124,69,40,12,2,0,1,0,0,0,0
2772034022,2026-06-30,대구광역시,군위군,우보면,이화리,295,182,73,28,7,4,0,1,0,0,0
2772034023,2026-06-30,대구광역시,군위군,우보면,두북리,64,43,14,3,2,1,0,1,0,0,0
2772034024,2026-06-30,대구광역시,군위군,우보면,선곡리,121,74,40,6,1,0,0,0,0,0,0
2772034025,2026-06-30,대구광역시,군위군,우보면,미성리,121,72,41,7,1,0,0,0,0,0,0
2772034026,2026-06-30,대구광역시,군위군,우보면,모산리,115,63,42,8,2,0,0,0,0,0,0
2772034027,2026-06-30,대구광역시,군위군,우보면,문덕리,140,81,49,7,2,1,0,0,0,0,0
2772034028,2026-06-30,대구광역시,군위군,우보면,달산리,138,84,41,11,2,0,0,0,0,0,0
2772034029,2026-06-30,대구광역시,군위군,우보면,봉산리,149,79,61,6,2,0,1,0,0,0,0
2772035021,2026-06-30,대구광역시,군위군,의흥면,읍내리,350,194,116,32,5,3,0,0,0,0,0
2772035022,2026-06-30,대구광역시,군위군,의흥면,수북리,147,85,42,16,2,2,0,0,0,0,0
2772035023,2026-06-30,대구광역시,군위군,의흥면,수서리,80,44,31,4,1,0,0,0,0,0,0
2772035024,2026-06-30,대구광역시,군위군,의흥면,이지리,148,73,59,13,2,1,0,0,0,0,0
2772035025,2026-06-30,대구광역시,군위군,의흥면,파전리,69,33,28,5,3,0,0,0,0,0,0
2772035026,2026-06-30,대구광역시,군위군,의흥면,신덕리,61,31,20,8,2,0,0,0,0,0,0
2772035027,2026-06-30,대구광역시,군위군,의흥면,지호리,102,58,33,7,3,1,0,0,0,0,0
2772035028,2026-06-30,대구광역시,군위군,의흥면,연계리,128,72,43,10,1,2,0,0,0,0,0
2772035029,2026-06-30,대구광역시,군위군,의흥면,매성리,75,40,29,2,3,0,1,0,0,0,0
2772035030,2026-06-30,대구광역시,군위군,의흥면,원산리,141,78,52,10,1,0,0,0,0,0,0
2772035031,2026-06-30,대구광역시,군위군,의흥면,금양리,100,59,36,4,0,0,1,0,0,0,0
2772036021,2026-06-30,대구광역시,군위군,산성면,백학리,88,48,36,4,0,0,0,0,0,0,0
2772036022,2026-06-30,대구광역시,군위군,산성면,삼산리,149,80,54,10,4,1,0,0,0,0,0
2772036023,2026-06-30,대구광역시,군위군,산성면,봉림리,76,46,23,5,1,0,0,0,1,0,0
2772036024,2026-06-30,대구광역시,군위군,산성면,무암리,88,58,23,4,3,0,0,0,0,0,0
2772036025,2026-06-30,대구광역시,군위군,산성면,운산리,69,43,24,2,0,0,0,0,0,0,0
2772036026,2026-06-30,대구광역시,군위군,산성면,화본리,206,123,62,15,4,1,1,0,0,0,0
2772036027,2026-06-30,대구광역시,군위군,산성면,화전리,102,55,35,7,3,2,0,0,0,0,0
2772037021,2026-06-30,대구광역시,군위군,삼국유사면,화수리,108,64,35,7,2,0,0,0,0,0,0
2772037022,2026-06-30,대구광역시,군위군,삼국유사면,화북리,189,119,54,11,4,1,0,0,0,0,0
2772037023,2026-06-30,대구광역시,군위군,삼국유사면,괴산리,47,22,20,3,1,1,0,0,0,0,0
2772037024,2026-06-30,대구광역시,군위군,삼국유사면,학성리,36,24,10,1,1,0,0,0,0,0,0
2772037025,2026-06-30,대구광역시,군위군,삼국유사면,장곡리,11,9,1,1,0,0,0,0,0,0,0
2772037026,2026-06-30,대구광역시,군위군,삼국유사면,인곡리,34,24,7,2,1,0,0,0,0,0,0
2772037027,2026-06-30,대구광역시,군위군,삼국유사면,양지리,78,44,28,5,0,1,0,0,0,0,0
2772037028,2026-06-30,대구광역시,군위군,삼국유사면,낙전리,54,35,18,0,1,0,0,0,0,0,0
2772037029,2026-06-30,대구광역시,군위군,삼국유사면,가암리,114,59,47,6,1,1,0,0,0,0,0
2772037030,2026-06-30,대구광역시,군위군,삼국유사면,석산리,113,64,39,8,1,0,1,0,0,0,0
2772037031,2026-06-30,대구광역시,군위군,삼국유사면,학암리,102,61,36,5,0,0,0,0,0,0,0
2811010100,2026-06-30,인천광역시,중구,중앙동1가,,36,20,12,2,0,0,1,0,1,0,0
2811010200,2026-06-30,인천광역시,중구,중앙동2가,,40,25,11,2,1,1,0,0,0,0,0
2811010300,2026-06-30,인천광역시,중구,중앙동3가,,249,217,24,6,2,0,0,0,0,0,0
2811010400,2026-06-30,인천광역시,중구,중앙동4가,,38,22,10,4,2,0,0,0,0,0,0
2811010600,2026-06-30,인천광역시,중구,해안동2가,,26,14,9,3,0,0,0,0,0,0,0
2811010700,2026-06-30,인천광역시,중구,해안동3가,,3,2,0,0,0,1,0,0,0,0,0
2811010800,2026-06-30,인천광역시,중구,해안동4가,,7,3,3,1,0,0,0,0,0,0,0
2811010900,2026-06-30,인천광역시,중구,관동1가,,103,47,29,15,10,1,1,0,0,0,0
2811011000,2026-06-30,인천광역시,중구,관동2가,,59,31,16,9,0,2,0,1,0,0,0
2811011100,2026-06-30,인천광역시,중구,관동3가,,64,39,18,3,4,0,0,0,0,0,0
2811011200,2026-06-30,인천광역시,중구,항동1가,,45,32,5,2,3,3,0,0,0,0,0
2811011600,2026-06-30,인천광역시,중구,항동5가,,4,2,2,0,0,0,0,0,0,0,0
2811011800,2026-06-30,인천광역시,중구,항동7가,,2784,1512,746,295,167,56,7,1,0,0,0
2811011900,2026-06-30,인천광역시,중구,송학동1가,,34,32,2,0,0,0,0,0,0,0,0
2811012000,2026-06-30,인천광역시,중구,송학동2가,,111,53,30,13,13,1,0,1,0,0,0
2811012100,2026-06-30,인천광역시,중구,송학동3가,,191,115,37,25,8,5,1,0,0,0,0
2811012200,2026-06-30,인천광역시,중구,사동,,172,127,27,11,7,0,0,0,0,0,0
2811012300,2026-06-30,인천광역시,중구,신생동,,568,264,132,90,52,23,6,0,0,1,0
2811012400,2026-06-30,인천광역시,중구,신포동,,146,98,30,14,3,0,1,0,0,0,0
2811012500,2026-06-30,인천광역시,중구,답동,,551,227,147,101,51,21,4,0,0,0,0
2811012600,2026-06-30,인천광역시,중구,신흥동1가,,1917,633,591,386,235,55,15,0,0,2,0
2811012700,2026-06-30,인천광역시,중구,신흥동2가,,1399,764,378,150,85,19,2,1,0,0,0
2811012800,2026-06-30,인천광역시,중구,신흥동3가,,3189,1428,812,537,316,77,14,4,1,0,0
2811012900,2026-06-30,인천광역시,중구,선화동,,534,308,122,71,22,9,2,0,0,0,0
2811013000,2026-06-30,인천광역시,중구,유동,,364,170,112,51,24,6,1,0,0,0,0
2811013100,2026-06-30,인천광역시,중구,율목동,,1533,985,360,124,45,16,1,2,0,0,0
2811013200,2026-06-30,인천광역시,중구,도원동,,1964,1080,545,207,91,30,8,3,0,0,0
2811013300,2026-06-30,인천광역시,중구,내동,,647,410,134,56,36,7,3,1,0,0,0
2811013400,2026-06-30,인천광역시,중구,경동,,696,514,115,42,19,5,0,1,0,0,0
2811013500,2026-06-30,인천광역시,중구,용동,,320,244,50,15,5,5,1,0,0,0,0
2811013600,2026-06-30,인천광역시,중구,인현동,,534,357,106,49,19,2,0,1,0,0,0
2811013700,2026-06-30,인천광역시,중구,전동,,1077,577,290,126,62,19,3,0,0,0,0
2811013800,2026-06-30,인천광역시,중구,북성동1가,,716,447,171,61,30,6,0,0,1,0,0
2811013900,2026-06-30,인천광역시,중구,북성동2가,,537,278,146,67,35,9,2,0,0,0,0
2811014000,2026-06-30,인천광역시,중구,북성동3가,,155,76,50,18,8,3,0,0,0,0,0
2811014100,2026-06-30,인천광역시,중구,선린동,,486,437,36,8,5,0,0,0,0,0,0
2811014200,2026-06-30,인천광역시,중구,송월동1가,,1426,739,408,187,76,14,2,0,0,0,0
2811014300,2026-06-30,인천광역시,중구,송월동2가,,235,81,86,30,29,5,4,0,0,0,0
2811014400,2026-06-30,인천광역시,중구,송월동3가,,316,169,87,39,17,3,0,1,0,0,0
2811014500,2026-06-30,인천광역시,중구,중산동,,24587,7783,5671,5390,4523,994,169,35,14,7,1
2811014600,2026-06-30,인천광역시,중구,운남동,,13382,5463,3169,2449,1826,377,77,13,7,1,0
2811014700,2026-06-30,인천광역시,중구,운서동,,23801,15288,3750,2325,1848,461,93,29,4,1,2
2811014800,2026-06-30,인천광역시,중구,운북동,,3090,1774,787,325,150,40,10,3,0,0,1
2811014900,2026-06-30,인천광역시,중구,을왕동,,955,652,200,73,23,7,0,0,0,0,0
2811015000,2026-06-30,인천광역시,중구,남북동,,523,349,130,24,10,7,2,1,0,0,0
2811015100,2026-06-30,인천광역시,중구,덕교동,,342,221,85,22,13,1,0,0,0,0,0
2811015200,2026-06-30,인천광역시,중구,무의동,,403,221,136,34,8,4,0,0,0,0,0
2814010100,2026-06-30,인천광역시,동구,만석동,,3043,1350,887,430,297,56,17,5,1,0,0
2814010200,2026-06-30,인천광역시,동구,화수동,,3347,1636,953,466,222,61,7,1,0,0,1
2814010300,2026-06-30,인천광역시,동구,송현동,,7725,3216,2256,1274,774,162,38,4,1,0,0
2814010400,2026-06-30,인천광역시,동구,화평동,,953,539,246,101,58,6,3,0,0,0,0
2814010500,2026-06-30,인천광역시,동구,창영동,,339,181,100,36,18,3,1,0,0,0,0
2814010600,2026-06-30,인천광역시,동구,금곡동,,880,499,223,95,46,11,5,0,1,0,0
2814010700,2026-06-30,인천광역시,동구,송림동,,11837,4160,3388,2397,1441,370,61,17,0,1,2
2817710100,2026-06-30,인천광역시,미추홀구,숭의동,,23480,10092,6560,3882,2286,519,118,17,4,2,0
2817710200,2026-06-30,인천광역시,미추홀구,용현동,,46078,22564,10387,7021,4774,1068,210,37,9,4,4
2817710300,2026-06-30,인천광역시,미추홀구,학익동,,25565,8736,6766,5125,3812,898,182,31,7,5,3
2817710400,2026-06-30,인천광역시,미추홀구,도화동,,23447,9558,6236,4292,2637,597,104,17,3,1,2
2817710500,2026-06-30,인천광역시,미추홀구,주안동,,74571,35142,19696,11332,6666,1386,270,65,6,4,4
2817710600,2026-06-30,인천광역시,미추홀구,관교동,,6237,2268,1791,1147,764,203,49,10,2,2,1
2817710700,2026-06-30,인천광역시,미추홀구,문학동,,7899,4577,1693,884,546,151,40,5,2,1,0
2818510100,2026-06-30,인천광역시,연수구,옥련동,,16091,5341,4500,3395,2219,514,97,17,3,2,3
2818510200,2026-06-30,인천광역시,연수구,선학동,,8744,4020,2167,1455,863,188,38,10,2,0,1
2818510300,2026-06-30,인천광역시,연수구,연수동,,25401,12355,6105,3864,2392,568,92,18,3,2,2
2818510400,2026-06-30,인천광역시,연수구,청학동,,11858,6258,2888,1610,801,233,49,13,3,3,0
2818510500,2026-06-30,인천광역시,연수구,동춘동,,22176,4412,6187,5749,4601,1013,157,37,12,2,6
2818510600,2026-06-30,인천광역시,연수구,송도동,,85149,20550,18081,22294,19662,3748,602,151,39,15,7
2820010100,2026-06-30,인천광역시,남동구,구월동,,52743,24288,12265,8519,6017,1333,255,47,14,2,3
2820010200,2026-06-30,인천광역시,남동구,간석동,,45115,19869,11927,7528,4447,1069,207,52,11,3,2
2820010300,2026-06-30,인천광역시,남동구,만수동,,51630,21528,14533,8714,5324,1200,264,52,9,3,3
2820010400,2026-06-30,인천광역시,남동구,장수동,,2547,1179,800,356,164,37,8,2,1,0,0
2820010500,2026-06-30,인천광역시,남동구,서창동,,20831,6641,5084,4195,3818,899,145,38,7,4,0
2820010600,2026-06-30,인천광역시,남동구,운연동,,157,83,42,19,11,2,0,0,0,0,0
2820010700,2026-06-30,인천광역시,남동구,남촌동,,5015,2281,1311,836,446,116,22,3,0,0,0
