법정동코드,기준연월,시도명,시군구명,읍면동명,리명,65세이상남자1인세대,65세이상여자1인세대,65세이상1인세대
1162010300,2026-06-30,서울특별시,관악구,남현동,,266,502,768
1165010100,2026-06-30,서울특별시,서초구,방배동,,985,2370,3355
1165010200,2026-06-30,서울특별시,서초구,양재동,,600,1043,1643
1165010300,2026-06-30,서울특별시,서초구,우면동,,369,915,1284
1165010400,2026-06-30,서울특별시,서초구,원지동,,20,14,34
1165010600,2026-06-30,서울특별시,서초구,잠원동,,340,1016,1356
1165010700,2026-06-30,서울특별시,서초구,반포동,,474,1240,1714
1165010800,2026-06-30,서울특별시,서초구,서초동,,1008,1788,2796
1165010900,2026-06-30,서울특별시,서초구,내곡동,,105,237,342
1165011000,2026-06-30,서울특별시,서초구,염곡동,,35,39,74
1165011100,2026-06-30,서울특별시,서초구,신원동,,97,220,317
1168010100,2026-06-30,서울특별시,강남구,역삼동,,807,1197,2004
1168010300,2026-06-30,서울특별시,강남구,개포동,,923,2401,3324
1168010400,2026-06-30,서울특별시,강남구,청담동,,230,536,766
1168010500,2026-06-30,서울특별시,강남구,삼성동,,393,864,1257
1168010600,2026-06-30,서울특별시,강남구,대치동,,425,1113,1538
1168010700,2026-06-30,서울특별시,강남구,신사동,,164,341,505
1168010800,2026-06-30,서울특별시,강남구,논현동,,567,1027,1594
1168011000,2026-06-30,서울특별시,강남구,압구정동,,238,724,962
1168011100,2026-06-30,서울특별시,강남구,세곡동,,126,364,490
1168011200,2026-06-30,서울특별시,강남구,자곡동,,401,811,1212
1168011300,2026-06-30,서울특별시,강남구,율현동,,49,101,150
1168011400,2026-06-30,서울특별시,강남구,일원동,,531,1176,1707
1168011500,2026-06-30,서울특별시,강남구,수서동,,871,1909,2780
1168011800,2026-06-30,서울특별시,강남구,도곡동,,395,932,1327
1171010100,2026-06-30,서울특별시,송파구,잠실동,,868,2032,2900
1171010200,2026-06-30,서울특별시,송파구,신천동,,240,775,1015
1171010300,2026-06-30,서울특별시,송파구,풍납동,,632,1156,1788
1171010400,2026-06-30,서울특별시,송파구,송파동,,425,907,1332
1171010500,2026-06-30,서울특별시,송파구,석촌동,,595,884,1479
1171010600,2026-06-30,서울특별시,송파구,삼전동,,461,906,1367
1171010700,2026-06-30,서울특별시,송파구,가락동,,851,1666,2517
1171010800,2026-06-30,서울특별시,송파구,문정동,,541,1217,1758
1171010900,2026-06-30,서울특별시,송파구,장지동,,285,914,1199
1171011100,2026-06-30,서울특별시,송파구,방이동,,695,1311,2006
1171011200,2026-06-30,서울특별시,송파구,오금동,,553,1183,1736
1171011300,2026-06-30,서울특별시,송파구,거여동,,812,1593,2405
1171011400,2026-06-30,서울특별시,송파구,마천동,,1206,1709,2915
1174010100,2026-06-30,서울특별시,강동구,명일동,,421,1009,1430
1174010200,2026-06-30,서울특별시,강동구,고덕동,,556,900,1456
1174010300,2026-06-30,서울특별시,강동구,상일동,,407,979,1386
1174010500,2026-06-30,서울특별시,강동구,길동,,977,1685,2662
1174010600,2026-06-30,서울특별시,강동구,둔촌동,,512,1096,1608
1174010700,2026-06-30,서울특별시,강동구,암사동,,1123,2105,3228
1174010800,2026-06-30,서울특별시,강동구,성내동,,1328,2329,3657
1174010900,2026-06-30,서울특별시,강동구,천호동,,2461,3713,6174
1174011000,2026-06-30,서울특별시,강동구,강일동,,531,1227,1758
2611010100,2026-06-30,부산광역시,중구,영주동,,546,951,1497
2611010200,2026-06-30,부산광역시,중구,대창동1가,,20,31,51
2611010300,2026-06-30,부산광역시,중구,대창동2가,,8,5,13
2611010400,2026-06-30,부산광역시,중구,중앙동1가,,7,9,16
2611010500,2026-06-30,부산광역시,중구,중앙동2가,,20,18,38
2611010600,2026-06-30,부산광역시,중구,중앙동3가,,13,18,31
2611010700,2026-06-30,부산광역시,중구,중앙동4가,,64,51,115
2611010800,2026-06-30,부산광역시,중구,중앙동5가,,11,3,14
2611010900,2026-06-30,부산광역시,중구,중앙동6가,,4,6,10
2611011100,2026-06-30,부산광역시,중구,동광동1가,,4,15,19
2611011200,2026-06-30,부산광역시,중구,동광동2가,,3,5,8
2611011300,2026-06-30,부산광역시,중구,동광동3가,,21,11,32
2611011400,2026-06-30,부산광역시,중구,동광동4가,,7,6,13
2611011500,2026-06-30,부산광역시,중구,동광동5가,,195,245,440
2611011600,2026-06-30,부산광역시,중구,대청동1가,,51,61,112
2611011700,2026-06-30,부산광역시,중구,대청동2가,,25,49,74
2611011800,2026-06-30,부산광역시,중구,대청동3가,,16,16,32
2611011900,2026-06-30,부산광역시,중구,대청동4가,,186,371,557
2611012000,2026-06-30,부산광역시,중구,보수동1가,,346,593,939
2611012100,2026-06-30,부산광역시,중구,보수동2가,,77,169,246
2611012200,2026-06-30,부산광역시,중구,보수동3가,,54,131,185
2611012300,2026-06-30,부산광역시,중구,부평동1가,,61,106,167
2611012400,2026-06-30,부산광역시,중구,부평동2가,,90,152,242
2611012500,2026-06-30,부산광역시,중구,부평동3가,,62,80,142
2611012600,2026-06-30,부산광역시,중구,부평동4가,,72,140,212
2611012700,2026-06-30,부산광역시,중구,신창동1가,,18,21,39
2611012800,2026-06-30,부산광역시,중구,신창동2가,,12,22,34
2611012900,2026-06-30,부산광역시,중구,신창동3가,,4,10,14
2611013000,2026-06-30,부산광역시,중구,신창동4가,,4,5,9
2611013100,2026-06-30,부산광역시,중구,창선동1가,,3,4,7
2611013200,2026-06-30,부산광역시,중구,창선동2가,,4,6,10
2611013300,2026-06-30,부산광역시,중구,광복동1가,,4,4,8
2611013400,2026-06-30,부산광역시,중구,광복동2가,,5,4,9
2611013500,2026-06-30,부산광역시,중구,광복동3가,,2,3,5
2611013600,2026-06-30,부산광역시,중구,남포동1가,,1,6,7
2611013700,2026-06-30,부산광역시,중구,남포동2가,,4,4,8
2611013800,2026-06-30,부산광역시,중구,남포동3가,,0,1,1
2611013900,2026-06-30,부산광역시,중구,남포동4가,,33,17,50
2611014000,2026-06-30,부산광역시,중구,남포동5가,,27,22,49
2611014100,2026-06-30,부산광역시,중구,남포동6가,,49,34,83
2614010100,2026-06-30,부산광역시,서구,동대신동1가,,169,397,566
2614010200,2026-06-30,부산광역시,서구,동대신동2가,,308,558,866
2614010300,2026-06-30,부산광역시,서구,동대신동3가,,220,509,729
2614010400,2026-06-30,부산광역시,서구,서대신동1가,,90,222,312
2614010500,2026-06-30,부산광역시,서구,서대신동2가,,208,503,711
2614010600,2026-06-30,부산광역시,서구,서대신동3가,,238,670,908
2614010700,2026-06-30,부산광역시,서구,부용동1가,,31,70,101
2614010800,2026-06-30,부산광역시,서구,부용동2가,,60,91,151
2614010900,2026-06-30,부산광역시,서구,부민동1가,,25,46,71
2614011000,2026-06-30,부산광역시,서구,부민동2가,,5,10,15
2614011100,2026-06-30,부산광역시,서구,부민동3가,,73,169,242
2614011200,2026-06-30,부산광역시,서구,토성동1가,,51,109,160
2614011300,2026-06-30,부산광역시,서구,토성동2가,,39,91,130
2614011400,2026-06-30,부산광역시,서구,토성동3가,,32,39,71
2614011500,2026-06-30,부산광역시,서구,아미동1가,,13,25,38
2614011600,2026-06-30,부산광역시,서구,아미동2가,,407,742,1149
2614011700,2026-06-30,부산광역시,서구,토성동4가,,18,29,47
2614011800,2026-06-30,부산광역시,서구,토성동5가,,70,104,174
2614011900,2026-06-30,부산광역시,서구,초장동,,318,485,803
2614012000,2026-06-30,부산광역시,서구,충무동1가,,121,152,273
2614012100,2026-06-30,부산광역시,서구,충무동2가,,83,174,257
2614012200,2026-06-30,부산광역시,서구,충무동3가,,55,77,132
2614012300,2026-06-30,부산광역시,서구,남부민동,,766,1349,2115
2614012400,2026-06-30,부산광역시,서구,암남동,,453,913,1366
2617010100,2026-06-30,부산광역시,동구,초량동,,1106,1894,3000
2617010200,2026-06-30,부산광역시,동구,수정동,,961,2152,3113
2617010300,2026-06-30,부산광역시,동구,좌천동,,541,1101,1642
2617010400,2026-06-30,부산광역시,동구,범일동,,914,1490,2404
2620010100,2026-06-30,부산광역시,영도구,대교동1가,,45,60,105
2620010200,2026-06-30,부산광역시,영도구,대교동2가,,65,76,141
2620010300,2026-06-30,부산광역시,영도구,대평동1가,,48,134,182
2620010400,2026-06-30,부산광역시,영도구,대평동2가,,36,34,70
2620010500,2026-06-30,부산광역시,영도구,남항동1가,,151,280,431
2620010600,2026-06-30,부산광역시,영도구,남항동2가,,77,130,207
2620010700,2026-06-30,부산광역시,영도구,남항동3가,,86,180,266
2620010800,2026-06-30,부산광역시,영도구,영선동1가,,55,96,151
2620010900,2026-06-30,부산광역시,영도구,영선동2가,,82,180,262
2620011000,2026-06-30,부산광역시,영도구,영선동3가,,55,141,196
2620011100,2026-06-30,부산광역시,영도구,영선동4가,,187,393,580
2620011200,2026-06-30,부산광역시,영도구,신선동1가,,90,229,319
2620011300,2026-06-30,부산광역시,영도구,신선동2가,,190,371,561
2620011400,2026-06-30,부산광역시,영도구,신선동3가,,104,226,330
2620011500,2026-06-30,부산광역시,영도구,봉래동1가,,77,83,160
2620011600,2026-06-30,부산광역시,영도구,봉래동2가,,96,238,334
2620011700,2026-06-30,부산광역시,영도구,봉래동3가,,89,187,276
2620011800,2026-06-30,부산광역시,영도구,봉래동4가,,99,219,318
2620011900,2026-06-30,부산광역시,영도구,봉래동5가,,128,272,400
2620012000,2026-06-30,부산광역시,영도구,청학동,,702,1494,2196
2620012100,2026-06-30,부산광역시,영도구,동삼동,,1813,3252,5065
2623010100,2026-06-30,부산광역시,부산진구,양정동,,735,1644,2379
2623010200,2026-06-30,부산광역시,부산진구,전포동,,999,2075,3074
2623010300,2026-06-30,부산광역시,부산진구,부전동,,798,871,1669
2623010400,2026-06-30,부산광역시,부산진구,범천동,,960,1914,2874
2623010500,2026-06-30,부산광역시,부산진구,범전동,,65,125,190
2623010600,2026-06-30,부산광역시,부산진구,연지동,,436,1130,1566
2623010700,2026-06-30,부산광역시,부산진구,초읍동,,625,1410,2035
2623010800,2026-06-30,부산광역시,부산진구,부암동,,788,1739,2527
2623010900,2026-06-30,부산광역시,부산진구,당감동,,1093,2627,3720
2623011000,2026-06-30,부산광역시,부산진구,가야동,,940,1995,2935
2623011100,2026-06-30,부산광역시,부산진구,개금동,,1374,2959,4333
2626010100,2026-06-30,부산광역시,동래구,명장동,,752,1628,2380
2626010200,2026-06-30,부산광역시,동래구,안락동,,948,2127,3075
2626010300,2026-06-30,부산광역시,동래구,칠산동,,192,297,489
2626010400,2026-06-30,부산광역시,동래구,낙민동,,293,781,1074
2626010500,2026-06-30,부산광역시,동래구,복천동,,165,396,561
2626010600,2026-06-30,부산광역시,동래구,수안동,,291,705,996
2626010700,2026-06-30,부산광역시,동래구,명륜동,,291,612,903
2626010800,2026-06-30,부산광역시,동래구,온천동,,1743,3790,5533
2626010900,2026-06-30,부산광역시,동래구,사직동,,811,2047,2858
2629010600,2026-06-30,부산광역시,남구,대연동,,1476,3737,5213
2629010700,2026-06-30,부산광역시,남구,용호동,,1450,3843,5293
2629010800,2026-06-30,부산광역시,남구,용당동,,212,339,551
2629010900,2026-06-30,부산광역시,남구,문현동,,1140,2560,3700
2629011000,2026-06-30,부산광역시,남구,우암동,,391,935,1326
2629011100,2026-06-30,부산광역시,남구,감만동,,421,948,1369
2632010100,2026-06-30,부산광역시,북구,금곡동,,1642,3087,4729
2632010200,2026-06-30,부산광역시,북구,화명동,,758,2160,2918
2632010300,2026-06-30,부산광역시,북구,만덕동,,1004,2520,3524
2632010400,2026-06-30,부산광역시,북구,덕천동,,1514,2928,4442
2632010500,2026-06-30,부산광역시,북구,구포동,,1981,3199,5180
2635010100,2026-06-30,부산광역시,해운대구,반송동,,1883,3806,5689
2635010200,2026-06-30,부산광역시,해운대구,석대동,,26,15,41
2635010300,2026-06-30,부산광역시,해운대구,반여동,,1596,3483,5079
2635010400,2026-06-30,부산광역시,해운대구,재송동,,969,2178,3147
2635010500,2026-06-30,부산광역시,해운대구,우동,,1005,2704,3709
2635010600,2026-06-30,부산광역시,해운대구,중동,,715,1607,2322
2635010700,2026-06-30,부산광역시,해운대구,좌동,,892,3060,3952
2635010800,2026-06-30,부산광역시,해운대구,송정동,,311,696,1007
2638010100,2026-06-30,부산광역시,사하구,괴정동,,1542,3514,5056
2638010200,2026-06-30,부산광역시,사하구,당리동,,522,1173,1695
2638010300,2026-06-30,부산광역시,사하구,하단동,,950,2077,3027
2638010400,2026-06-30,부산광역시,사하구,신평동,,912,1616,2528
2638010500,2026-06-30,부산광역시,사하구,장림동,,966,1669,2635
2638010600,2026-06-30,부산광역시,사하구,다대동,,2309,3834,6143
2638010700,2026-06-30,부산광역시,사하구,구평동,,195,368,563
2638010800,2026-06-30,부산광역시,사하구,감천동,,858,1749,2607
2641010100,2026-06-30,부산광역시,금정구,두구동,,103,124,227
2641010200,2026-06-30,부산광역시,금정구,노포동,,74,68,142
2641010300,2026-06-30,부산광역시,금정구,청룡동,,235,535,770
2641010400,2026-06-30,부산광역시,금정구,남산동,,867,1753,2620
2641010500,2026-06-30,부산광역시,금정구,선동,,31,38,69
2641010600,2026-06-30,부산광역시,금정구,오륜동,,24,14,38
2641010700,2026-06-30,부산광역시,금정구,구서동,,749,2126,2875
2641010800,2026-06-30,부산광역시,금정구,장전동,,648,1651,2299
2641010900,2026-06-30,부산광역시,금정구,부곡동,,1331,3298,4629
2641011000,2026-06-30,부산광역시,금정구,서동,,1246,2098,3344
2641011100,2026-06-30,부산광역시,금정구,금사동,,296,401,697
2641011200,2026-06-30,부산광역시,금정구,회동동,,147,190,337
2641011300,2026-06-30,부산광역시,금정구,금성동,,51,73,124
2644010100,2026-06-30,부산광역시,강서구,대저1동,,522,490,1012
2644010200,2026-06-30,부산광역시,강서구,대저2동,,324,347,671
2644010300,2026-06-30,부산광역시,강서구,강동동,,356,446,802
2644010400,2026-06-30,부산광역시,강서구,명지동,,476,1003,1479
2644010500,2026-06-30,부산광역시,강서구,죽림동,,30,34,64
2644010600,2026-06-30,부산광역시,강서구,식만동,,40,42,82
2644010700,2026-06-30,부산광역시,강서구,죽동동,,31,44,75
2644010800,2026-06-30,부산광역시,강서구,봉림동,,97,99,196
2644010900,2026-06-30,부산광역시,강서구,송정동,,90,82,172
2644011000,2026-06-30,부산광역시,강서구,화전동,,98,71,169
2644011100,2026-06-30,부산광역시,강서구,녹산동,,76,126,202
2644011200,2026-06-30,부산광역시,강서구,생곡동,,15,16,31
2644011300,2026-06-30,부산광역시,강서구,구랑동,,8,0,8
2644011400,2026-06-30,부산광역시,강서구,지사동,,176,273,449
2644011500,2026-06-30,부산광역시,강서구,미음동,,6,2,8
2644011600,2026-06-30,부산광역시,강서구,범방동,,49,48,97
2644011700,2026-06-30,부산광역시,강서구,신호동,,239,351,590
2644011800,2026-06-30,부산광역시,강서구,동선동,,56,62,118
2644011900,2026-06-30,부산광역시,강서구,성북동,,74,85,159
2644012000,2026-06-30,부산광역시,강서구,눌차동,,54,64,118
2644012100,2026-06-30,부산광역시,강서구,천성동,,59,61,120
2644012200,2026-06-30,부산광역시,강서구,대항동,,36,64,100
2647010100,2026-06-30,부산광역시,연제구,거제동,,895,2622,3517
2647010200,2026-06-30,부산광역시,연제구,연산동,,3757,7696,11453
2650010100,2026-06-30,부산광역시,수영구,망미동,,1040,2274,3314
2650010200,2026-06-30,부산광역시,수영구,수영동,,554,1122,1676
2650010300,2026-06-30,부산광역시,수영구,민락동,,498,1278,1776
2650010400,2026-06-30,부산광역시,수영구,광안동,,1449,3515,4964
2650010500,2026-06-30,부산광역시,수영구,남천동,,394,1220,1614
2653010100,2026-06-30,부산광역시,사상구,삼락동,,287,448,735
