longTermAdminSym_request,adminPttnCd_request,siDoCd_request,siGunGuCd_request,adminNm_request,resultCode,resultMsg,cyclTm,longTermAdminSym,pgmNm,pgmType,runPlc,tgtNop
25011000298,B01,50,110,한림주간보호센터,00,NORMAL SERVICE.,30,25011000298,물리치료 & 건강 Walking,2,물리치료실 & 생활실,24
25011000002,B02,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,1,25011000002,콩고르기,1,주.야간보호 프로그램실,4
25011000003,B02,50,110,동제주노인복지센터,00,NORMAL SERVICE.,,,,,,
25011000004,B02,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,1,25011000004,미술활동,1,프로그램실,22
25011000008,B02,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,1,25011000008,족욕(손마사지),2,프로그램실,32
25011000026,B02,50,110,제주노인복지센터,00,NORMAL SERVICE.,2,25011000026,냅킨공예,1,아름마을 경로당,20
25011000082,B02,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,1,25011000082,생신잔치,3,주간보호실,26
25011000087,B02,50,110,성안노인복지센터,00,NORMAL SERVICE.,,,,,,
25011000124,B02,50,110,전원요양원,00,NORMAL SERVICE.,14,25011000124,초록빛치유 원예치료,1,지하프로그램실,11
25011000002,B03,50,110,한경원광소규모요양시설,00,NORMAL SERVICE.,1,25011000002,콩고르기,1,주.야간보호 프로그램실,4
25011000004,B03,50,110,은빛마을노인복지센터,00,NORMAL SERVICE.,1,25011000004,미술활동,1,프로그램실,22
25011000008,B03,50,110,제주원광재가노인복지센터,00,NORMAL SERVICE.,1,25011000008,족욕(손마사지),2,프로그램실,32
25011000036,B03,50,110,삼양소규모노인종합센터,00,NORMAL SERVICE.,1,25011000036,"생활체조,오늘은운동회날",2,생활실,22
25011000080,B03,50,110,제광원소규모요양시설,00,NORMAL SERVICE.,1,25011000080,참나무숲 인지활동 프로그램,3,프로그램실,24
25011000082,B03,50,110,주사랑소규모요양원,00,NORMAL SERVICE.,1,25011000082,생신잔치,3,주간보호실,26
25011000091,B03,50,110,노인복지센터 연화원,00,NORMAL SERVICE.,2,25011000091,절기알기,1,주간보호실,8
25011000124,B03,50,110,전원요양원,00,NORMAL SERVICE.,14,25011000124,초록빛치유 원예치료,1,지하프로그램실,11
25013000127,B04,50,130,서귀포공립요양원 주간보호센터,00,NORMAL SERVICE.,1,25013000127,미술활동,1,프로그램실,25
25011000314,B05,50,110,한울재가복지센터,00,NORMAL SERVICE.,,,,,,
25011000342,B05,50,110,올레재가복지센터,00,NORMAL SERVICE.,,,,,,
25011000356,B05,50,110,제주두성통합재가센터,00,NORMAL SERVICE.,,,,,,
25011000396,B05,50,110,이웃집재가복지센터,00,NORMAL SERVICE.,,,,,,
25011000398,B05,50,110,나무재가복지센터,00,NORMAL SERVICE.,,,,,,
25011000402,B05,50,110,돌담재가노인복지센터,00,NORMAL SERVICE.,,,,,,
25011000405,B05,50,110,수호통합재가복지센터,00,NORMAL SERVICE.,,,,,,
25011000334,B06,50,110,한라복지용구센터,00,NORMAL SERVICE.,,,,,,
25011000346,B06,50,110,설문대 복지용구,00,NORMAL SERVICE.,,,,,,
25011000348,B06,50,110,나눔복지용구센터,00,NORMAL SERVICE.,,,,,,
25011000353,B06,50,110,하나노인복지센터,00,NORMAL SERVICE.,,,,,,
25011000360,B06,50,110,중앙로복지용구센터,00,NORMAL SERVICE.,,,,,,
25011000372,B06,50,110,그린메디복지용구,00,NORMAL SERVICE.,,,,,,
25011000383,B06,50,110,제주케어메디칼,00,NORMAL SERVICE.,,,,,,
25011000391,B06,50,110,제주 진심돌봄 통합재가복지센터,00,NORMAL SERVICE.,,,,,,
35011000017,C01,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,,,,,,
35011000019,C01,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,,,,,,
35011000031,C01,50,110,제주방문간호센터,00,NORMAL SERVICE.,,,,,,
35011000051,C01,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000062,C01,50,110,참사랑재가장기요양기관,00,NORMAL SERVICE.,,,,,,
35011000067,C01,50,110,진영노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000073,C01,50,110,행복한재가요양기관,00,NORMAL SERVICE.,,,,,,
35011000098,C01,50,110,효심노인복지센터,00,NORMAL SERVICE.,1,35011000098,생활건강체조,2,프로그램실,21
35011000017,C02,50,110,세모바퀴재가장기요양기관,00,NORMAL SERVICE.,,,,,,
35011000019,C02,50,110,엔젤방문요양지원센터,00,NORMAL SERVICE.,,,,,,
35011000031,C02,50,110,제주방문간호센터,00,NORMAL SERVICE.,,,,,,
35011000051,C02,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000098,C02,50,110,효심노인복지센터,00,NORMAL SERVICE.,1,35011000098,생활건강체조,2,프로그램실,21
35011000099,C02,50,110,참된장기요양기관,00,NORMAL SERVICE.,,,,,,
35011000136,C02,50,110,탐라노인복지센터,00,NORMAL SERVICE.,1,35011000136,이미용서비스,3,센터 생활실,23
35011000140,C02,50,110,한마음복지센터,00,NORMAL SERVICE.,,,,,,
35011000096,C03,50,110,저청노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000098,C03,50,110,효심노인복지센터,00,NORMAL SERVICE.,1,35011000098,생활건강체조,2,프로그램실,21
35011000114,C03,50,110,탐모라노인복지센터,00,NORMAL SERVICE.,1,35011000114,맞춤프로그램(전래),1,탐모라노인복지센터,4
35011000136,C03,50,110,탐라노인복지센터,00,NORMAL SERVICE.,1,35011000136,이미용서비스,3,센터 생활실,23
35011000188,C03,50,110,다솜노인종합복지센터,00,NORMAL SERVICE.,1,35011000188,그림색칠하기,1,주간보호센터내,21
35011000218,C03,50,110,다올주야간보호센터,00,NORMAL SERVICE.,1,35011000218,생신잔치 외,3,주간보호실,34
35011000230,C03,50,110,다원노인복지센터,00,NORMAL SERVICE.,1,35011000230,인지기능프로그램,1,"UNIT1,2",40
35011000234,C03,50,110,오라노인주간보호센터,00,NORMAL SERVICE.,1,35011000234,사방치기,2,생활실,53
35011000031,C05,50,110,제주방문간호센터,00,NORMAL SERVICE.,,,,,,
35011000099,C05,50,110,참된장기요양기관,00,NORMAL SERVICE.,,,,,,
35011000235,C05,50,110,반딧불복지센터,00,NORMAL SERVICE.,,,,,,
35011000296,C05,50,110,간호사가 여는  빛사랑통합돌봄재활센터,00,NORMAL SERVICE.,1,35011000296,시니어 브릭,1,프로그램실,20
35011000051,C06,50,110,힘찬노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000077,C06,50,110,한라의료기,00,NORMAL SERVICE.,,,,,,
35011000089,C06,50,110,행복나눔(복지용구),00,NORMAL SERVICE.,,,,,,
35011000101,C06,50,110,노인복지용구사업소,00,NORMAL SERVICE.,,,,,,
35011000149,C06,50,110,효드림노인복지센터,00,NORMAL SERVICE.,,,,,,
35011000161,C06,50,110,빛사랑복지센터,00,NORMAL SERVICE.,,,,,,
35011000162,C06,50,110,제주의료복지용구기관,00,NORMAL SERVICE.,,,,,,
15011000131,G31,50,110,제주특별자치도립노인요양원,00,NORMAL SERVICE.,1,15011000131,현실인식훈련,4,,24
15011000245,G31,50,110,정효원,00,NORMAL SERVICE.,1,15011000245,전래놀이(외부강사),9,선재실,12
15011000131,G32,50,110,제주특별자치도립노인요양원,00,NORMAL SERVICE.,1,15011000131,현실인식훈련,4,,24
15011000245,G32,50,110,정효원,00,NORMAL SERVICE.,1,15011000245,전래놀이(외부강사),9,선재실,12
25011000328,H31,50,110,제주특별자치도립노인요양원 부설 주야간보호센터,00,NORMAL SERVICE.,1,25011000328,현실인식훈련,4,,16
25013000127,H31,50,130,서귀포공립요양원 주간보호센터,00,NORMAL SERVICE.,1,25013000127,미술활동,1,프로그램실,25
25011000328,H32,50,110,제주특별자치도립노인요양원 부설 주야간보호센터,00,NORMAL SERVICE.,1,25011000328,현실인식훈련,4,,16
15013000123,M31,50,130,서귀포공립요양원,00,NORMAL SERVICE.,1,15013000123,인지워크북,1,,48
15013000123,M32,50,130,서귀포공립요양원,00,NORMAL SERVICE.,1,15013000123,인지워크북,1,,48
14211000010,A03,51,110,양지노인마을,00,NORMAL SERVICE.,1,14211000010,여가프로그램 - 산책(양지뜰 산책),3,양지산책로 및 야외 테라스,108
14211000011,A03,51,110,연화마을,00,NORMAL SERVICE.,1,14211000011,치매예방관리프로그램,1,연화마을 프로그램실,82
14211000014,A03,51,110,춘천원광효도의집,00,NORMAL SERVICE.,1,14211000014,사회적응 프로그램,3,각 층 생활실 및 각 층 중정,61
14211000019,A03,51,110,춘천시립요양원,00,NORMAL SERVICE.,0,14211000019,기능회복훈련,2,생활실,62
14211000038,A03,51,110,엘림원,00,NORMAL SERVICE.,1,14211000038,인지회상활동,1,프로그램실,8
14211000124,A03,51,110,소망의집,00,NORMAL SERVICE.,1,14211000124,기능회복훈련,2,침실,29
14211000120,A04,51,110,춘천평화노인마을,00,NORMAL SERVICE.,1,14211000120,색칠하기,1,,7
14211000130,A04,51,110,예다온,00,NORMAL SERVICE.,1,14211000130,여가프로그램,1,1층 프로그램실,9
14211000155,A04,51,110,봄내공동생활가정,00,NORMAL SERVICE.,1,14211000155,치매예방체조,1,봄내공동생활가정 거실,9
14211000160,A04,51,110,아름다운요양원,00,NORMAL SERVICE.,1,14211000160,노래 따라 부르기,3,아름다운요양원 내,7
14211000169,A04,51,110,노아요양원,00,NORMAL SERVICE.,1,14211000169,"카드 맞추기, 틀린그림찾기, 실뜨기, 모자이크",1,침상 또는 프로그램실,9
14211000279,A04,51,110,다나은공동생활,00,NORMAL SERVICE.,1,14211000279,사회적응프로그램,1,프로그램실,9
24211000017,B01,51,110,춘천효자종합사회복지관부설춘천효자노인복지센터,00,NORMAL SERVICE.,,,,,,
24211000216,B01,51,110,운교노인복지센터,00,NORMAL SERVICE.,1,24211000216,인지자극활동(지남력훈련),1,,25
24211000228,B01,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,1,24211000228,기능훈련(노인건강체조),2,"1층,2층 생활실",85
24211000253,B01,51,110,A+춘천시니어복지센터,00,NORMAL SERVICE.,1,24211000253,레크레이션과 신체활동,2,센터내 거실,39
24211000357,B01,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,0,24211000357,국민체력100증진교실,2,생활실,49
24211000369,B01,51,110,춘천노인복지센터,00,NORMAL SERVICE.,,,,,,
24211000017,B02,51,110,춘천효자종합사회복지관부설춘천효자노인복지센터,00,NORMAL SERVICE.,,,,,,
24211000216,B02,51,110,운교노인복지센터,00,NORMAL SERVICE.,1,24211000216,인지자극활동(지남력훈련),1,,25
24211000228,B02,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,1,24211000228,기능훈련(노인건강체조),2,"1층,2층 생활실",85
24211000357,B02,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,0,24211000357,국민체력100증진교실,2,생활실,49
24211000369,B02,51,110,춘천노인복지센터,00,NORMAL SERVICE.,,,,,,
24211000373,B02,51,110,다사랑실버케어,00,NORMAL SERVICE.,1,24211000373,수공예활동,1,프로그램실,65
24211000216,B03,51,110,운교노인복지센터,00,NORMAL SERVICE.,1,24211000216,인지자극활동(지남력훈련),1,,25
24211000228,B03,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,1,24211000228,기능훈련(노인건강체조),2,"1층,2층 생활실",85
24211000253,B03,51,110,A+춘천시니어복지센터,00,NORMAL SERVICE.,1,24211000253,레크레이션과 신체활동,2,센터내 거실,39
24211000282,B03,51,110,춘천중앙노인복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
24211000357,B03,51,110,Ⅱ희망노인주야간보호센터,00,NORMAL SERVICE.,0,24211000357,국민체력100증진교실,2,생활실,49
24211000373,B03,51,110,다사랑실버케어,00,NORMAL SERVICE.,1,24211000373,수공예활동,1,프로그램실,65
24215000357,B04,51,150,사랑채움재가복지센터,00,NORMAL SERVICE.,1,24215000357,신체기능활동,2,사랑채움센터 단기보호 생활실,9
25115000411,B04,51,150,좋은복지센터,00,NORMAL SERVICE.,1,25115000411,사회성증진 프로그램,1,프로그램실,9
24211000228,B05,51,110,"""춘천희망""복지센터",00,NORMAL SERVICE.,1,24211000228,기능훈련(노인건강체조),2,"1층,2층 생활실",85
24211000421,B05,51,110,A+중앙통합복지센터,00,NORMAL SERVICE.,,,,,,
24211000498,B05,51,110,온누리재가요양센터,00,NORMAL SERVICE.,,,,,,
24211000511,B05,51,110,숨케어재가복지센터,00,NORMAL SERVICE.,,,,,,
24213000388,B05,51,130,+조해숙재가복지센터,00,NORMAL SERVICE.,,,,,,
24215000293,B05,51,150,착한사랑재가복지센터,00,NORMAL SERVICE.,1,24215000293,사회적응훈련 프로그램,3,,29
24211000472,B06,51,110,주식회사엘케어,00,NORMAL SERVICE.,,,,,,
24213000335,B06,51,130,백세의료기기,00,NORMAL SERVICE.,,,,,,
24213000347,B06,51,130,성지의료기,00,NORMAL SERVICE.,,,,,,
24213000394,B06,51,130,누가119의료기,00,NORMAL SERVICE.,,,,,,
24213000422,B06,51,130,라온라이프케어,00,NORMAL SERVICE.,,,,,,
24215000342,B06,51,150,부영의료기,00,NORMAL SERVICE.,,,,,,
34211000052,C01,51,110,그린노인복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
34211000053,C01,51,110,우리재가복지센터,00,NORMAL SERVICE.,,,,,,
34211000070,C01,51,110,천사노인복지센터,00,NORMAL SERVICE.,1,34211000070,웃음치료(맞춤형인지),1,프로그램실,30
34211000089,C01,51,110,노인방문요양센터 에벤에셀,00,NORMAL SERVICE.,180,34211000089,저학년 수학공부,1,치매5등급 어르신댁,1
34211000148,C01,51,110,동원노인복지센터,00,NORMAL SERVICE.,,,,,,
34211000263,C01,51,110,자양방문노인복지센터,00,NORMAL SERVICE.,,,,,,
34211000052,C02,51,110,그린노인복지센터,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
34211000070,C02,51,110,천사노인복지센터,00,NORMAL SERVICE.,1,34211000070,웃음치료(맞춤형인지),1,프로그램실,30
34211000089,C02,51,110,노인방문요양센터 에벤에셀,00,NORMAL SERVICE.,180,34211000089,저학년 수학공부,1,치매5등급 어르신댁,1
34211000148,C02,51,110,동원노인복지센터,00,NORMAL SERVICE.,,,,,,
34211000263,C02,51,110,자양방문노인복지센터,00,NORMAL SERVICE.,,,,,,
34211000265,C02,51,110,샬롬재가복지센터,00,NORMAL SERVICE.,,,,,,
34211000070,C03,51,110,천사노인복지센터,00,NORMAL SERVICE.,1,34211000070,웃음치료(맞춤형인지),1,프로그램실,30
34211000313,C03,51,110,수빈재가노인복지센터,00,NORMAL SERVICE.,1,34211000313,"생활체육, 건강체조, 발운동, 물리치료, 실내운동기구",2,"생활실, 물리치료실",27
34211000328,C03,51,110,참조은노인복지센터,00,NORMAL SERVICE.,1,34211000328,노래웃음치료,1,생활실,28
34211000342,C03,51,110,스마일 재가노인복지센터,00,NORMAL SERVICE.,1,34211000342,인지활동(외부강사),1,생활실,41
34213000174,C03,51,130,효섬김재가복지센터,00,NORMAL SERVICE.,1,34213000174,가리사니(매주 화요일 오전),3,생활실,40
34213000282,C03,51,130,시니어데이케어 주은 원주센터,00,NORMAL SERVICE.,2,34213000282,영화감상,1,생활실,65
34211000052,C05,51,110,그린노인복지센터,00,NORMAL SERVICE.,,,,,,
34211000053,C05,51,110,우리재가복지센터,00,NORMAL SERVICE.,,,,,,
34211000070,C05,51,110,천사노인복지센터,00,NORMAL SERVICE.,1,34211000070,웃음치료(맞춤형인지),1,프로그램실,30
34215000023,C05,51,150,강릉사랑재가복지센터,00,NORMAL SERVICE.,,,,,,
34217000098,C05,51,170,동해방문간호센터,00,NORMAL SERVICE.,,,,,,
34211000002,C06,51,110,고려의료기,00,NORMAL SERVICE.,,,,,,
34211000035,C06,51,110,강원의료기상사,00,NORMAL SERVICE.,,,,,,
34211000041,C06,51,110,솔루션복지용구지원센터,00,NORMAL SERVICE.,,,,,,
34211000158,C06,51,110,100세동안 춘천점,00,NORMAL SERVICE.,,,,,,
34211000323,C06,51,110,A플러스 복지용구,00,NORMAL SERVICE.,,,,,,
14211000383,G31,51,110,세실요양원,00,NORMAL SERVICE.,1,14211000383,여가활동,9,프로그램실,6
14213000109,G31,51,130,원주성문요양원,00,NORMAL SERVICE.,1,14213000109,인지훈련,1,치매전담실,12
14213000345,G31,51,130,원주보훈요양원,00,NORMAL SERVICE.,1,14213000345,노래교실(외부강사 연계),7,3층 대강당,12
14215000221,G31,51,150,갈바리노인요양원,00,NORMAL SERVICE.,1,14215000221,"노래자랑, 음악감상 등",1,프로그램실,28
14217000003,G31,51,170,이레마을노인요양원,00,NORMAL SERVICE.,1,14217000003,소소한 나들이,1,동해 인근 공원이나 야외,86
14213000345,G32,51,130,원주보훈요양원,00,NORMAL SERVICE.,1,14213000345,노래교실(외부강사 연계),7,3층 대강당,12
14272000041,G32,51,720,너브내노인전문요양원,00,NORMAL SERVICE.,1,14272000041,정서적안정C,3,프로그램실,5
14275000010,G32,51,750,예가노인전문요양원,00,NORMAL SERVICE.,1,14275000010,실버체조,5,,12
14277000010,G32,51,770,정선군노인요양원,00,NORMAL SERVICE.,1,14277000010,"특별프로그램(어버이날,부활절,성탄행사,제철음식)",9,본관로비 및 생활관,0
15123000131,G32,51,230,삼척시립 도계요양원,00,NORMAL SERVICE.,1,15123000131,"회상활동, 그림카드퀴즈, 감각인지활동 등",1,생활실,13
14272000041,G33,51,720,너브내노인전문요양원,00,NORMAL SERVICE.,1,14272000041,정서적안정C,3,프로그램실,5
14277000010,G33,51,770,정선군노인요양원,00,NORMAL SERVICE.,1,14277000010,"특별프로그램(어버이날,부활절,성탄행사,제철음식)",9,본관로비 및 생활관,0
14277000010,G34,51,770,정선군노인요양원,00,NORMAL SERVICE.,1,14277000010,"특별프로그램(어버이날,부활절,성탄행사,제철음식)",9,본관로비 및 생활관,0
14277000010,G35,51,770,정선군노인요양원,00,NORMAL SERVICE.,1,14277000010,"특별프로그램(어버이날,부활절,성탄행사,제철음식)",9,본관로비 및 생활관,0
14277000010,G36,51,770,정선군노인요양원,00,NORMAL SERVICE.,1,14277000010,"특별프로그램(어버이날,부활절,성탄행사,제철음식)",9,본관로비 및 생활관,0
24217000070,H31,51,170,동해이레복지센터,00,NORMAL SERVICE.,1,24217000070,신체기능향상프로그램3,5,프로그램실 및 생활관,25
24219000019,H31,51,190,햇빛나눔노인복지센터,00,NORMAL SERVICE.,1,24219000019,요리활동,9,주야간보호 내 치매전담실,25
24272000013,H31,51,720,중앙노인복지센터,00,NORMAL SERVICE.,1,24272000013,인지활동프로그램,1,프로그램실,11
25115000447,H31,51,150,강릉시립주야간보호센터,00,NORMAL SERVICE.,1,25115000447,비누 클레이,1,프로그램 실,25
25179000033,H31,51,790,화천군 치매전담형 종합노인요양시설 주간보호센터,00,NORMAL SERVICE.,1,25179000033,낙상예방체조,5,,20
24217000070,H32,51,170,동해이레복지센터,00,NORMAL SERVICE.,1,24217000070,신체기능향상프로그램3,5,프로그램실 및 생활관,25
14219000001,M31,51,190,안식의 집,00,NORMAL SERVICE.,1,14219000001,음악활동,9,,16
14278000001,M31,51,780,철원군노인전문요양원,00,NORMAL SERVICE.,1,14278000001,책읽어드리기,3,"프로그램실,생활실",34
15115000446,M31,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,1,15115000446,여가프로그램(사회심리재활),1,생활관,30
14278000001,M32,51,780,철원군노인전문요양원,00,NORMAL SERVICE.,1,14278000001,책읽어드리기,3,"프로그램실,생활실",34
15115000446,M32,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,1,15115000446,여가프로그램(사회심리재활),1,생활관,30
15115000446,M33,51,150,강릉시립노인요양센터,00,NORMAL SERVICE.,1,15115000446,여가프로그램(사회심리재활),1,생활관,30
15179000032,S41,51,790,화천군 치매전담형 종합노인요양시설 공동생활가정,00,NORMAL SERVICE.,1,15179000032,인지자극,7,,9
14511000001,A03,52,111,성예전문요양원,00,NORMAL SERVICE.,1,14511000001,여가프로그램-성예시네마,3,프로그램실,19
14511000002,A03,52,113,전주요양원,00,NORMAL SERVICE.,1,14511000002,인지프로그램(인지C),7,전주요양원 효심동 로비,3
14511000015,A03,52,111,선덕효심원,00,NORMAL SERVICE.,1,14511000015,"종교지원(주일예배, 영적돌봄, 천주교 봉성체)",3,1층 산책실 등,36
14511000026,A03,52,111,서전주요양원,00,NORMAL SERVICE.,1,14511000026,운동요법,5,효도동 프로그램실,11
14511000027,A03,52,113,은혜요양원,00,NORMAL SERVICE.,1,14511000027,치매 예방 및 (인지기능) 프로그램,1,프로그램실,29
14511000029,A03,52,111,하늘나무복지원,00,NORMAL SERVICE.,1,14511000029,맛사지활동,3,하늘나무복지원 프로그램실,16
14511000030,A03,52,113,따뜻한사랑의집,00,NORMAL SERVICE.,1,14511000030,찬양과 기도해드리기,3,,5
14511000041,A04,52,113,반석의집,00,NORMAL SERVICE.,1,14511000041,스트레칭운동,2,실내 다용도실,5
14511000290,A04,52,111,전주인보노인복지센터,00,NORMAL SERVICE.,1,14511000290,"기본훈련동작및 일상생활동작훈련,신체기능훈련",2,거실,9
14511000308,A04,52,113,사랑의문,00,NORMAL SERVICE.,1,14511000308,힘뇌체조,1,프로그램실 / 생활관,9
14511000371,A04,52,111,감나무요양원,REQUEST_ERROR,HTTPError: HTTP Error 429: Too Many Requests,,,,,,
14511000661,A04,52,113,드림요양원,00,NORMAL SERVICE.,1,14511000661,신체기능활동,3,드림요양원,9
14511000801,A04,52,111,가나안요양원,00,NORMAL SERVICE.,1,14511000801,원예활동 프로그램,3,프로그램실 및 텃밭,10
24511000024,B01,52,111,전주중앙노인복지센터,00,NORMAL SERVICE.,,,,,,
24511000364,B01,52,111,엘림 노인복지센터,00,NORMAL SERVICE.,,,,,,
24511000367,B01,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,1,24511000367,지역사회자원(이미용),3,1층 생활실,40
24511000372,B01,52,111,다사랑노인복지센터,00,NORMAL SERVICE.,,,,,,
24511000551,B01,52,111,예은재가노인복지센터,00,NORMAL SERVICE.,1,24511000551,"신체,인지향상프로그램",3,602호,31
24511000555,B01,52,111,전주재활주야간보호센터,00,NORMAL SERVICE.,1,24511000555,오려붙이기,1,프로그램실,102
24511000364,B02,52,111,엘림 노인복지센터,00,NORMAL SERVICE.,,,,,,
24511000367,B02,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,1,24511000367,지역사회자원(이미용),3,1층 생활실,40
24511000551,B02,52,111,예은재가노인복지센터,00,NORMAL SERVICE.,1,24511000551,"신체,인지향상프로그램",3,602호,31
24511000555,B02,52,111,전주재활주야간보호센터,00,NORMAL SERVICE.,1,24511000555,오려붙이기,1,프로그램실,102
24511000561,B02,52,111,사회적협동조합 새샘노인복지센터,00,NORMAL SERVICE.,1,24511000561,미술치료,7,프로그램실,14
24511000563,B02,52,113,안디옥노인통합지원센터,00,NORMAL SERVICE.,1,24511000563,신체활동,3,센터 내 생활실,23
24511000076,B03,52,111,서원노인주간보호센터,00,NORMAL SERVICE.,1,24511000076,작업요법,1,서원노인복지센터 프로그램실,11
24511000083,B03,52,111,전주 인보노인복지센터,00,NORMAL SERVICE.,1,24511000083,(교육)인권교육 및 필수교육,3,2층 프로그램실,35
24511000244,B03,52,113,즐거운집노인복지센터,00,NORMAL SERVICE.,1,24511000244,음악신체놀이,2,,27
24511000282,B03,52,113,안골노인복지센터,00,NORMAL SERVICE.,1,24511000282,동화구연,1,안골노인복지센터,20
24511000316,B03,52,113,늘푸른집 주야간보호센터,00,NORMAL SERVICE.,1,24511000316,사회적응프로그램,3,"나들이, 지역축제, 뉴스 읽어드리기, 전통시장",48
24511000367,B03,52,111,전주사회서비스 재가노인복지센터,00,NORMAL SERVICE.,1,24511000367,지역사회자원(이미용),3,1층 생활실,40
25280000187,B04,52,800,다온노인복지센터,00,NORMAL SERVICE.,1,25280000187,두효숙과함께 노래배우기,1,다온노인복지센터 프로그램실,29
25280000190,B04,52,800,(유)행복한주간보호센터,00,NORMAL SERVICE.,1,25280000190,국악*민요,3,,34
24511000683,B05,52,111,돌봄재가복지센터,00,NORMAL SERVICE.,4,24511000683,인지활동형 프로그램,7,,2
24511000753,B05,52,111,엔케어재가복지센터,00,NORMAL SERVICE.,,,,,,
24511000765,B05,52,113,우리마을재가방문센터,00,NORMAL SERVICE.,,,,,,
24511000770,B05,52,111,행복나눔재가복지센터,00,NORMAL SERVICE.,,,,,,
24511000789,B05,52,111,다인재가복지센터,00,NORMAL SERVICE.,,,,,,
24513000353,B05,52,130,군산최영희재가노인복지센터,00,NORMAL SERVICE.,,,,,,
24511000645,B06,52,113,가정복지용구,00,NORMAL SERVICE.,,,,,,
24511000651,B06,52,113,동행케어,00,NORMAL SERVICE.,,,,,,
24511000690,B06,52,111,마더의료기,00,NORMAL SERVICE.,,,,,,
24511000700,B06,52,113,참사랑복지용구,00,NORMAL SERVICE.,,,,,,
24511000719,B06,52,111,백세의료기기,00,NORMAL SERVICE.,,,,,,
24511000720,B06,52,113,맘편한의료기,00,NORMAL SERVICE.,,,,,,
34511000003,C01,52,113,예찬365일데이케어,00,NORMAL SERVICE.,1,34511000003,수교구프로그램,1,"생활실, 프로그램실",44
34511000081,C01,52,111,성목노인복지기관,00,NORMAL SERVICE.,,,,,,
34511000085,C01,52,111,건강한마을노인복지센터,00,NORMAL SERVICE.,,,,,,
34511000103,C01,52,111,GIP홈케어,00,NORMAL SERVICE.,,,,,,
34511000125,C01,52,111,한사랑 재가복지센터,00,NORMAL SERVICE.,,,,,,
34511000127,C01,52,111,비전재가복지센터,00,NORMAL SERVICE.,1,34511000127,만들기활동,1,프로그램실,40
34511000003,C02,52,113,예찬365일데이케어,00,NORMAL SERVICE.,1,34511000003,수교구프로그램,1,"생활실, 프로그램실",44
34511000081,C02,52,111,성목노인복지기관,00,NORMAL SERVICE.,,,,,,
34511000085,C02,52,111,건강한마을노인복지센터,00,NORMAL SERVICE.,,,,,,
34511000103,C02,52,111,GIP홈케어,00,NORMAL SERVICE.,,,,,,
34511000125,C02,52,111,한사랑 재가복지센터,00,NORMAL SERVICE.,,,,,,
34511000127,C02,52,111,비전재가복지센터,00,NORMAL SERVICE.,1,34511000127,만들기활동,1,프로그램실,40
34511000003,C03,52,113,예찬365일데이케어,00,NORMAL SERVICE.,1,34511000003,수교구프로그램,1,"생활실, 프로그램실",44
34511000127,C03,52,111,비전재가복지센터,00,NORMAL SERVICE.,1,34511000127,만들기활동,1,프로그램실,40
34511000136,C03,52,113,전북실버복지센터,00,NORMAL SERVICE.,5,34511000136,미디어 속으로 프로그램,3,센터생활실,39
34511000148,C03,52,111,효자복지센터,00,NORMAL SERVICE.,5,34511000148,재활 및 건강치료,2,프로그램실 및 생활실,80
34511000335,C03,52,113,코리아복지요양센터,00,NORMAL SERVICE.,1,34511000335,회상활동(노래교실),1,생활실,31
34511000346,C03,52,111,사랑방노인복지센터,00,NORMAL SERVICE.,1,34511000346,운동치료(세라밴드),2,프로그램실,49
34511000415,C05,52,111,하나방문간호센터,00,NORMAL SERVICE.,,,,,,
34511000501,C05,52,113,더행복플러스재가복지센터,00,NORMAL SERVICE.,1,34511000501,"시장구경,장보기,계산하기등..",5,재가어르신이용,3
34511000508,C05,52,111,정현방문간호센터,00,NORMAL SERVICE.,,,,,,
34511000588,C05,52,113,간호천사노인복지센터,00,NORMAL SERVICE.,1,34511000588,원예활동,1,"텃밭, 생활실",21
34513000026,C05,52,130,정성방문간호센터,00,NORMAL SERVICE.,,,,,,
