run_id,region_code,sido_name,sigungu_name,service,resource_type,strategy,demand_value,baseline_resource,allocated_resource,after_resource,current_supply_rate,after_supply_rate,continuous_gap,after_gap,integer_need,after_integer_need,provider_missing,after_provider_missing,allocation_order,allocation_reason
20260727T070227Z_visit_nursing_institution_demand_proportional,46720,전라남도,곡성군,visit_nursing,institution,demand_proportional,1768.5,3.0,0,3.0,1.6963528413910094,1.6963528413910094,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46730,전라남도,구례군,visit_nursing,institution,demand_proportional,1776.0,2.0,0,2.0,1.1261261261261262,1.1261261261261262,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46770,전라남도,고흥군,visit_nursing,institution,demand_proportional,3853.5,3.0,0,3.0,0.7785130400934215,0.7785130400934215,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46780,전라남도,보성군,visit_nursing,institution,demand_proportional,2159.5,2.0,0,2.0,0.9261403102570039,0.9261403102570039,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46790,전라남도,화순군,visit_nursing,institution,demand_proportional,2868.0,3.0,0,3.0,1.0460251046025104,1.0460251046025104,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46800,전라남도,장흥군,visit_nursing,institution,demand_proportional,2456.5,5.0,0,5.0,2.0354162426216162,2.0354162426216162,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46810,전라남도,강진군,visit_nursing,institution,demand_proportional,2094.0,2.0,0,2.0,0.9551098376313276,0.9551098376313276,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46820,전라남도,해남군,visit_nursing,institution,demand_proportional,3274.0,2.0,0,2.0,0.6108735491753208,0.6108735491753208,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46830,전라남도,영암군,visit_nursing,institution,demand_proportional,2349.5,1.0,0,1.0,0.42562247286656735,0.42562247286656735,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46840,전라남도,무안군,visit_nursing,institution,demand_proportional,2945.0,2.0,0,2.0,0.6791171477079797,0.6791171477079797,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46860,전라남도,함평군,visit_nursing,institution,demand_proportional,2148.0,0.0,0,0.0,0.0,0.0,0.8880112138927957,0.8880112138927957,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46870,전라남도,영광군,visit_nursing,institution,demand_proportional,2678.5,1.0,0,1.0,0.3733432891543775,0.3733432891543775,0.10732683259397247,0.10732683259397247,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46880,전라남도,장성군,visit_nursing,institution,demand_proportional,2492.5,1.0,0,1.0,0.40120361083249745,0.40120361083249745,0.0304320068099595,0.0304320068099595,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46890,전라남도,완도군,visit_nursing,institution,demand_proportional,2575.0,1.0,0,1.0,0.38834951456310685,0.38834951456310685,0.06453858276254598,0.06453858276254598,1,1,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46900,전라남도,진도군,visit_nursing,institution,demand_proportional,1511.5,2.0,0,2.0,1.3231888852133642,1.3231888852133642,0.0,0.0,0,0,False,False,,
20260727T070227Z_visit_nursing_institution_demand_proportional,46910,전라남도,신안군,visit_nursing,institution,demand_proportional,1939.5,0.0,0,0.0,0.0,0.0,0.8018145946671682,0.8018145946671682,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47730,경상북도,의성군,visit_nursing,institution,demand_proportional,3596.5,1.0,1,2.0,0.27804810232170163,0.5560962046434033,0.48684000501184355,0.0,1,0,False,False,3,수요비례 최대잔여·재배분
20260727T070227Z_visit_nursing_institution_demand_proportional,47750,경상북도,청송군,visit_nursing,institution,demand_proportional,1085.5,0.0,0,0.0,0.0,0.0,0.44875985692766746,0.44875985692766746,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47760,경상북도,영양군,visit_nursing,institution,demand_proportional,754.0,0.0,0,0.0,0.0,0.0,0.31171343355454745,0.31171343355454745,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47770,경상북도,영덕군,visit_nursing,institution,demand_proportional,2183.0,0.0,0,0.0,0.0,0.0,0.9024806703575293,0.9024806703575293,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47820,경상북도,청도군,visit_nursing,institution,demand_proportional,2719.5,0.0,0,0.0,0.0,0.0,1.1242767673098035,1.1242767673098035,2,2,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47830,경상북도,고령군,visit_nursing,institution,demand_proportional,1334.0,0.0,0,0.0,0.0,0.0,0.5514929978272762,0.5514929978272762,1,1,True,True,,
20260727T070227Z_visit_nursing_institution_demand_proportional,47840,경상북도,성주군,visit_nursing,institution,demand_proportional,2043.0,1.0,0,1.0,0.4894762604013706,0.4894762604013706,0.0,0.0,0,0,False,False,,
